,T1115TS003_1o,T1115TS003_2o,T1115TS003_3o,T1115TS003_4o,T1115TS003_5o,T1115TS035_1o,T1115TS035_2o,T1115TS035_3o,T1115TS035_4o,T1115TS035_5o,T1115TS054_1o,T1115TS054_2o,T1115TS054_3o,T1115TS054_4o,T1115TS054_5o,T1115TS071_1o,T1115TS071_2o,T1115TS071_3o,T1115TS071_4o,T1115TS071_5o,T1115TS086_1o,T1115TS086_2o,T1115TS086_3o,T1115TS086_4o,T1115TS086_5o,T1115TS091_1o,T1115TS091_2o,T1115TS091_3o,T1115TS091_4o,T1115TS091_5o,T1115TS098_1o,T1115TS098_2o,T1115TS098_3o,T1115TS098_4o,T1115TS098_5o,T1115TS119_1o,T1115TS119_2o,T1115TS119_3o,T1115TS119_4o,T1115TS119_5o,T1115TS125_1o,T1115TS125_2o,T1115TS125_3o,T1115TS125_4o,T1115TS125_5o,T1115TS131_1o,T1115TS131_2o,T1115TS131_3o,T1115TS131_4o,T1115TS131_5o,T1115TS147_1o,T1115TS147_2o,T1115TS147_3o,T1115TS147_4o,T1115TS147_5o,T1115TS150_1o,T1115TS150_2o,T1115TS150_3o,T1115TS150_4o,T1115TS150_5o,T1115TS158_1o,T1115TS158_2o,T1115TS158_3o,T1115TS158_4o,T1115TS158_5o,T1115TS165_1o,T1115TS165_2o,T1115TS165_3o,T1115TS165_4o,T1115TS165_5o,T1115TS169_1o,T1115TS169_2o,T1115TS169_3o,T1115TS169_4o,T1115TS169_5o,T1115TS180_1o,T1115TS180_2o,T1115TS180_3o,T1115TS180_4o,T1115TS180_5o,T1115TS185_1o,T1115TS185_2o,T1115TS185_3o,T1115TS185_4o,T1115TS185_5o,T1115TS187_1o,T1115TS187_2o,T1115TS187_3o,T1115TS187_4o,T1115TS187_5o,T1115TS188_1o,T1115TS188_2o,T1115TS188_3o,T1115TS188_4o,T1115TS188_5o,T1115TS234_1o,T1115TS239_1o,T1115TS239_2o,T1115TS239_3o,T1115TS239_4o,T1115TS239_5o,T1115TS248_1o,T1115TS248_2o,T1115TS248_3o,T1115TS248_4o,T1115TS248_5o,T1115TS278_1o,T1115TS278_2o,T1115TS278_3o,T1115TS278_4o,T1115TS278_5o,T1115TS288_1o,T1115TS288_2o,T1115TS288_3o,T1115TS288_4o,T1115TS288_5o,T1115TS298_1o,T1115TS298_2o,T1115TS298_3o,T1115TS298_4o,T1115TS298_5o,T1115TS320_1o,T1115TS320_2o,T1115TS320_3o,T1115TS320_4o,T1115TS348_1o,T1115TS348_2o,T1115TS348_3o,T1115TS348_4o,T1115TS348_5o,T1115TS352_1o,T1115TS352_2o,T1115TS352_3o,T1115TS352_4o,T1115TS352_5o,T1115TS360_1o,T1115TS360_2o,T1115TS360_3o,T1115TS360_4o,T1115TS360_5o,T1115TS367_1o,T1115TS367_2o,T1115TS367_3o,T1115TS367_4o,T1115TS367_5o,T1115TS374_1o,T1115TS374_2o,T1115TS374_3o,T1115TS374_4o,T1115TS374_5o,T1115TS385_1o,T1115TS390_1o,T1115TS390_2o,T1115TS390_3o,T1115TS390_4o,T1115TS390_5o,T1115TS397_1o,T1115TS397_2o,T1115TS397_3o,T1115TS397_4o,T1115TS397_5o,T1115TS399_1o,T1115TS399_2o,T1115TS399_3o,T1115TS399_4o,T1115TS399_5o,T1115TS423_1o,T1115TS423_2o,T1115TS423_3o,T1115TS423_4o,T1115TS423_5o,T1115TS439_1o,T1115TS439_2o,T1115TS439_3o,T1115TS439_4o,T1115TS439_5o,T1115TS461_1o,T1115TS462_1o,T1115TS462_2o,T1115TS462_3o,T1115TS462_4o,T1115TS462_5o,T1115TS494_1o,T1115TS494_2o,T1115TS494_3o,T1115TS494_4o,T1115TS494_5o
10,0.10278,0.12002,0.11327,0.102,0.10111,0.23606,0.19018,0.20381,0.1925,0.12327,1.0,0.17155,0.26378,0.19205,0.14111,0.06065,0.06089,0.05892,0.06181,0.06141,0.10785,0.11458,0.11337,0.11582,0.10538,0.15681,0.18826,0.187,0.19171,0.17767,0.1763,0.1763,0.08725,0.08725,0.17382,0.2101,0.18015,0.17561,0.18504,0.20745,1.0,0.17155,0.26378,0.19205,0.14111,0.0853,0.10573,0.07688,0.08623,0.09357,0.18617,0.17913,0.117,0.15318,0.18167,0.20093,0.19736,0.19813,0.17709,0.18581,0.11582,0.10538,0.11039,0.10785,0.11458,0.19459,0.17221,0.19622,0.19459,0.15405,0.1763,0.08725,0.1763,0.08725,0.08725,0.08499,0.09564,0.09146,0.11924,0.08871,0.17606,0.17754,0.17122,0.17833,0.17955,0.0647,0.06628,0.06238,0.06743,0.06956,0.19012,0.19012,0.19012,0.19049,0.17382,0.13983,0.09991,0.06184,0.06284,0.15116,0.08004,0.19154,0.23606,0.19018,0.20381,0.18929,0.06307,0.06246,0.08154,0.15614,0.05697,0.08445,0.06482,0.06541,0.06661,0.06597,0.17382,0.19049,0.20833,0.18684,0.20329,0.17581,0.184,0.11254,0.16088,0.14758,0.16604,0.13898,0.16163,0.16246,0.19338,0.19224,0.18939,0.17518,0.18047,0.08424,0.08747,0.10944,0.1034,0.08437,0.1125,0.12245,0.11515,0.10092,0.1026,0.16008,0.16046,0.15493,0.15996,0.15549,0.05631,0.07901,0.07908,0.09177,0.07959,0.08917,0.18678,0.16999,0.17267,0.20191,0.22854,1.0,0.17155,0.26378,0.19205,0.14111,0.10607,0.10761,0.10065,0.10737,0.10022,0.06284,0.05152,0.06184,0.10937,0.15116,0.11823,0.059,0.05728,0.05888,0.05834,0.05775,0.16132,0.15723,0.17856,0.1658,0.17867
11,0.26532,0.26689,0.2572,0.21969,0.21872,0.1932,0.39009,0.27761,0.28253,0.48612,0.17151,1.0,0.29861,0.2304,0.11623,0.08634,0.07398,0.07557,0.07355,0.06993,0.26106,0.26441,0.26247,0.25487,0.25316,0.2438,0.28793,0.52329,0.24578,0.53661,0.497,0.497,0.11219,0.11219,0.22202,0.55996,0.16791,0.15762,0.17026,0.15747,0.17151,1.0,0.29861,0.2304,0.11623,0.23973,0.18983,0.19523,0.17158,0.21052,0.50957,0.19292,0.25756,0.45727,0.47494,0.22552,0.47816,0.29281,0.524,0.52885,0.25487,0.25316,0.25226,0.26106,0.26441,0.39306,0.3813,0.39203,0.39306,0.47721,0.497,0.11219,0.497,0.11219,0.11219,0.2089,0.16082,0.2058,0.21052,0.22324,0.4268,0.2368,0.46235,0.42448,0.42559,0.12324,0.14305,0.15525,0.14023,0.16047,0.22659,0.22659,0.22659,0.22691,0.22202,0.16454,0.22483,0.12318,0.13895,0.2248,0.15402,0.27505,0.1932,0.39009,0.27761,0.19377,0.11992,0.11953,0.05524,0.33993,0.10217,0.18253,0.14622,0.14944,0.1519,0.14707,0.22202,0.22691,0.23495,0.22495,0.24783,0.40671,0.44429,0.18166,0.37419,0.49633,0.49635,0.51897,0.53453,0.55618,0.49991,0.49266,0.4892,0.24397,0.54639,0.24979,0.25888,0.20566,0.25423,0.23915,0.25616,0.28439,0.25662,0.22017,0.24011,0.41896,0.42695,0.43537,0.41702,0.40724,0.07182,0.21578,0.1934,0.19822,0.19765,0.20444,0.19665,0.16832,0.40548,0.19739,0.24367,0.17151,1.0,0.29861,0.2304,0.11623,0.21232,0.30361,0.23623,0.22981,0.24764,0.13895,0.11945,0.12318,0.22646,0.2248,0.26795,0.08988,0.08771,0.08934,0.08852,0.07818,0.20559,0.20559,0.19167,0.1851,0.3153
12,0.18539,0.2035,0.18959,0.16341,0.17513,0.37955,0.37927,0.38689,0.33886,0.18673,0.26513,0.29861,1.0,0.49109,0.16323,0.07884,0.07189,0.06203,0.05426,0.05716,0.18674,0.18795,0.18632,0.18177,0.18139,0.20363,0.35201,0.2062,0.20698,0.20672,0.27601,0.27601,0.09741,0.09741,0.25578,0.49623,0.21614,0.1695,0.21833,0.16856,0.26513,0.29861,1.0,0.49109,0.16323,0.16728,0.13587,0.13675,0.13743,0.14701,0.2173,0.17487,0.18138,0.21681,0.27679,0.24445,0.22903,0.35843,0.21553,0.24725,0.18177,0.18139,0.18578,0.18674,0.18795,0.29276,0.26631,0.28148,0.29276,0.25711,0.27601,0.09741,0.27601,0.09741,0.09741,0.16302,0.16365,0.17482,0.1626,0.14548,0.259,0.27601,0.26941,0.24263,0.25221,0.1035,0.11806,0.12185,0.11818,0.12457,0.24254,0.24254,0.24254,0.24281,0.25578,0.18,0.16765,0.10317,0.11276,0.23184,0.12276,0.33707,0.37955,0.37927,0.38689,0.23042,0.09951,0.09924,0.08135,0.2753,0.06877,0.14052,0.11839,0.11579,0.11864,0.07536,0.25578,0.24281,0.2416,0.24171,0.24139,0.28428,0.30751,0.14338,0.20674,0.23148,0.21759,0.23067,0.23092,0.23598,0.19554,0.2851,0.18134,0.23925,0.24223,0.17498,0.17559,0.15528,0.1833,0.15778,0.18278,0.20103,0.19047,0.16416,0.17221,0.24614,0.24706,0.24369,0.24751,0.23311,0.04184,0.16416,0.1539,0.15606,0.15657,0.15551,0.2315,0.23426,0.23333,0.24262,0.21185,0.26513,0.29861,1.0,0.49109,0.16323,0.17211,0.15645,0.1547,0.17118,0.17618,0.11276,0.10375,0.10317,0.16587,0.23184,0.20238,0.07731,0.07714,0.07721,0.07681,0.07285,0.24869,0.24888,0.2641,0.26374,0.2428
13,0.14067,0.14749,0.14542,0.13753,0.14019,0.26095,0.25213,0.22982,0.20595,0.17146,0.1902,0.22928,0.49109,1.0,0.1946,0.07223,0.05924,0.05979,0.05599,0.0569,0.14616,0.14297,0.14753,0.1425,0.14282,0.21366,0.2248,0.21727,0.21446,0.21796,0.22076,0.22076,0.07549,0.07549,0.22405,0.28475,0.17916,0.16632,0.1766,0.16854,0.1902,0.22928,0.49109,1.0,0.1946,0.12433,0.1088,0.10727,0.1053,0.11424,0.22405,0.2147,0.14188,0.21169,0.20323,0.22461,0.25719,0.22157,0.21763,0.22586,0.1425,0.14282,0.14348,0.14616,0.14297,0.21028,0.20939,0.21577,0.21028,0.19573,0.22076,0.07549,0.22076,0.07549,0.07549,0.14097,0.1437,0.13024,0.11882,0.10886,0.21701,0.22204,0.21037,0.21418,0.22125,0.09445,0.10447,0.11005,0.10665,0.10836,0.22501,0.22501,0.22501,0.2269,0.22405,0.18502,0.11971,0.09309,0.09993,0.1778,0.09619,0.20561,0.26095,0.25213,0.22982,0.2468,0.09383,0.09393,0.09369,0.2251,0.08123,0.11122,0.09517,0.09479,0.09499,0.09521,0.22406,0.2269,0.25561,0.21997,0.22888,0.20556,0.2187,0.109,0.18893,0.19542,0.19444,0.18579,0.18547,0.18885,0.25002,0.23365,0.23076,0.22057,0.22236,0.12742,0.12579,0.11473,0.13202,0.12698,0.1444,0.14585,0.13959,0.13452,0.13845,0.18946,0.18767,0.19576,0.18874,0.18345,0.06423,0.12882,0.13132,0.13207,0.13087,0.13159,0.23087,0.23983,0.22497,0.24439,0.26281,0.1902,0.22928,0.49109,1.0,0.1946,0.1481,0.14212,0.14016,0.14371,0.15045,0.09993,0.08925,0.09309,0.11859,0.1778,0.1394,0.06057,0.07659,0.07606,0.05859,0.05737,0.21665,0.21647,0.2254,0.22745,0.22437
14,0.16243,0.16113,0.12473,0.1666,0.14934,0.19631,0.17525,0.17677,0.17786,0.15112,0.14195,0.17889,0.16329,0.19317,1.0,0.07554,0.07202,0.0679,0.06841,0.05912,0.16968,0.16665,0.16606,0.15444,0.16537,0.14568,0.23907,0.14848,0.15628,0.16619,0.19251,0.19251,0.10949,0.10949,0.16124,0.14306,0.159,0.14297,0.1612,0.13521,0.14195,0.17889,0.16329,0.19317,1.0,0.12451,0.14626,0.19638,0.23391,0.14482,0.16708,0.16212,0.15063,0.15673,0.16404,0.15505,0.13894,0.21682,0.15801,0.16885,0.15444,0.16537,0.16737,0.16968,0.16665,0.1632,0.16298,0.17613,0.1632,0.17635,0.19251,0.10949,0.19251,0.10949,0.10949,0.15012,0.13289,0.14071,0.15036,0.14948,0.18519,0.17914,0.1895,0.16706,0.17409,0.09121,0.09937,0.10766,0.10402,0.11662,0.19131,0.19131,0.19131,0.19105,0.16124,0.16819,0.13297,0.09022,0.09309,0.10616,0.17474,0.17374,0.19631,0.17525,0.17677,0.19597,0.09651,0.09598,0.06908,0.19415,0.08411,0.11983,0.10581,0.10374,0.10309,0.1117,0.16124,0.19105,0.15089,0.20988,0.1469,0.15679,0.16508,0.18152,0.17449,0.16442,0.16436,0.17155,0.14764,0.16652,0.1428,0.13686,0.12594,0.15859,0.15878,0.13568,0.13395,0.16337,0.10248,0.13865,0.16236,0.1596,0.15671,0.16469,0.16416,0.1737,0.18215,0.17885,0.18016,0.17263,0.06366,0.14683,0.13974,0.14913,0.13924,0.15219,0.19238,0.19624,0.21864,0.17436,0.15496,0.14195,0.17889,0.16329,0.19317,1.0,0.13767,0.17329,0.14668,0.17715,0.1397,0.09309,0.08438,0.09022,0.13486,0.10616,0.16185,0.07487,0.07337,0.0745,0.07378,0.07171,0.19382,0.20244,0.19861,0.2342,0.18621
15,0.77256,0.77994,0.77309,0.76915,0.79538,0.44789,0.4927,0.41721,0.48116,0.76795,0.45567,0.60143,0.45502,0.44563,0.5006,1.0,0.72595,0.66656,0.6909,0.52608,0.79802,0.76871,0.78827,0.78754,0.79766,0.79962,0.58859,0.78712,0.80995,0.77938,0.71839,0.71839,0.43674,0.43674,0.70412,0.47569,0.405,0.55291,0.40669,0.52517,0.45567,0.60143,0.45502,0.44563,0.5006,0.7869,0.69404,0.74044,0.68143,0.54398,0.70298,0.73233,0.80551,0.78777,0.80991,0.77865,0.75427,0.68202,0.74299,0.76727,0.78754,0.79766,0.79858,0.79802,0.76871,0.55177,0.5573,0.54137,0.55177,0.68279,0.71839,0.43674,0.71839,0.43674,0.43674,0.84303,0.7689,0.81735,0.82365,0.5394,0.66414,0.67828,0.65744,0.67852,0.67904,0.65915,0.77032,0.83928,0.73541,0.80378,0.72986,0.72986,0.72986,0.73273,0.70412,0.39564,0.73022,0.66199,0.67072,0.50672,0.64725,0.43645,0.44789,0.4927,0.41721,0.7855,0.78746,0.78011,0.21698,0.67441,0.66774,0.744,0.60235,0.58642,0.61088,0.59681,0.70412,0.73273,0.69652,0.71948,0.67246,0.80736,0.78795,0.73337,0.83354,0.68602,0.66566,0.71501,0.73198,0.77377,0.74526,0.72562,0.72114,0.73589,0.76672,0.7797,0.77841,0.80831,0.78775,0.81107,0.7717,0.78691,0.78015,0.77054,0.7728,0.70872,0.70997,0.70174,0.70193,0.69749,0.69837,0.77654,0.77923,0.76339,0.7641,0.75573,0.6386,0.62104,0.61477,0.60495,0.5704,0.45567,0.60143,0.45502,0.44563,0.5006,0.76025,0.73692,0.58245,0.73114,0.65986,0.67072,0.62018,0.66199,0.74102,0.50672,0.79107,0.79829,0.79675,0.8176,0.80434,0.75676,0.67287,0.66716,0.65452,0.64597,0.6789
16,0.69516,0.73645,0.69347,0.69624,0.69539,0.39752,0.53193,0.4423,0.48611,0.71573,0.45546,0.52254,0.42349,0.42136,0.49807,0.72595,1.0,0.88287,0.81787,0.53053,0.69498,0.67152,0.73554,0.69372,0.7081,0.68494,0.64635,0.67941,0.7005,0.67544,0.61594,0.61594,0.41551,0.41551,0.57813,0.4046,0.39346,0.47269,0.39001,0.44202,0.45546,0.52254,0.42349,0.42136,0.49807,0.76275,0.62416,0.70736,0.70573,0.77688,0.69872,0.62849,0.67916,0.7157,0.71946,0.64057,0.6754,0.57473,0.69897,0.68554,0.69372,0.7081,0.69024,0.69498,0.67152,0.47556,0.48393,0.47738,0.47556,0.61559,0.61594,0.41551,0.61594,0.41551,0.41551,0.71787,0.68533,0.67583,0.42546,0.59776,0.56327,0.56379,0.545,0.5977,0.58604,0.60109,0.67657,0.70054,0.67912,0.72252,0.55126,0.55126,0.55126,0.55331,0.57813,0.39573,0.64819,0.62474,0.68898,0.4249,0.54053,0.46921,0.39752,0.53193,0.4423,0.5792,0.68238,0.68929,0.19708,0.57213,0.60711,0.56662,0.45232,0.44652,0.45879,0.44453,0.5778,0.55331,0.5887,0.54626,0.60565,0.70846,0.71077,0.62855,0.70431,0.64612,0.65092,0.6937,0.69655,0.69069,0.68183,0.6821,0.68315,0.70986,0.71014,0.70431,0.70846,0.69118,0.69574,0.68699,0.68867,0.72432,0.69447,0.67068,0.70081,0.66456,0.66737,0.64159,0.63945,0.68643,0.55093,0.71756,0.69331,0.69077,0.70086,0.72051,0.52297,0.48154,0.53992,0.49899,0.49969,0.45546,0.52254,0.42349,0.42136,0.49807,0.68926,0.66003,0.5587,0.70931,0.62314,0.68898,0.5709,0.62474,0.6549,0.4249,0.72016,0.70566,0.72129,0.73146,0.72031,0.81849,0.56401,0.57239,0.53006,0.62568,0.58461
17,0.62515,0.6536,0.67902,0.66299,0.62381,0.38285,0.51787,0.38616,0.4439,0.70349,0.43258,0.51636,0.44335,0.43426,0.4812,0.66727,0.88287,1.0,0.85653,0.5788,0.67479,0.67619,0.67604,0.66219,0.66192,0.65137,0.59418,0.62968,0.64298,0.642,0.53631,0.53631,0.37807,0.37807,0.46749,0.33505,0.28701,0.41285,0.30019,0.32131,0.43258,0.51636,0.44335,0.43426,0.4812,0.69583,0.58068,0.6062,0.68236,0.68521,0.65883,0.56964,0.62503,0.67206,0.62552,0.58634,0.62435,0.52609,0.69135,0.64985,0.66219,0.66192,0.66225,0.67479,0.67619,0.48006,0.43397,0.42812,0.48006,0.51684,0.53631,0.37807,0.53631,0.37807,0.37807,0.63093,0.62637,0.64842,0.61119,0.64804,0.50586,0.55781,0.51001,0.54701,0.53628,0.53484,0.64723,0.63333,0.61657,0.60584,0.47569,0.47569,0.47569,0.47754,0.46749,0.41435,0.58184,0.61749,0.599,0.38701,0.4837,0.46504,0.38285,0.51787,0.38616,0.54824,0.60572,0.71389,0.18828,0.61676,0.54352,0.46255,0.40157,0.48478,0.31664,0.30733,0.46553,0.47754,0.53086,0.46741,0.55227,0.62927,0.68573,0.56964,0.6434,0.62993,0.62013,0.64325,0.65868,0.61002,0.63305,0.63538,0.63373,0.67739,0.65821,0.62552,0.62927,0.6251,0.61591,0.63334,0.67162,0.62987,0.69565,0.66594,0.63531,0.61903,0.62132,0.61762,0.62734,0.63263,0.50306,0.6625,0.6442,0.64116,0.63226,0.64493,0.62073,0.5803,0.56762,0.55229,0.44883,0.43258,0.51636,0.44335,0.43426,0.4812,0.699,0.42936,0.56784,0.68742,0.63049,0.599,0.61293,0.61749,0.6185,0.38701,0.63172,0.65389,0.66604,0.67915,0.66847,0.7692,0.63738,0.62259,0.61933,0.6624,0.56584
18,0.66911,0.62748,0.65971,0.63389,0.63745,0.40004,0.47674,0.40553,0.4268,0.74008,0.46327,0.53232,0.38817,0.39843,0.46961,0.69138,0.8179,0.85654,1.0,0.64264,0.59948,0.66802,0.6642,0.66367,0.67425,0.64584,0.63064,0.60997,0.64996,0.63374,0.57311,0.57311,0.38676,0.38676,0.55799,0.33644,0.40218,0.45015,0.40192,0.31806,0.46327,0.53232,0.38817,0.39843,0.46961,0.66433,0.53913,0.65046,0.62141,0.68826,0.59864,0.55729,0.66685,0.63824,0.66548,0.58496,0.60733,0.62493,0.60527,0.60285,0.66367,0.67425,0.65824,0.59948,0.66802,0.42555,0.44932,0.44326,0.42555,0.5389,0.57311,0.38676,0.57311,0.38676,0.38676,0.63025,0.6253,0.67361,0.42861,0.64345,0.47922,0.47569,0.46816,0.50453,0.52291,0.65196,0.63992,0.62375,0.57303,0.56821,0.4831,0.4831,0.4831,0.51811,0.55799,0.4033,0.54628,0.53898,0.6634,0.38738,0.51543,0.42815,0.40004,0.47674,0.40553,0.5675,0.70005,0.71086,0.20471,0.60283,0.53795,0.48185,0.40935,0.4785,0.48679,0.31627,0.55799,0.518,0.56816,0.50894,0.59413,0.66306,0.62531,0.57899,0.61415,0.62857,0.62801,0.62655,0.6877,0.69205,0.60004,0.59868,0.60024,0.61,0.62391,0.61415,0.61846,0.59093,0.61647,0.61054,0.68317,0.63039,0.6168,0.63732,0.62658,0.58959,0.59268,0.62679,0.56926,0.60519,0.53076,0.6419,0.64017,0.6258,0.62697,0.62535,0.60002,0.55432,0.53945,0.52873,0.44823,0.46327,0.53232,0.38817,0.39843,0.46961,0.73038,0.68035,0.4738,0.71156,0.6162,0.6634,0.52494,0.53898,0.53998,0.38738,0.64483,0.62813,0.64543,0.66071,0.6632,0.7743,0.59606,0.5957,0.59267,0.629,0.57502
19,0.67024,0.65489,0.62104,0.67016,0.67068,0.40844,0.4668,0.42155,0.43636,0.4967,0.46833,0.50459,0.39832,0.40281,0.43114,0.52608,0.53053,0.5788,0.64442,1.0,0.62159,0.69074,0.6244,0.66197,0.66828,0.47543,0.48414,0.44948,0.5395,0.44017,0.59776,0.59776,0.40827,0.40827,0.58416,0.3603,0.34743,0.39108,0.3481,0.3658,0.46833,0.50459,0.39832,0.40281,0.43114,0.64646,0.44973,0.42884,0.43005,0.48999,0.62513,0.42371,0.69063,0.4617,0.60898,0.48751,0.46748,0.5237,0.55076,0.45515,0.66197,0.66828,0.65854,0.62159,0.69074,0.46456,0.46923,0.44497,0.46456,0.59851,0.59776,0.40827,0.59776,0.40827,0.40827,0.65179,0.59924,0.59016,0.46354,0.45404,0.53003,0.52975,0.50229,0.56894,0.54808,0.56925,0.65964,0.59975,0.62335,0.51419,0.47999,0.47999,0.47999,0.48105,0.58416,0.50292,0.47122,0.42263,0.45806,0.4217,0.37108,0.43585,0.40844,0.4668,0.42155,0.4701,0.63175,0.61463,0.18523,0.50822,0.56239,0.47089,0.38411,0.44311,0.38987,0.44612,0.58584,0.48059,0.5139,0.45948,0.52305,0.49735,0.45236,0.44556,0.56922,0.46438,0.4475,0.47784,0.56801,0.45984,0.46146,0.47808,0.45302,0.53235,0.52127,0.60898,0.61689,0.44721,0.62126,0.61409,0.68215,0.63219,0.63181,0.65319,0.66005,0.63172,0.63638,0.62185,0.63159,0.64837,0.4237,0.64417,0.69211,0.69049,0.68944,0.49365,0.34133,0.43028,0.4407,0.44874,0.37982,0.46833,0.50459,0.39832,0.40281,0.43114,0.57596,0.58011,0.52248,0.59856,0.56503,0.45806,0.40476,0.42263,0.47132,0.4217,0.43241,0.47747,0.47578,0.49034,0.4859,0.50124,0.50476,0.50418,0.48752,0.53222,0.59883
20,0.89977,0.74803,0.94001,0.6494,0.7046,0.23252,0.29864,0.26308,0.26169,0.34415,0.11591,0.25988,0.18978,0.14481,0.16008,0.11135,0.10647,0.10542,0.09847,0.09318,1.0,0.93809,0.93626,0.91056,0.91998,0.32624,0.25916,0.32483,0.32914,0.31823,0.35226,0.35226,0.14059,0.14059,0.35359,0.22572,0.24732,0.15198,0.24697,0.14615,0.11591,0.25988,0.18978,0.14481,0.16008,0.37201,0.26171,0.23411,0.21494,0.28586,0.36859,0.18555,0.85093,0.39114,0.35719,0.31195,0.30198,0.29053,0.35137,0.35761,0.91056,0.91998,0.91341,1.0,0.93809,0.30918,0.31096,0.31578,0.30918,0.37613,0.35226,0.14059,0.35226,0.14059,0.14059,0.41302,0.26034,0.36372,0.25061,0.19531,0.36646,0.36624,0.36484,0.37581,0.36737,0.1848,0.2308,0.22811,0.2199,0.22407,0.31623,0.31623,0.31623,0.31622,0.35359,0.21152,0.30064,0.19533,0.20987,0.25583,0.15308,0.26299,0.23252,0.29864,0.26308,0.27296,0.17065,0.17342,0.09248,0.33776,0.14262,0.20744,0.169,0.16673,0.17028,0.16758,0.3535,0.31622,0.30408,0.31823,0.30805,0.34925,0.32908,0.17347,0.34334,0.33843,0.34296,0.35468,0.35232,0.34098,0.30203,0.29317,0.29253,0.33655,0.33087,0.29371,0.27437,0.23011,0.33366,0.28322,0.91279,0.76214,0.94248,0.63954,0.70521,0.39895,0.39801,0.38565,0.38226,0.3947,0.04931,0.45917,0.43975,0.44351,0.44218,0.4403,0.32101,0.31439,0.30983,0.33796,0.31088,0.11591,0.25988,0.18978,0.14481,0.16008,0.54488,0.58826,0.4102,0.58723,0.53234,0.20987,0.18527,0.19533,0.27033,0.25583,0.79962,0.10679,0.10665,0.1102,0.10662,0.1033,0.33741,0.33482,0.33953,0.29669,0.34992
21,0.90578,0.80026,0.93992,0.63147,0.68747,0.23843,0.29957,0.27098,0.26897,0.36925,0.12309,0.26558,0.18784,0.14215,0.16184,0.10999,0.10745,0.10359,0.09681,0.10191,0.93809,1.0,0.94116,0.89282,0.90996,0.34389,0.27645,0.34174,0.33484,0.34125,0.35671,0.35671,0.12901,0.12901,0.35772,0.2288,0.2449,0.15387,0.24459,0.1434,0.12309,0.26558,0.18784,0.14215,0.16184,0.3712,0.25787,0.22526,0.21982,0.283,0.3764,0.1759,0.84287,0.38584,0.34966,0.32276,0.30465,0.29831,0.35731,0.36557,0.89282,0.90996,0.90262,0.93809,1.0,0.31936,0.31946,0.31663,0.31936,0.37928,0.35671,0.12901,0.35671,0.12901,0.12901,0.41892,0.2545,0.3676,0.25407,0.2076,0.3745,0.37121,0.36906,0.38026,0.37177,0.19046,0.22933,0.22473,0.21826,0.22193,0.32848,0.32848,0.32848,0.32739,0.35772,0.21493,0.30354,0.19328,0.2075,0.2589,0.15347,0.26569,0.23843,0.29957,0.27098,0.28653,0.16667,0.16653,0.0915,0.34301,0.14266,0.20977,0.16794,0.16562,0.16783,0.165,0.35759,0.32739,0.31205,0.3246,0.31429,0.35815,0.33454,0.17997,0.35887,0.35083,0.35604,0.36167,0.37923,0.34969,0.30578,0.29874,0.29596,0.33335,0.34063,0.29815,0.29701,0.24043,0.33988,0.29362,0.91004,0.77451,0.94452,0.62033,0.68276,0.39513,0.38785,0.3817,0.38776,0.3774,0.09176,0.46554,0.42871,0.43913,0.43201,0.4401,0.32384,0.316,0.31375,0.33586,0.30493,0.12309,0.26558,0.18784,0.14215,0.16184,0.51755,0.60942,0.39657,0.5916,0.54684,0.2075,0.18585,0.19328,0.29244,0.2589,0.79933,0.11576,0.11648,0.11199,0.11555,0.10647,0.33829,0.3355,0.3409,0.29992,0.35079
22,0.91016,0.79828,0.93349,0.63531,0.69075,0.23762,0.30527,0.27077,0.2692,0.35682,0.12094,0.26319,0.18367,0.14597,0.16575,0.11243,0.10908,0.10644,0.10351,0.09452,0.93626,0.94116,1.0,0.90598,0.91199,0.32782,0.27412,0.33196,0.34083,0.33485,0.35782,0.35782,0.13935,0.13935,0.35793,0.2347,0.24491,0.1542,0.24834,0.1438,0.12094,0.26319,0.18367,0.14597,0.16575,0.37392,0.26111,0.2409,0.22214,0.29642,0.36401,0.17586,0.83668,0.39011,0.37315,0.32172,0.30671,0.29198,0.35568,0.36259,0.90598,0.91199,0.8964,0.93626,0.94116,0.32014,0.31464,0.31823,0.32014,0.37405,0.35782,0.13935,0.35782,0.13935,0.13935,0.41199,0.25785,0.362,0.2536,0.20696,0.37097,0.36651,0.36576,0.38044,0.37046,0.18752,0.23123,0.22018,0.22224,0.22186,0.32495,0.32495,0.32495,0.32604,0.35793,0.21272,0.30761,0.19635,0.20878,0.26819,0.16789,0.26503,0.23762,0.30527,0.27077,0.27767,0.17231,0.1719,0.09167,0.34297,0.14382,0.21544,0.18123,0.18033,0.18468,0.1632,0.35793,0.32604,0.31105,0.32159,0.31559,0.36404,0.33292,0.18019,0.37561,0.34759,0.36369,0.36219,0.37332,0.36032,0.30701,0.30253,0.29972,0.34705,0.34116,0.31509,0.31008,0.24661,0.3418,0.2935,0.91239,0.77482,0.95425,0.62925,0.69306,0.39443,0.38581,0.3626,0.37906,0.3718,0.04772,0.46387,0.41758,0.4316,0.41955,0.43369,0.32171,0.31928,0.30964,0.33359,0.30773,0.12094,0.26319,0.18367,0.14597,0.16575,0.53159,0.59608,0.39936,0.58173,0.54173,0.20878,0.18646,0.19635,0.29677,0.26819,0.80762,0.11526,0.11411,0.11183,0.11582,0.10729,0.33823,0.33531,0.33887,0.30099,0.35029
