,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniref30_0,default_uniref30_1,default_uniref30_2,default_uniref30_3,default_uniref30_4,default_uniref30_5,default_uniref30_6,default_uniref30_7,default_uniref30_8,default_uniref30_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_2_0,iter_2_1,iter_2_2,iter_2_3,iter_2_4,iter_2_5,iter_2_6,iter_2_7,iter_2_8,iter_2_9,iter_3_0,iter_3_1,iter_3_2,iter_3_3,iter_3_4,iter_3_5,iter_3_6,iter_3_7,iter_3_8,iter_3_9,iter_4_0,iter_4_1,iter_4_2,iter_4_3,iter_4_4,iter_4_5,iter_4_6,iter_4_7,iter_4_8,iter_4_9,iter_5_0,iter_5_1,iter_5_2,iter_5_3,iter_5_4,iter_5_5,iter_5_6,iter_5_7,iter_5_8,iter_5_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
10,0.9918,0.99255,0.99473,0.99472,0.99588,0.99928,0.99929,0.99667,0.99665,0.99996,1.0,0.9981,0.99811,0.99748,0.9975,0.98875,0.99207,0.99254,0.99732,0.99628,0.99126,0.99448,0.99357,0.997,0.9932,0.99711,0.99396,0.9971,0.99607,0.99703,0.99666,0.994,0.99447,0.99407,0.99454,0.99247,0.99658,0.99652,0.99493,0.99513,0.99615,0.99621,0.99654,0.99601,0.99608,0.99718,0.99186,0.99654,0.99669,0.99316,0.99654,0.99064,0.99295,0.99072,0.99012,0.99227,0.99199,0.99157,0.99587,0.99626,0.99539,0.99658,0.99644,0.99141,0.99412,0.99743,0.99245,0.99422,0.99621,0.99361,0.99598,0.99462,0.99582,0.99478,0.99549,0.99108,0.98852,0.99291,0.99342,0.99383,0.99076,0.99263,0.98821,0.98985,0.99086,0.98949,0.98924,0.91795,0.91176,0.91396,0.91292,0.98888,0.91834,0.9777,0.98887,0.98471,0.9855,0.91258,0.9141,0.91768,0.91798,0.9896,0.98333,0.98278,0.9902,0.98607,0.91368,0.98592,0.91563,0.91599,0.91782,0.98634,0.9922,0.98569,0.98474,0.98544,0.91372,0.91517,0.91762,0.91742,0.99021,0.97188,0.9829,0.98734,0.98583,0.99203,0.9919,0.99197,0.99197,0.99204,0.98971,0.98913,0.91421,0.9152,0.91728,0.99313,0.99345,0.9897,0.99137,0.99149,0.99683,0.99675,0.99918,0.99771,0.99769,0.9992,0.99802,0.99799,0.99723,0.99724,0.91409,0.9922,0.91761,0.98911,0.9887,0.98756,0.98531,0.99288,0.99282,0.97485,0.99289,0.99427,0.96965,0.98988,0.98884,0.894,0.99295,0.98768,0.9769,0.9902,0.91431,0.91499,0.99372,0.91605,0.91653,0.99194,0.98917,0.99184,0.9886,0.98899,0.99544,0.99494,0.99213,0.99236,0.91299,0.99452,0.99252,0.97184,0.99358,0.99599,0.91433,0.91426,0.38095,0.99361,0.99412,0.99062,0.99409,0.99241,0.9902,0.98735,0.91143,0.99274,0.91811,0.91338,0.99377,0.91474,0.98052,0.9888,0.98451,0.99261,0.99142,0.99118,0.99183,0.91338,0.99406,0.99399,0.97821,0.991,0.98902,0.99091,0.91629,0.91675,0.9175,0.91678,0.91248,0.99299,0.99156,0.992,0.98892,0.9888
11,0.99461,0.99529,0.99732,0.99381,0.99497,0.99803,0.99806,0.99921,0.99918,0.99812,0.9981,1.0,0.99999,0.99953,0.99954,0.98568,0.99455,0.99516,0.99539,0.994,0.99283,0.99173,0.9909,0.99555,0.99245,0.99612,0.99638,0.99605,0.99603,0.99504,0.99489,0.99643,0.99658,0.99398,0.99268,0.99516,0.99592,0.99556,0.99593,0.99653,0.99556,0.99582,0.99465,0.99456,0.99424,0.99562,0.99444,0.99461,0.99447,0.99039,0.99641,0.98772,0.99463,0.99223,0.99191,0.99491,0.9948,0.99438,0.99503,0.99506,0.99637,0.99528,0.99555,0.99439,0.99644,0.99625,0.99517,0.99664,0.99677,0.99151,0.99597,0.99243,0.99494,0.99694,0.99681,0.99268,0.98714,0.99382,0.99577,0.99569,0.99212,0.99482,0.98952,0.99159,0.99246,0.99081,0.99072,0.91789,0.91048,0.91539,0.91029,0.99061,0.9194,0.97952,0.99061,0.9838,0.98456,0.91446,0.91483,0.91903,0.91928,0.99132,0.98225,0.98171,0.99196,0.98549,0.91491,0.98524,0.9172,0.9176,0.91908,0.98811,0.99367,0.98455,0.98347,0.98462,0.91508,0.91679,0.9191,0.91894,0.99191,0.97408,0.98191,0.98691,0.98506,0.99485,0.99482,0.99488,0.99487,0.99495,0.9925,0.99183,0.9163,0.91679,0.91878,0.99511,0.99535,0.99176,0.99261,0.99278,0.99936,0.99933,0.99804,0.99941,0.9994,0.99805,0.99987,0.99987,0.99937,0.99941,0.91544,0.99328,0.91866,0.99188,0.99156,0.99007,0.98775,0.99509,0.99494,0.97702,0.99588,0.99646,0.96924,0.98935,0.98754,0.89169,0.99561,0.98626,0.97535,0.99195,0.91589,0.91639,0.99529,0.91724,0.91823,0.99271,0.99133,0.99254,0.99075,0.99132,0.99747,0.99715,0.99491,0.99505,0.91209,0.9961,0.99557,0.97459,0.99593,0.99728,0.91577,0.91614,0.38086,0.99555,0.99627,0.9933,0.99614,0.99428,0.9921,0.98959,0.9138,0.99404,0.91955,0.91598,0.9959,0.91736,0.98318,0.9907,0.98656,0.99471,0.99388,0.99353,0.99329,0.91539,0.99609,0.99609,0.98058,0.99149,0.99079,0.99149,0.91749,0.9178,0.91927,0.91905,0.91452,0.99446,0.9941,0.99379,0.99119,0.99054
12,0.99458,0.99524,0.99727,0.99361,0.99483,0.99798,0.99801,0.99917,0.99914,0.99814,0.99811,0.99999,1.0,0.99951,0.99952,0.98564,0.99454,0.99511,0.99532,0.99404,0.99293,0.9917,0.99096,0.99547,0.9925,0.99602,0.99634,0.996,0.99604,0.99506,0.9949,0.99637,0.99654,0.99385,0.99257,0.99514,0.99582,0.99546,0.99595,0.99653,0.99556,0.99577,0.99462,0.99444,0.99417,0.99555,0.9944,0.9946,0.99447,0.99033,0.99636,0.98762,0.99471,0.99233,0.99199,0.99488,0.99474,0.99431,0.99492,0.99491,0.99637,0.99515,0.99553,0.99432,0.99636,0.99617,0.99513,0.9966,0.99671,0.99143,0.99597,0.99239,0.99496,0.9969,0.99672,0.99275,0.98725,0.99393,0.99579,0.99578,0.99208,0.99483,0.98958,0.99161,0.99252,0.99087,0.99076,0.91803,0.9105,0.91551,0.91095,0.99064,0.91956,0.97963,0.99064,0.98383,0.98461,0.9146,0.91499,0.91911,0.91939,0.99137,0.98231,0.98177,0.99204,0.98554,0.91566,0.98525,0.91731,0.91769,0.91919,0.98833,0.99378,0.98462,0.98359,0.98465,0.91516,0.91687,0.91918,0.91902,0.99201,0.97423,0.98196,0.98698,0.98506,0.99481,0.99478,0.99484,0.99483,0.99491,0.99242,0.99177,0.91634,0.91685,0.91884,0.9952,0.99545,0.99181,0.99265,0.99282,0.99933,0.9993,0.998,0.99945,0.99945,0.99801,0.99988,0.99988,0.99936,0.99939,0.91545,0.9934,0.91876,0.99176,0.99145,0.9901,0.9878,0.99516,0.99503,0.97698,0.99582,0.99648,0.96929,0.98943,0.9877,0.89176,0.9956,0.98637,0.97548,0.99204,0.91587,0.91639,0.99544,0.91715,0.91835,0.99287,0.99138,0.9927,0.99079,0.99128,0.99748,0.99715,0.99492,0.99507,0.91211,0.99611,0.99552,0.97457,0.99593,0.99731,0.91577,0.91621,0.3806,0.99555,0.99634,0.99323,0.99623,0.99428,0.99209,0.98963,0.91378,0.99412,0.91961,0.91585,0.99599,0.91725,0.98318,0.99067,0.98654,0.99481,0.99383,0.99348,0.99329,0.91544,0.99617,0.99617,0.98063,0.99165,0.99077,0.99165,0.91754,0.91789,0.91939,0.91906,0.91457,0.99452,0.99409,0.9938,0.99125,0.99066
13,0.99504,0.99579,0.99776,0.99429,0.99517,0.99787,0.99789,0.99959,0.99956,0.99745,0.99748,0.99953,0.99951,1.0,0.99999,0.98692,0.99493,0.99589,0.99526,0.99414,0.99368,0.99238,0.99118,0.9957,0.99286,0.996,0.99671,0.99568,0.99523,0.99436,0.99425,0.99735,0.99724,0.9948,0.99325,0.9956,0.99594,0.99569,0.9957,0.99623,0.99509,0.99623,0.9951,0.99484,0.99446,0.99528,0.99499,0.99406,0.99464,0.99133,0.99632,0.98897,0.99542,0.99316,0.99317,0.99538,0.99546,0.99529,0.99525,0.99513,0.99623,0.99516,0.99515,0.99563,0.99731,0.99593,0.99564,0.99703,0.9966,0.9922,0.99555,0.99297,0.99424,0.9976,0.99733,0.99398,0.98778,0.99465,0.99667,0.99636,0.99344,0.99612,0.99065,0.99291,0.9938,0.99166,0.99174,0.91961,0.91212,0.91649,0.91257,0.99251,0.91971,0.9807,0.99253,0.98473,0.98539,0.91579,0.91705,0.92032,0.92033,0.99321,0.9835,0.98297,0.99349,0.98638,0.91639,0.98624,0.91861,0.91924,0.92015,0.98871,0.99468,0.98581,0.98436,0.98557,0.91673,0.91857,0.92038,0.92017,0.99334,0.97506,0.98325,0.98826,0.98626,0.99527,0.99534,0.99534,0.99537,0.99541,0.99384,0.99327,0.91757,0.9177,0.91961,0.99529,0.99559,0.99282,0.99401,0.99409,0.99958,0.99955,0.99766,0.9991,0.99909,0.99768,0.99934,0.99938,0.99965,0.99974,0.91686,0.99378,0.9192,0.99337,0.99304,0.99145,0.98896,0.99551,0.99537,0.97835,0.99674,0.99674,0.9697,0.98904,0.9878,0.89365,0.99627,0.987,0.97581,0.99327,0.91752,0.91783,0.99512,0.91989,0.91806,0.99282,0.99265,0.99262,0.99209,0.99286,0.99738,0.99735,0.99506,0.99526,0.91219,0.99639,0.99629,0.97486,0.99672,0.99747,0.91736,0.91744,0.3826,0.99599,0.99629,0.99462,0.99615,0.99454,0.99363,0.9911,0.91544,0.99456,0.92001,0.9176,0.99626,0.91887,0.9846,0.99212,0.98788,0.99499,0.99496,0.99481,0.99466,0.91681,0.99594,0.99605,0.98208,0.99162,0.99241,0.99157,0.91844,0.91855,0.91873,0.91992,0.91558,0.99448,0.99496,0.99387,0.99222,0.98991
14,0.99502,0.99577,0.99774,0.99423,0.99511,0.99785,0.99787,0.99958,0.99955,0.99747,0.9975,0.99954,0.99952,0.99999,1.0,0.98694,0.99495,0.99588,0.99526,0.99418,0.99377,0.99243,0.99126,0.99569,0.99291,0.99598,0.9967,0.99565,0.99522,0.99438,0.99427,0.99733,0.99722,0.99478,0.99325,0.99558,0.99588,0.99564,0.99571,0.99625,0.9951,0.99621,0.9951,0.99482,0.99446,0.99528,0.995,0.99407,0.99466,0.99138,0.99632,0.98898,0.99548,0.99325,0.99324,0.99537,0.99543,0.99524,0.99519,0.99509,0.99622,0.99513,0.99515,0.99558,0.99726,0.99591,0.99562,0.99702,0.99656,0.99221,0.99556,0.993,0.99425,0.99758,0.9973,0.994,0.98787,0.99471,0.99665,0.99638,0.99343,0.99612,0.99068,0.99291,0.99381,0.99171,0.99177,0.91966,0.91219,0.91652,0.91264,0.99252,0.91977,0.98069,0.99254,0.9848,0.98546,0.91583,0.91709,0.92037,0.92038,0.99323,0.98354,0.98301,0.99352,0.98644,0.91644,0.9863,0.91866,0.91928,0.9202,0.98877,0.99472,0.98585,0.98441,0.98564,0.91676,0.9186,0.92042,0.92021,0.99339,0.9751,0.98329,0.98829,0.98631,0.99525,0.99531,0.99531,0.99535,0.99538,0.99378,0.99321,0.91757,0.91771,0.91962,0.9953,0.99561,0.99283,0.99399,0.99408,0.99957,0.99954,0.99764,0.99913,0.99911,0.99766,0.99935,0.99939,0.99964,0.99974,0.91687,0.99384,0.91924,0.99329,0.99297,0.99144,0.98894,0.99551,0.99537,0.97826,0.99671,0.99672,0.96974,0.98908,0.98789,0.89316,0.99626,0.98712,0.9759,0.99333,0.91751,0.91784,0.99518,0.91985,0.91811,0.99291,0.99265,0.99271,0.99209,0.99282,0.99736,0.99733,0.99505,0.99525,0.91228,0.99642,0.99627,0.97482,0.99672,0.99749,0.91736,0.91747,0.38224,0.99601,0.99631,0.99458,0.99617,0.99455,0.9936,0.99109,0.91545,0.99461,0.92004,0.91755,0.99627,0.91882,0.98456,0.99208,0.98781,0.99499,0.99495,0.99479,0.99465,0.91683,0.99596,0.99606,0.98205,0.99172,0.99237,0.99164,0.91845,0.91858,0.91876,0.91992,0.91557,0.99452,0.99494,0.99386,0.9922,0.98992
15,0.97723,0.97918,0.98217,0.99036,0.98828,0.98754,0.98762,0.98454,0.98445,0.98838,0.98875,0.98568,0.98564,0.98692,0.98694,1.0,0.97909,0.98053,0.98812,0.99353,0.98563,0.99628,0.9918,0.98779,0.99124,0.98651,0.98101,0.98621,0.98377,0.98571,0.98499,0.98414,0.98365,0.99304,0.995,0.97838,0.98736,0.98751,0.982,0.98332,0.98425,0.98999,0.99158,0.99364,0.99426,0.98731,0.97945,0.98485,0.99375,0.99647,0.98612,0.99756,0.98532,0.9848,0.98548,0.97847,0.97885,0.98008,0.98681,0.99052,0.98288,0.99136,0.98451,0.97999,0.98338,0.98606,0.97941,0.98151,0.98522,0.99574,0.98459,0.99489,0.98349,0.9842,0.98623,0.98806,0.98429,0.98785,0.98518,0.9854,0.98639,0.98831,0.98967,0.9895,0.9882,0.98753,0.98794,0.91144,0.91217,0.91126,0.90972,0.98956,0.91026,0.97439,0.9896,0.98582,0.98546,0.90788,0.90744,0.91236,0.91168,0.98845,0.98058,0.98024,0.98795,0.98573,0.9069,0.98548,0.91013,0.91114,0.91182,0.97887,0.98676,0.98282,0.98006,0.98601,0.91237,0.91143,0.91307,0.9128,0.98599,0.96572,0.98077,0.98447,0.9865,0.97788,0.97794,0.97789,0.97814,0.9782,0.98432,0.98435,0.91012,0.90902,0.91042,0.98236,0.98286,0.98551,0.98741,0.98685,0.98417,0.98409,0.98659,0.98574,0.98579,0.98673,0.98599,0.98595,0.98665,0.98677,0.912,0.98561,0.91083,0.98225,0.9823,0.98351,0.97934,0.98201,0.98298,0.96999,0.9801,0.98128,0.96435,0.97708,0.98194,0.8901,0.98004,0.9866,0.97149,0.98928,0.91196,0.91238,0.98196,0.90974,0.90429,0.98419,0.98523,0.98412,0.98463,0.98423,0.98256,0.98269,0.97715,0.97774,0.90179,0.9829,0.98127,0.96269,0.98535,0.98906,0.91229,0.91033,0.38094,0.98269,0.98117,0.98326,0.98087,0.98122,0.98675,0.9841,0.90767,0.98528,0.90925,0.90787,0.98319,0.90859,0.97635,0.985,0.98014,0.98193,0.98284,0.98448,0.9888,0.91038,0.98028,0.98008,0.97527,0.98423,0.98643,0.98301,0.91141,0.9119,0.90314,0.90596,0.90864,0.98282,0.98031,0.98038,0.98435,0.97447
16,0.99783,0.99792,0.9964,0.98904,0.98979,0.99237,0.99236,0.99565,0.99568,0.99211,0.99207,0.99455,0.99454,0.99493,0.99495,0.97909,1.0,0.99858,0.99131,0.98837,0.99572,0.98608,0.9877,0.99226,0.98921,0.99257,0.99693,0.99141,0.99158,0.99126,0.99134,0.99529,0.99532,0.98969,0.9877,0.9979,0.99109,0.99084,0.99305,0.99658,0.99207,0.99055,0.98924,0.98904,0.98866,0.99403,0.99985,0.9913,0.98874,0.98509,0.99307,0.98239,0.9962,0.99516,0.99451,0.99795,0.99755,0.99602,0.99035,0.98993,0.99324,0.98956,0.99186,0.99639,0.99411,0.99247,0.99678,0.99673,0.99252,0.9862,0.99242,0.9873,0.99148,0.99511,0.99346,0.98975,0.9852,0.99111,0.9925,0.99342,0.98871,0.99128,0.98588,0.98807,0.98954,0.98803,0.98799,0.91607,0.90774,0.91308,0.90931,0.98823,0.91662,0.97677,0.98772,0.98108,0.98173,0.9158,0.91636,0.91724,0.91738,0.98952,0.97979,0.9793,0.98941,0.98276,0.91576,0.98305,0.91722,0.91773,0.91713,0.98988,0.99081,0.9821,0.98095,0.98202,0.91338,0.91664,0.91682,0.91648,0.99099,0.97538,0.97945,0.98377,0.98288,0.99793,0.99779,0.99783,0.99783,0.99781,0.99083,0.99018,0.91311,0.91501,0.91625,0.99375,0.99379,0.98881,0.98906,0.98938,0.99559,0.99554,0.99246,0.99436,0.99429,0.99247,0.99423,0.99428,0.99448,0.99441,0.91244,0.99148,0.91562,0.99065,0.9913,0.98807,0.98637,0.99283,0.99349,0.97496,0.99602,0.99456,0.96655,0.98779,0.98482,0.89185,0.99789,0.98276,0.97459,0.99101,0.91341,0.9144,0.99478,0.9181,0.91685,0.99141,0.98927,0.99129,0.98861,0.9895,0.99471,0.99479,0.99784,0.9979,0.91225,0.99446,0.99724,0.97289,0.99374,0.99328,0.91275,0.9132,0.37922,0.99517,0.99617,0.99321,0.99479,0.99411,0.9907,0.98769,0.91222,0.99277,0.91751,0.91605,0.99367,0.91713,0.98174,0.98935,0.98456,0.99255,0.99484,0.99355,0.98948,0.91246,0.9959,0.99483,0.97919,0.98999,0.98737,0.9898,0.91512,0.91624,0.91857,0.92066,0.91195,0.99446,0.99597,0.9939,0.98948,0.99138
17,0.99931,0.99953,0.99818,0.99188,0.99255,0.99342,0.99339,0.99661,0.99661,0.99252,0.99254,0.99516,0.99511,0.99589,0.99588,0.98053,0.99858,1.0,0.99311,0.98955,0.99396,0.98737,0.98628,0.99416,0.988,0.99458,0.99862,0.9935,0.99311,0.99232,0.9925,0.99749,0.99728,0.99184,0.98962,0.99941,0.99344,0.99331,0.99441,0.99505,0.99333,0.99254,0.99112,0.99099,0.99035,0.99303,0.99868,0.99261,0.99035,0.98668,0.99477,0.98436,0.99679,0.99349,0.99308,0.99948,0.99943,0.99834,0.99306,0.99236,0.99492,0.99161,0.99353,0.99853,0.99646,0.99435,0.99864,0.99842,0.99468,0.98809,0.99381,0.98887,0.99259,0.99708,0.99572,0.98933,0.98406,0.99021,0.99406,0.9932,0.99093,0.99254,0.98483,0.98808,0.98919,0.98672,0.98685,0.91592,0.9084,0.91317,0.90953,0.98983,0.91627,0.97852,0.9895,0.97984,0.98053,0.91564,0.91596,0.91763,0.91757,0.99135,0.98191,0.98128,0.99087,0.98147,0.91522,0.98203,0.9172,0.91797,0.91725,0.98855,0.99235,0.98392,0.98266,0.9808,0.91379,0.91698,0.91724,0.91685,0.99242,0.97437,0.98149,0.98587,0.98233,0.99941,0.99939,0.99938,0.99942,0.99938,0.99126,0.99063,0.91369,0.91526,0.91639,0.99281,0.99285,0.98851,0.99103,0.99129,0.99651,0.99649,0.99344,0.99439,0.99432,0.99343,0.99454,0.99461,0.9952,0.99515,0.91301,0.99008,0.91539,0.99336,0.9926,0.9887,0.98709,0.99452,0.9933,0.97707,0.99792,0.99622,0.96786,0.98869,0.98515,0.89155,0.9991,0.98326,0.97601,0.99173,0.91426,0.91512,0.99336,0.91924,0.91619,0.98925,0.98959,0.98914,0.98882,0.99223,0.99615,0.9964,0.99884,0.99896,0.91198,0.99576,0.99883,0.97447,0.99513,0.99429,0.91351,0.91367,0.37923,0.9942,0.99508,0.99328,0.99548,0.99295,0.99096,0.9885,0.91288,0.99152,0.91736,0.91734,0.99462,0.91833,0.9827,0.98991,0.98594,0.99364,0.99419,0.99327,0.99137,0.91301,0.99492,0.99573,0.98084,0.98769,0.98994,0.98791,0.9153,0.91617,0.91773,0.92072,0.91224,0.99247,0.99587,0.99266,0.98932,0.99005
18,0.99214,0.99282,0.99551,0.99619,0.99756,0.9971,0.99707,0.99435,0.99434,0.99717,0.99732,0.99539,0.99532,0.99526,0.99526,0.98812,0.99131,0.99311,1.0,0.99655,0.98945,0.99476,0.99367,0.99955,0.99327,0.99848,0.995,0.99855,0.99775,0.99875,0.99871,0.99544,0.99604,0.99499,0.99518,0.99283,0.99823,0.99811,0.99699,0.99506,0.99814,0.99739,0.99758,0.99584,0.99585,0.99751,0.99132,0.99913,0.99725,0.99417,0.99912,0.99156,0.99217,0.9897,0.98893,0.99266,0.99243,0.99256,0.99782,0.99708,0.99747,0.99685,0.99858,0.9923,0.99578,0.99887,0.99311,0.99525,0.99778,0.99403,0.99806,0.99502,0.99798,0.99622,0.99723,0.98888,0.98731,0.99135,0.99229,0.99197,0.99022,0.99082,0.9852,0.98776,0.98887,0.98662,0.98635,0.91664,0.91192,0.91333,0.91324,0.98734,0.91713,0.9789,0.98753,0.98189,0.98286,0.91158,0.91182,0.91705,0.9173,0.9888,0.9855,0.98492,0.98886,0.98317,0.91131,0.98369,0.91388,0.91467,0.91689,0.98489,0.99191,0.98735,0.98663,0.98274,0.9136,0.91364,0.91677,0.91632,0.98914,0.96981,0.9849,0.98884,0.98454,0.99227,0.99203,0.99208,0.99217,0.99213,0.98754,0.9868,0.91239,0.9149,0.91608,0.99131,0.99159,0.98787,0.99134,0.99149,0.99443,0.99432,0.99688,0.99424,0.99417,0.99689,0.99477,0.99476,0.99426,0.99429,0.91377,0.99001,0.91622,0.98926,0.98827,0.98689,0.98526,0.99272,0.99158,0.97699,0.99322,0.99477,0.96926,0.99055,0.98839,0.89342,0.9927,0.98645,0.98049,0.98805,0.9143,0.91593,0.99227,0.91636,0.91553,0.98977,0.98822,0.98973,0.98788,0.98945,0.99577,0.99531,0.99208,0.99237,0.91427,0.99581,0.99228,0.97199,0.99351,0.99524,0.91402,0.91257,0.38067,0.99272,0.99276,0.98852,0.99383,0.99149,0.98995,0.98656,0.91033,0.99103,0.9172,0.91353,0.99272,0.91464,0.98087,0.98929,0.98585,0.99215,0.98934,0.98906,0.99157,0.91162,0.99316,0.99383,0.97927,0.9887,0.9899,0.98926,0.91705,0.91753,0.91656,0.91588,0.9112,0.99129,0.99054,0.99114,0.98751,0.98889
19,0.98785,0.98893,0.99203,0.99371,0.9955,0.99516,0.9952,0.99255,0.9925,0.99601,0.99628,0.994,0.99404,0.99414,0.99418,0.99353,0.98837,0.98955,0.99655,1.0,0.9928,0.99756,0.99767,0.99636,0.99714,0.99507,0.99121,0.99617,0.9949,0.99559,0.99518,0.99301,0.99338,0.99528,0.99635,0.98892,0.99602,0.99602,0.99298,0.99276,0.99456,0.99762,0.99865,0.99667,0.99771,0.99523,0.98824,0.99507,0.99964,0.99643,0.99538,0.99429,0.9937,0.99254,0.99232,0.98872,0.98859,0.9896,0.99534,0.9955,0.99362,0.99615,0.99494,0.98906,0.99264,0.99533,0.99001,0.99155,0.99514,0.99641,0.9946,0.99715,0.99408,0.99375,0.99475,0.9933,0.99097,0.99502,0.99293,0.99369,0.99141,0.99338,0.99202,0.9925,0.99329,0.99246,0.99211,0.91949,0.91547,0.91763,0.9159,0.99218,0.91927,0.98315,0.99227,0.98836,0.98902,0.91556,0.91551,0.91948,0.91961,0.99275,0.98782,0.98745,0.99316,0.98952,0.91519,0.9889,0.91708,0.91765,0.91956,0.98882,0.99465,0.98993,0.98878,0.98894,0.91775,0.91702,0.91955,0.91928,0.99254,0.97407,0.98767,0.99153,0.98948,0.9882,0.98811,0.98817,0.98832,0.98834,0.98815,0.98779,0.91589,0.91662,0.91851,0.99232,0.99271,0.9918,0.99382,0.9938,0.99244,0.99233,0.99466,0.9938,0.99384,0.99475,0.99401,0.99393,0.99362,0.99375,0.91642,0.99371,0.91911,0.98761,0.98698,0.98984,0.98757,0.9923,0.99257,0.97781,0.98996,0.9923,0.97006,0.988,0.99057,0.89422,0.98978,0.9911,0.98166,0.99282,0.9165,0.91838,0.9925,0.9154,0.91489,0.99324,0.99143,0.99332,0.99123,0.98979,0.99354,0.99334,0.98843,0.98888,0.91143,0.99311,0.98978,0.96974,0.99331,0.99602,0.91662,0.91629,0.38243,0.99187,0.99154,0.98836,0.9921,0.99091,0.99206,0.98998,0.91193,0.99374,0.91815,0.91209,0.99296,0.91338,0.98361,0.99063,0.98709,0.99245,0.98938,0.98968,0.99403,0.91553,0.99131,0.99155,0.98273,0.99297,0.99192,0.99276,0.91812,0.91954,0.91441,0.9147,0.91463,0.9921,0.98904,0.99037,0.9906,0.98677
