,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
10,0.985,0.98756,0.99085,0.98709,0.9902,0.99789,0.99808,0.99793,0.99821,0.99997,1.0,0.99858,0.99903,0.99675,0.99681,0.9882,0.98738,0.99413,0.99352,0.98815,0.98564,0.99013,0.98993,0.98862,0.9883,0.98584,0.98687,0.99406,0.99347,0.98644,0.98474,0.99012,0.99042,0.99064,0.99112,0.98937,0.99021,0.99324,0.99331,0.98865,0.98818,0.99134,0.99117,0.99096,0.99231,0.98658,0.98644,0.99367,0.99345,0.98913,0.98922,0.99224,0.99098,0.98989,0.99081,0.98601,0.98601,0.99368,0.9927,0.98851,0.98909,0.99133,0.98655,0.99228,0.98616,0.98669,0.986,0.99375,0.99343,0.99045,0.9867,0.99002,0.99016,0.98992,0.98945,0.98925,0.9892,0.99511,0.99433,0.98815,0.98408,0.98965,0.98888,0.994,0.9742,0.9903,0.99021,0.99512,0.9937,0.98814,0.98893,0.98958,0.99175,0.99102,0.99317,0.98506,0.98775,0.98987,0.98795,0.98894,0.98951,0.97177,0.98695,0.98526,0.92036,0.95692,0.9176,0.94308,0.95276,0.93692,0.96121,0.57283,0.57096,0.58345,0.53886,0.977,0.97121,0.95604,0.95212,0.56388,0.57855,0.85407,0.89697,0.52795,0.5319,0.9884,0.99505,0.98898,0.99204,0.99061,0.96965,0.99087,0.53217,0.95326,0.95319,0.96629,0.61625,0.6003,0.60323,0.64687,0.99648,0.99658,0.99792,0.99801,0.99932,0.99933,0.99375,0.99672,0.99514,0.99544,0.52963,0.54909,0.54138,0.5521,0.53126,0.58096,0.56238,0.56554,0.59263,0.58023,0.99549,0.99577,0.985,0.98682,0.98585,0.9878,0.98604,0.99194,0.99381,0.99469,0.53386,0.55719,0.53131,0.58175,0.54272,0.52744,0.57157,0.57594,0.57802,0.58141,0.99474,0.99444,0.98803,0.98768,0.99319,0.99036,0.99444,0.99362,0.9945,0.99305,0.50741,0.51655,0.54662,0.51732,0.53268,0.56407,0.59754,0.56743,0.576,0.59434,0.53214,0.52595,0.52389,0.56518,0.56362,0.54628,0.56139,0.56593,0.58125,0.58167,0.5219,0.51435,0.51856,0.53374,0.60695,0.58141,0.59305,0.56857,0.57031,0.59201,0.51731,0.52193,0.51751,0.59384,0.59372,0.52631,0.5329,0.56745,0.57971,0.54291
11,0.98539,0.98777,0.99188,0.98814,0.99121,0.99609,0.99629,0.99603,0.99641,0.99849,0.99858,1.0,0.9998,0.99667,0.99656,0.98835,0.98764,0.99392,0.99349,0.98994,0.98722,0.99061,0.98972,0.98869,0.98899,0.98638,0.98716,0.99384,0.99342,0.98795,0.98672,0.991,0.99033,0.99124,0.99097,0.98942,0.99032,0.99311,0.99309,0.99024,0.98961,0.99129,0.99193,0.99079,0.99337,0.98689,0.98677,0.99361,0.99334,0.99048,0.99049,0.99276,0.99082,0.98989,0.99127,0.98653,0.98649,0.99338,0.99272,0.98974,0.99034,0.99065,0.98716,0.99153,0.98591,0.98705,0.98645,0.99383,0.9936,0.99177,0.98851,0.99086,0.9901,0.99074,0.98952,0.99027,0.98985,0.99452,0.99407,0.99003,0.98624,0.99096,0.98965,0.99304,0.97391,0.99061,0.99032,0.99404,0.9929,0.98942,0.99027,0.98966,0.99257,0.99172,0.99265,0.98604,0.9886,0.9896,0.98796,0.98789,0.98851,0.97262,0.98704,0.98534,0.9226,0.95971,0.91908,0.94604,0.95261,0.93839,0.96227,0.56845,0.56597,0.57764,0.53535,0.97862,0.97253,0.95618,0.95227,0.5596,0.57415,0.85686,0.89964,0.52343,0.52843,0.98867,0.99504,0.99093,0.99164,0.9914,0.97224,0.98824,0.52449,0.958,0.95297,0.96582,0.61241,0.59576,0.59781,0.64253,0.99449,0.99468,0.99653,0.99638,0.99707,0.99712,0.99428,0.99658,0.99682,0.99701,0.52267,0.5463,0.53528,0.54804,0.52387,0.57708,0.55828,0.56138,0.58896,0.57688,0.99463,0.9949,0.98425,0.98571,0.98496,0.98652,0.98504,0.99014,0.99369,0.99436,0.52641,0.55206,0.52636,0.57698,0.53821,0.51964,0.56842,0.5717,0.57385,0.57805,0.99436,0.99421,0.98696,0.98668,0.99136,0.98889,0.99289,0.9918,0.99448,0.9935,0.5051,0.50315,0.54226,0.51509,0.52721,0.55946,0.59336,0.56488,0.57172,0.59052,0.5274,0.52147,0.51986,0.56118,0.55836,0.54112,0.55687,0.56057,0.57788,0.5783,0.51831,0.51023,0.51307,0.52912,0.60326,0.57785,0.58922,0.5644,0.56615,0.58829,0.5169,0.51665,0.51285,0.58979,0.58996,0.52163,0.52973,0.56312,0.57589,0.54314
12,0.98647,0.98872,0.99264,0.98905,0.99203,0.99608,0.99634,0.99608,0.99649,0.99893,0.99903,0.9998,1.0,0.99692,0.99663,0.98904,0.98841,0.99484,0.99438,0.9904,0.98807,0.99127,0.99075,0.98981,0.98977,0.98726,0.98803,0.99477,0.99436,0.98864,0.98744,0.99163,0.9913,0.99191,0.99193,0.9903,0.99119,0.99412,0.99414,0.99082,0.99024,0.99223,0.99249,0.99177,0.99368,0.98777,0.98762,0.99452,0.99432,0.99107,0.99119,0.9932,0.99179,0.99087,0.99194,0.98734,0.98736,0.99436,0.99366,0.99051,0.99102,0.99171,0.98811,0.99254,0.98698,0.98783,0.98726,0.99465,0.99445,0.99227,0.98913,0.99159,0.99111,0.99135,0.99052,0.99082,0.99046,0.99557,0.99506,0.99057,0.9871,0.99135,0.99011,0.99377,0.97534,0.99148,0.9913,0.99525,0.99417,0.99029,0.991,0.99085,0.99321,0.99222,0.99363,0.98697,0.98912,0.99106,0.98957,0.98944,0.99002,0.97481,0.98862,0.98703,0.92588,0.9612,0.92195,0.94808,0.95464,0.94142,0.96472,0.56683,0.56498,0.57626,0.53402,0.97954,0.97319,0.95847,0.9544,0.55802,0.57258,0.8607,0.90314,0.52453,0.52662,0.98929,0.99572,0.99133,0.99251,0.99199,0.97313,0.98898,0.52314,0.95928,0.95492,0.96742,0.61039,0.59383,0.5963,0.64102,0.99438,0.99456,0.99635,0.99629,0.99768,0.9978,0.99512,0.99701,0.99747,0.99766,0.52056,0.54385,0.53623,0.54644,0.52602,0.57544,0.55677,0.55874,0.58724,0.57495,0.99562,0.99585,0.98521,0.98658,0.98614,0.98757,0.98622,0.99133,0.99466,0.99539,0.52741,0.5496,0.52775,0.57444,0.53618,0.52133,0.56634,0.5702,0.57234,0.57652,0.99517,0.99499,0.98798,0.98778,0.99256,0.99011,0.99424,0.99307,0.99533,0.99429,0.50053,0.51199,0.54138,0.51332,0.52618,0.55795,0.59178,0.56234,0.57021,0.58882,0.52866,0.51997,0.51661,0.55717,0.55669,0.53967,0.55351,0.5597,0.57596,0.57638,0.5134,0.50891,0.51105,0.52545,0.60188,0.57608,0.58756,0.56289,0.56464,0.58658,0.51471,0.51256,0.51732,0.58494,0.58743,0.51928,0.52645,0.56163,0.57432,0.53788
13,0.98538,0.98837,0.99016,0.99041,0.9894,0.99681,0.99691,0.99712,0.99729,0.99668,0.99675,0.99667,0.99692,1.0,0.9998,0.98618,0.98552,0.99208,0.99152,0.9876,0.98522,0.98824,0.98763,0.98684,0.98673,0.98445,0.98521,0.99192,0.99149,0.98575,0.98465,0.98912,0.98826,0.9892,0.98894,0.98842,0.98946,0.99147,0.99178,0.98805,0.98752,0.98937,0.99026,0.98905,0.99354,0.98499,0.9848,0.9916,0.99155,0.98803,0.98818,0.99015,0.98882,0.9878,0.98889,0.98442,0.98456,0.99165,0.99086,0.98767,0.98807,0.98906,0.98479,0.98979,0.98395,0.98488,0.98434,0.99163,0.99153,0.98941,0.98635,0.98888,0.9881,0.98848,0.98747,0.99146,0.99036,0.99356,0.99263,0.98839,0.98508,0.99088,0.98952,0.99116,0.97367,0.99097,0.99081,0.99314,0.99207,0.98753,0.98818,0.98814,0.99314,0.9906,0.99088,0.9899,0.99131,0.98924,0.98779,0.98781,0.98837,0.97463,0.98763,0.98573,0.92612,0.96288,0.923,0.94866,0.95481,0.94186,0.96407,0.56592,0.56425,0.57552,0.53437,0.97945,0.97423,0.95956,0.95509,0.55719,0.57176,0.86135,0.90302,0.52357,0.52842,0.98661,0.99292,0.9887,0.98962,0.98956,0.97519,0.98729,0.52486,0.96126,0.95582,0.96802,0.6085,0.59176,0.59429,0.64162,0.996,0.99628,0.99371,0.99373,0.99611,0.99627,0.99789,0.99976,0.99455,0.99471,0.52005,0.54515,0.53653,0.54589,0.52089,0.57607,0.55613,0.55816,0.58816,0.57409,0.99347,0.9935,0.98454,0.9861,0.98508,0.98657,0.98517,0.99012,0.99137,0.99235,0.52731,0.5487,0.52816,0.5749,0.53627,0.51758,0.56499,0.56973,0.57192,0.57525,0.99221,0.99199,0.98697,0.98677,0.99112,0.98876,0.99188,0.99162,0.99197,0.99089,0.50528,0.50923,0.54089,0.5155,0.52821,0.5575,0.59272,0.56118,0.5699,0.58939,0.52501,0.52128,0.52007,0.55823,0.55661,0.53996,0.55384,0.55645,0.57461,0.57501,0.51456,0.50856,0.50864,0.52482,0.60239,0.57638,0.58826,0.56243,0.56428,0.5876,0.50962,0.51719,0.51542,0.58791,0.58765,0.52111,0.52464,0.56076,0.57295,0.54014
14,0.98337,0.9866,0.98846,0.98846,0.98761,0.99769,0.99772,0.99793,0.99803,0.99677,0.99681,0.99656,0.99663,0.9998,1.0,0.98496,0.98415,0.9908,0.99023,0.98589,0.98309,0.98691,0.98616,0.98513,0.98512,0.98281,0.98368,0.99065,0.99013,0.98395,0.9825,0.98765,0.98682,0.9878,0.98753,0.98688,0.98792,0.99002,0.9903,0.98627,0.98574,0.98794,0.98889,0.98766,0.99242,0.98346,0.98327,0.99031,0.99017,0.98639,0.98642,0.98915,0.98744,0.98634,0.98761,0.9829,0.98297,0.99034,0.98941,0.98584,0.98634,0.98774,0.98308,0.98858,0.98226,0.98346,0.9828,0.99038,0.99019,0.98788,0.98441,0.98732,0.9866,0.98709,0.98596,0.98999,0.98883,0.99229,0.99128,0.98653,0.98265,0.98946,0.98811,0.99028,0.97129,0.98934,0.98914,0.99189,0.99056,0.98554,0.98634,0.98635,0.99175,0.98928,0.98963,0.98811,0.99005,0.98718,0.98542,0.9859,0.98648,0.97102,0.9852,0.98315,0.92035,0.95911,0.91799,0.94402,0.95175,0.93699,0.95999,0.57045,0.56884,0.58101,0.53786,0.97696,0.97238,0.95587,0.95181,0.56207,0.5765,0.85464,0.8968,0.53025,0.53154,0.98544,0.99188,0.98702,0.98844,0.98816,0.97252,0.98751,0.52939,0.95762,0.95272,0.96561,0.61316,0.59662,0.59915,0.6462,0.99718,0.99742,0.99484,0.99484,0.99633,0.99635,0.9966,0.99935,0.99307,0.99329,0.52561,0.55003,0.54073,0.55112,0.5288,0.5807,0.56093,0.564,0.5929,0.57864,0.99258,0.99266,0.98402,0.98583,0.98429,0.98612,0.9844,0.98962,0.99019,0.99124,0.52991,0.55516,0.52869,0.58073,0.54048,0.52403,0.56947,0.57429,0.57652,0.5794,0.99132,0.99104,0.98649,0.98615,0.99059,0.98806,0.9909,0.99095,0.9909,0.98963,0.50584,0.51342,0.54589,0.51575,0.52941,0.5625,0.59731,0.56626,0.57449,0.59417,0.5316,0.52364,0.52373,0.56466,0.56152,0.54513,0.55984,0.56446,0.57931,0.57964,0.52006,0.51316,0.51363,0.5308,0.60793,0.58111,0.59299,0.56692,0.56886,0.59234,0.5154,0.5171,0.52085,0.59288,0.59211,0.52253,0.53025,0.5653,0.57755,0.54364
15,0.99825,0.99812,0.99639,0.99353,0.99673,0.98172,0.98202,0.98244,0.98305,0.9879,0.9882,0.98835,0.98904,0.98618,0.98496,1.0,0.99993,0.99665,0.99684,0.99656,0.99582,0.99876,0.99865,0.99792,0.99857,0.99963,0.99974,0.99657,0.99684,0.99503,0.99536,0.99799,0.99846,0.99829,0.9983,0.99915,0.99854,0.9967,0.99654,0.9961,0.99647,0.99787,0.99759,0.9973,0.99506,0.99975,0.99976,0.99666,0.99684,0.99674,0.99666,0.99828,0.99829,0.99812,0.99872,0.99955,0.99965,0.99661,0.99744,0.99679,0.99698,0.99832,0.99859,0.99806,0.99526,0.99985,0.99965,0.99685,0.99681,0.99673,0.99585,0.99794,0.99807,0.99835,0.99801,0.99541,0.99716,0.99545,0.99612,0.99561,0.99376,0.99627,0.9941,0.99594,0.98187,0.99711,0.99716,0.99469,0.99527,0.99595,0.99637,0.997,0.995,0.99675,0.99735,0.98967,0.99233,0.99378,0.99289,0.9946,0.99501,0.98235,0.99233,0.99194,0.94133,0.97522,0.92817,0.96475,0.95515,0.94841,0.97262,0.55097,0.54662,0.55988,0.50827,0.98915,0.98027,0.96035,0.95548,0.54176,0.55824,0.87768,0.91934,0.49246,0.49133,0.99989,0.99655,0.99622,0.99824,0.99824,0.98065,0.97941,0.50241,0.9704,0.9542,0.96302,0.59602,0.58112,0.58322,0.625,0.97986,0.98013,0.98108,0.98118,0.98635,0.98716,0.98802,0.9871,0.99117,0.99128,0.50884,0.52928,0.51644,0.53106,0.49993,0.55821,0.53767,0.54092,0.57075,0.5603,0.99363,0.99373,0.97848,0.97865,0.98043,0.98066,0.98055,0.98414,0.99374,0.99305,0.51316,0.5328,0.50939,0.55852,0.51821,0.50592,0.55092,0.55513,0.55724,0.56136,0.99516,0.9957,0.98056,0.98086,0.98535,0.98394,0.99016,0.98659,0.99479,0.99539,0.47819,0.48804,0.52463,0.50075,0.50807,0.53875,0.57336,0.54894,0.55531,0.57317,0.50859,0.49443,0.50735,0.54086,0.53903,0.52297,0.5366,0.53894,0.55916,0.56035,0.49998,0.48912,0.49666,0.51363,0.58384,0.5594,0.57081,0.54676,0.54895,0.56993,0.49459,0.49946,0.50195,0.57268,0.57371,0.49517,0.51049,0.54497,0.55881,0.51296
16,0.99852,0.99819,0.99645,0.99369,0.99685,0.98051,0.98084,0.98129,0.98194,0.98705,0.98738,0.98764,0.98841,0.98552,0.98415,0.99993,1.0,0.99653,0.99677,0.99664,0.99617,0.99864,0.99876,0.99817,0.99861,0.99981,0.99986,0.99648,0.99678,0.99527,0.99571,0.99789,0.99853,0.99816,0.99834,0.99915,0.99851,0.99668,0.99652,0.99622,0.9966,0.99793,0.99742,0.99737,0.99469,0.99991,0.99988,0.99658,0.9968,0.99682,0.99677,0.99796,0.99833,0.99824,0.99859,0.99969,0.99984,0.99654,0.9974,0.99697,0.99709,0.99834,0.99881,0.99801,0.99543,0.99992,0.99978,0.99674,0.99672,0.9967,0.99607,0.9979,0.99819,0.99825,0.99815,0.9953,0.99704,0.99531,0.99601,0.99573,0.99418,0.99607,0.99389,0.99567,0.98245,0.99706,0.99716,0.99462,0.99532,0.9962,0.99653,0.99725,0.99483,0.99653,0.9973,0.98988,0.99223,0.99407,0.99332,0.99488,0.99526,0.9835,0.99274,0.99247,0.94384,0.97651,0.93028,0.96653,0.95609,0.95066,0.97414,0.54881,0.54451,0.55694,0.50724,0.98962,0.98037,0.96164,0.95652,0.53967,0.55601,0.88112,0.92235,0.4892,0.49079,0.99976,0.99626,0.99628,0.99817,0.99808,0.9814,0.97889,0.50231,0.97174,0.95499,0.96346,0.59405,0.57934,0.58083,0.62293,0.9786,0.97888,0.97981,0.97993,0.98553,0.98643,0.98791,0.98655,0.99113,0.99122,0.50394,0.52756,0.51397,0.52865,0.50728,0.55599,0.53567,0.53785,0.56833,0.55672,0.9934,0.99347,0.97838,0.97838,0.9805,0.9805,0.98061,0.98393,0.9937,0.99297,0.50995,0.52933,0.50464,0.55548,0.5144,0.4944,0.5489,0.55296,0.55506,0.55905,0.99494,0.99548,0.98041,0.98079,0.98513,0.9839,0.99011,0.98641,0.99468,0.99534,0.47772,0.48628,0.52499,0.49718,0.50703,0.53744,0.57108,0.54727,0.55169,0.57108,0.50577,0.50528,0.49978,0.53778,0.53526,0.52023,0.53557,0.53904,0.55765,0.55867,0.49917,0.48692,0.49402,0.5069,0.58189,0.55912,0.56735,0.54442,0.54527,0.56916,0.49155,0.49216,0.49497,0.5689,0.57166,0.49421,0.49644,0.54181,0.55749,0.50874
17,0.99596,0.99683,0.99901,0.99593,0.99886,0.98789,0.98823,0.9885,0.98912,0.99381,0.99413,0.99392,0.99484,0.99208,0.9908,0.99665,0.99653,1.0,0.99993,0.99776,0.99706,0.99827,0.99868,0.99847,0.99762,0.99611,0.99643,0.99997,0.99995,0.99663,0.99642,0.99843,0.99888,0.9986,0.99913,0.99808,0.99859,0.99992,0.99988,0.99804,0.99798,0.99927,0.99852,0.99912,0.99742,0.99636,0.99631,0.99983,0.99994,0.99832,0.99844,0.99866,0.99907,0.99875,0.9987,0.99586,0.9961,0.9999,0.99982,0.99833,0.99847,0.99898,0.99715,0.99919,0.99499,0.99627,0.99614,0.99993,0.99991,0.99867,0.99728,0.99863,0.99893,0.99836,0.99865,0.99682,0.99698,0.9997,0.99991,0.99758,0.99577,0.99714,0.9956,0.99846,0.98433,0.99819,0.99831,0.99935,0.99949,0.99812,0.99835,0.99893,0.99793,0.99791,0.99957,0.99288,0.99427,0.9981,0.99719,0.99755,0.99797,0.9867,0.99611,0.99556,0.94536,0.97526,0.93494,0.96495,0.96164,0.9554,0.97753,0.55623,0.55272,0.56501,0.51943,0.98935,0.98071,0.96677,0.96197,0.5476,0.5608,0.88287,0.92382,0.5126,0.51222,0.99653,0.99978,0.99792,0.99917,0.99847,0.98273,0.98596,0.51248,0.97188,0.96013,0.96916,0.5994,0.58348,0.587,0.62844,0.98587,0.98611,0.98719,0.98734,0.99255,0.99334,0.99407,0.99309,0.99686,0.99696,0.50869,0.52973,0.52051,0.53495,0.51308,0.56162,0.54127,0.546,0.57387,0.56451,0.99843,0.99851,0.98397,0.98421,0.98624,0.98636,0.98641,0.99031,0.99864,0.99843,0.51721,0.53524,0.51463,0.56268,0.52251,0.51037,0.55658,0.55812,0.56023,0.56551,0.99904,0.99923,0.9864,0.98674,0.9916,0.99019,0.99619,0.99286,0.99919,0.9992,0.48153,0.49123,0.52824,0.50173,0.51383,0.54438,0.57701,0.55407,0.55823,0.57682,0.51767,0.5123,0.50719,0.54658,0.5439,0.52655,0.53978,0.54421,0.56308,0.56523,0.49109,0.49848,0.49879,0.51918,0.58759,0.56495,0.57439,0.54858,0.55157,0.5737,0.49688,0.50589,0.50651,0.57655,0.57721,0.51034,0.51186,0.5473,0.56397,0.52293
18,0.99613,0.99684,0.9991,0.99585,0.99896,0.9872,0.98754,0.98785,0.98849,0.99317,0.99352,0.99349,0.99438,0.99152,0.99023,0.99684,0.99677,0.99993,1.0,0.99801,0.99737,0.99841,0.99885,0.99873,0.99775,0.99633,0.99657,0.99994,0.99993,0.99715,0.99677,0.99852,0.99903,0.99869,0.99926,0.99813,0.99859,0.99991,0.99984,0.99825,0.99823,0.99943,0.99851,0.99936,0.99722,0.9966,0.99654,0.99989,0.99991,0.99855,0.99858,0.99873,0.99922,0.99899,0.99884,0.99605,0.99633,0.99989,0.9998,0.99855,0.99867,0.99907,0.99746,0.99925,0.99492,0.99654,0.99643,0.99995,0.99993,0.99885,0.99758,0.99873,0.99912,0.99854,0.99891,0.99678,0.99688,0.99954,0.99978,0.99775,0.99598,0.99713,0.99542,0.99836,0.98429,0.9981,0.99825,0.99914,0.99935,0.99832,0.99851,0.9991,0.99782,0.99785,0.99958,0.99288,0.99428,0.99813,0.99715,0.99755,0.99794,0.98694,0.99604,0.99557,0.94612,0.9759,0.93525,0.9657,0.96147,0.95588,0.97788,0.55593,0.55167,0.565,0.52118,0.98966,0.9809,0.96667,0.96183,0.549,0.56059,0.88395,0.9248,0.49193,0.49349,0.99669,0.99967,0.99808,0.99931,0.99854,0.98311,0.98548,0.51324,0.97248,0.95952,0.96848,0.59971,0.5837,0.58605,0.62775,0.98522,0.98544,0.98656,0.98669,0.99189,0.9927,0.99367,0.99258,0.99657,0.99666,0.5126,0.53063,0.51964,0.53468,0.51437,0.56155,0.54148,0.54502,0.5738,0.56263,0.9983,0.99836,0.98364,0.98379,0.98602,0.986,0.98625,0.98989,0.99863,0.99831,0.5142,0.53586,0.51452,0.56219,0.52049,0.5102,0.55603,0.55774,0.55986,0.56556,0.99904,0.99923,0.98603,0.98638,0.99118,0.98996,0.99592,0.99253,0.99917,0.99927,0.48138,0.49002,0.52855,0.50513,0.51606,0.54284,0.57633,0.55279,0.55785,0.57624,0.51693,0.51,0.50632,0.54622,0.54193,0.5247,0.53972,0.5438,0.56467,0.56548,0.50066,0.49084,0.49816,0.51389,0.58785,0.56464,0.57435,0.54823,0.55015,0.57301,0.4965,0.50507,0.50328,0.57635,0.57699,0.51075,0.51111,0.54814,0.56429,0.5214
19,0.99688,0.99714,0.9994,0.99636,0.99937,0.9807,0.98105,0.98138,0.98211,0.98774,0.98815,0.98994,0.9904,0.9876,0.98589,0.99656,0.99664,0.99776,0.99801,1.0,0.99953,0.99864,0.99804,0.99836,0.99857,0.99669,0.9966,0.99772,0.99802,0.99861,0.99954,0.9992,0.99827,0.99898,0.99825,0.99796,0.99823,0.99798,0.99788,0.99986,0.99983,0.99839,0.99883,0.99809,0.99709,0.99665,0.9969,0.99779,0.99792,0.99985,0.99977,0.99832,0.99816,0.99829,0.99867,0.99613,0.99643,0.99755,0.99834,0.99971,0.99978,0.99748,0.99828,0.9973,0.99453,0.99679,0.99712,0.99807,0.99832,0.99977,0.99984,0.99928,0.99838,0.99912,0.99834,0.99719,0.99738,0.9967,0.99752,0.99965,0.99877,0.99819,0.99601,0.99593,0.98395,0.99785,0.99775,0.9956,0.9965,0.99953,0.99971,0.99837,0.99754,0.99814,0.99762,0.99352,0.99474,0.99684,0.99636,0.99633,0.99675,0.98893,0.99605,0.99578,0.95162,0.98101,0.93662,0.97171,0.96011,0.95754,0.97903,0.54274,0.54116,0.55665,0.51024,0.9922,0.98254,0.96592,0.96077,0.53908,0.55238,0.88966,0.92973,0.48452,0.48684,0.99641,0.99753,0.99983,0.99778,0.99897,0.98654,0.97928,0.50171,0.97768,0.95753,0.9653,0.59238,0.5765,0.57907,0.61934,0.97838,0.97874,0.97964,0.9796,0.98554,0.9866,0.99135,0.98885,0.99496,0.99493,0.49247,0.52595,0.51638,0.52349,0.50484,0.55176,0.53431,0.53659,0.56736,0.55644,0.99507,0.99503,0.97985,0.9794,0.9826,0.98179,0.98272,0.98513,0.99647,0.99561,0.50793,0.52729,0.50797,0.5514,0.51536,0.50212,0.55083,0.54831,0.55012,0.55969,0.99641,0.99696,0.9816,0.98221,0.98624,0.98564,0.99181,0.98773,0.99688,0.99802,0.47574,0.48397,0.52202,0.49543,0.5066,0.5359,0.56712,0.5459,0.54851,0.56834,0.50649,0.50371,0.50152,0.53344,0.5349,0.51943,0.53084,0.53593,0.55781,0.5586,0.48799,0.48394,0.4885,0.50146,0.58015,0.55377,0.56614,0.54236,0.5407,0.56627,0.48853,0.48723,0.48207,0.56539,0.56441,0.50128,0.49641,0.53938,0.55827,0.5065
