,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_mul_newest_0,default_mul_newest_1,default_mul_newest_10,default_mul_newest_11,default_mul_newest_12,default_mul_newest_13,default_mul_newest_14,default_mul_newest_15,default_mul_newest_16,default_mul_newest_17,default_mul_newest_18,default_mul_newest_19,default_mul_newest_2,default_mul_newest_20,default_mul_newest_21,default_mul_newest_22,default_mul_newest_23,default_mul_newest_24,default_mul_newest_3,default_mul_newest_4,default_mul_newest_5,default_mul_newest_6,default_mul_newest_7,default_mul_newest_8,default_mul_newest_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9
10,0.82848,0.37945,0.76786,0.38318,0.80676,0.98884,0.9877,0.9905,0.99106,0.99074,1.0,0.99084,0.99135,0.46364,0.99043,0.81043,0.77801,0.81348,0.39455,0.80046,0.41568,0.38195,0.80318,0.77809,0.81219,0.85145,0.84544,0.38656,0.78874,0.84534,0.77991,0.76843,0.37744,0.7771,0.80553,0.78629,0.76957,0.41042,0.78143,0.77991,0.77495,0.7794,0.78445,0.85669,0.41634,0.85519,0.85563,0.83498,0.8504,0.85281,0.82517,0.40104,0.79562,0.81302,0.79945,0.76731,0.73834,0.81393,0.79305,0.73638,0.82961,0.77526,0.78095,0.78208,0.79342,0.72357,0.38789,0.71852,0.39676,0.78206,0.84143,0.38757,0.80444,0.8216,0.8091,0.81633,0.40711,0.78282,0.78131,0.80506,0.40975,0.4127,0.82934,0.40482,0.41636,0.82021,0.40329,0.79623,0.80613,0.80016,0.41674,0.41432,0.67399,0.40095,0.78186,0.74566,0.36115,0.58867,0.65115,0.53549,0.84582,0.84437,0.8027,0.78154,0.37598,0.79918,0.38074,0.79464,0.3882,0.78178,0.37581,0.36653,0.40894,0.80319,0.37824,0.36974,0.38022,0.78425,0.82627,0.80304,0.79351,0.80065,0.78841,0.79008,0.78332,0.82007,0.39823,0.83245,0.81835,0.81415,0.80847,0.74031,0.74338,0.8202,0.39495,0.81963,0.39563,0.82692,0.39376,0.40968,0.34948,0.71857,0.31743,0.77942,0.81813,0.80776,0.37655,0.77697,0.68114,0.69044,0.78615,0.3245,0.32722,0.82786,0.39463,0.8321,0.39085,0.81039,0.82547,0.36778,0.82798,0.7652,0.74132
11,0.41214,0.78182,0.37366,0.77644,0.39844,0.97943,0.97876,0.98245,0.98292,0.98448,0.99084,1.0,0.98371,0.98516,0.45963,0.8112,0.37802,0.8135,0.75303,0.80225,0.41728,0.7969,0.38128,0.36832,0.81337,0.85202,0.40958,0.7996,0.38255,0.40855,0.78085,0.38247,0.37761,0.3761,0.38935,0.3743,0.36842,0.84788,0.78249,0.39054,0.7762,0.37563,0.39181,0.41735,0.85335,0.85474,0.4148,0.41718,0.41051,0.85283,0.82632,0.80963,0.79681,0.81299,0.80077,0.36443,0.37135,0.39866,0.79311,0.73647,0.83074,0.77495,0.39318,0.78292,0.79294,0.34634,0.38702,0.34334,0.78387,0.78096,0.41982,0.79929,0.38907,0.40102,0.39879,0.81748,0.83359,0.78299,0.7812,0.4011,0.4089,0.82842,0.40586,0.40628,0.41601,0.82043,0.40287,0.38036,0.40858,0.37912,0.70975,0.69268,0.40214,0.81008,0.39646,0.74429,0.35943,0.37284,0.64905,0.53507,0.40941,0.8453,0.38871,0.3943,0.77838,0.80024,0.78816,0.38636,0.79426,0.37673,0.78006,0.36671,0.40914,0.80429,0.78437,0.77323,0.38066,0.37471,0.82893,0.39344,0.38704,0.38923,0.3826,0.38204,0.38135,0.39733,0.39885,0.39708,0.39768,0.39214,0.38593,0.74085,0.74362,0.4003,0.82224,0.38914,0.81529,0.41102,0.81357,0.83433,0.73894,0.71939,0.31779,0.7789,0.39903,0.80661,0.77236,0.37354,0.323,0.32941,0.78428,0.32566,0.6942,0.40112,0.82123,0.83188,0.81686,0.81071,0.82653,0.36846,0.3975,0.76548,0.74172
12,0.82734,0.77927,0.7666,0.77878,0.80948,0.9878,0.98881,0.98728,0.98858,0.99748,0.99135,0.98371,1.0,0.4638,0.99611,0.80934,0.77628,0.3971,0.39223,0.39642,0.83597,0.38055,0.80067,0.77414,0.81249,0.84658,0.84262,0.79668,0.78626,0.84215,0.37866,0.76592,0.3769,0.37525,0.80343,0.78267,0.76569,0.84559,0.77995,0.77753,0.77189,0.77598,0.78209,0.85025,0.41484,0.84929,0.84817,0.83342,0.84642,0.84795,0.82492,0.39967,0.79417,0.81458,0.3929,0.76455,0.74077,0.81682,0.79373,0.36005,0.82862,0.77718,0.3921,0.78191,0.39675,0.72078,0.3866,0.71652,0.39474,0.78271,0.83894,0.38662,0.80299,0.82039,0.80823,0.81668,0.40727,0.77962,0.36599,0.39974,0.40928,0.41178,0.40602,0.40402,0.41511,0.82018,0.40248,0.79339,0.40751,0.79783,0.71283,0.41406,0.68074,0.3986,0.79115,0.75395,0.57476,0.36956,0.66268,0.54258,0.40938,0.40767,0.38809,0.77939,0.37544,0.38777,0.38072,0.79178,0.38838,0.77843,0.37553,0.36561,0.40872,0.38168,0.37804,0.36847,0.37982,0.37334,0.82275,0.79927,0.79137,0.79814,0.78598,0.7876,0.78143,0.81647,0.39604,0.39343,0.39515,0.81156,0.80187,0.34504,0.74038,0.39672,0.39284,0.81274,0.39329,0.82476,0.39198,0.83261,0.34758,0.71599,0.31579,0.37881,0.39676,0.38685,0.37396,0.77567,0.67761,0.32785,0.38956,0.32293,0.32514,0.39744,0.39267,0.82627,0.38898,0.38687,0.82419,0.36522,0.82544,0.35785,0.7385
13,0.40909,0.77759,0.76418,0.77305,0.39923,0.9654,0.9669,0.96527,0.96622,0.97361,0.46361,0.98516,0.46376,1.0,0.4621,0.80732,0.37894,0.80959,0.3976,0.39872,0.83326,0.7921,0.3833,0.37061,0.81008,0.84437,0.40733,0.79559,0.38369,0.40734,0.77679,0.3844,0.37859,0.7734,0.80363,0.37684,0.76733,0.84365,0.38277,0.39138,0.77294,0.77777,0.3929,0.84828,0.84583,0.84726,0.41284,0.41723,0.40869,0.84597,0.82238,0.40354,0.79296,0.40685,0.79793,0.36582,0.37531,0.8117,0.79028,0.3638,0.82646,0.77019,0.39359,0.77896,0.39524,0.34706,0.38718,0.344,0.39411,0.7746,0.41626,0.79463,0.8012,0.81747,0.40131,0.81386,0.40898,0.37244,0.77694,0.39854,0.40851,0.41009,0.4064,0.82046,0.41377,0.81503,0.40035,0.37941,0.4075,0.79763,0.70447,0.68709,0.40575,0.80592,0.77896,0.38901,0.57198,0.37296,0.64915,0.34657,0.40758,0.40663,0.38944,0.39529,0.37665,0.38909,0.3842,0.38863,0.3904,0.77855,0.37696,0.36628,0.40773,0.38529,0.37935,0.37122,0.79374,0.78348,0.40823,0.79855,0.38859,0.79842,0.38369,0.78732,0.38223,0.3975,0.39932,0.39687,0.39752,0.39302,0.38647,0.34754,0.73877,0.39853,0.39404,0.38822,0.39433,0.40766,0.3934,0.40969,0.34871,0.71513,0.3192,0.37963,0.39963,0.38654,0.3768,0.77225,0.32387,0.32927,0.38626,0.32322,0.32774,0.39855,0.39384,0.39428,0.39224,0.39003,0.40554,0.36897,0.39963,0.35841,0.35178
14,0.41097,0.77693,0.37114,0.38544,0.39599,0.45511,0.98944,0.98699,0.98791,0.45709,0.99043,0.45963,0.99611,0.46209,1.0,0.39337,0.77405,0.81118,0.74749,0.79882,0.83342,0.79352,0.38036,0.36664,0.81132,0.41589,0.40817,0.38503,0.38044,0.40563,0.3768,0.76475,0.77733,0.77295,0.38799,0.37291,0.36685,0.40927,0.77876,0.77633,0.3678,0.374,0.78093,0.84875,0.84612,0.8475,0.84735,0.83089,0.40731,0.84644,0.40513,0.80651,0.79349,0.81215,0.79897,0.76511,0.73775,0.39757,0.79168,0.73608,0.82584,0.77494,0.77869,0.39226,0.39373,0.72081,0.77451,0.71683,0.78188,0.78125,0.41772,0.79402,0.38676,0.39866,0.39592,0.81441,0.82962,0.78006,0.77753,0.80105,0.40697,0.82363,0.40369,0.40297,0.8332,0.8194,0.81977,0.79407,0.80343,0.37713,0.41659,0.41398,0.40127,0.81223,0.39589,0.75314,0.35997,0.58915,0.66406,0.54249,0.8418,0.84063,0.38696,0.77773,0.77329,0.79666,0.78284,0.38412,0.78885,0.37417,0.77475,0.75859,0.83739,0.80022,0.77929,0.76925,0.3788,0.37257,0.82089,0.39113,0.38481,0.38752,0.3805,0.37998,0.37895,0.81597,0.82068,0.82914,0.39444,0.38929,0.80134,0.73715,0.74042,0.81533,0.82037,0.81246,0.8124,0.40731,0.81069,0.83052,0.7353,0.71541,0.66708,0.77443,0.81598,0.80351,0.76943,0.37137,0.32102,0.32604,0.78442,0.68337,0.69377,0.82294,0.81742,0.82623,0.81385,0.80931,0.40502,0.75962,0.39583,0.76304,0.73811
15,0.87712,0.42818,0.82643,0.43684,0.87596,0.81335,0.39503,0.81531,0.81527,0.81451,0.81043,0.8112,0.80934,0.80732,0.39337,1.0,0.86622,0.93456,0.8051,0.88723,0.88756,0.43651,0.82955,0.79626,0.89521,0.85803,0.86015,0.4439,0.44572,0.87384,0.42433,0.85693,0.83139,0.41615,0.85532,0.82069,0.42651,0.89088,0.42986,0.87381,0.80379,0.81773,0.876,0.8767,0.87512,0.87016,0.86239,0.86737,0.87728,0.87948,0.92345,0.4659,0.92997,0.85482,0.43769,0.77984,0.42709,0.82192,0.86453,0.73822,0.90496,0.87369,0.40777,0.41474,0.43705,0.72521,0.84447,0.72479,0.81177,0.81236,0.86648,0.91298,0.88696,0.88299,0.89438,0.9095,0.42988,0.80653,0.80038,0.4713,0.88449,0.47757,0.89748,0.44548,0.87102,0.92819,0.87438,0.81656,0.85143,0.84099,0.72542,0.42316,0.4742,0.82188,0.81784,0.82345,0.39634,0.62664,0.62817,0.51684,0.86523,0.48479,0.86457,0.88863,0.8352,0.87508,0.85981,0.86874,0.8655,0.84205,0.83634,0.80647,0.86953,0.83982,0.85156,0.81301,0.86746,0.41784,0.83825,0.83831,0.45444,0.85096,0.83833,0.83708,0.43098,0.41626,0.85022,0.84333,0.41293,0.86951,0.79682,0.75108,0.75363,0.83182,0.41014,0.8267,0.41284,0.43603,0.41387,0.42897,0.74194,0.72772,0.32213,0.37655,0.89083,0.80115,0.38097,0.79025,0.32526,0.69452,0.80251,0.69153,0.70299,0.40445,0.40704,0.40127,0.42328,0.41719,0.44388,0.77884,0.86831,0.78012,0.7544
16,0.41615,0.95627,0.86783,0.8976,0.80893,0.37741,0.37731,0.78248,0.78224,0.37692,0.77801,0.37802,0.77628,0.38313,0.77405,0.86622,1.0,0.85973,0.7997,0.47719,0.40452,0.95373,0.78802,0.3793,0.41318,0.82017,0.81624,0.89755,0.49645,0.42081,0.92896,0.85432,0.46789,0.90105,0.4539,0.4737,0.42844,0.83155,0.93315,0.88838,0.81509,0.44606,0.87481,0.40441,0.82306,0.8202,0.8137,0.80742,0.42141,0.82499,0.41311,0.41119,0.88904,0.39673,0.39716,0.37202,0.86998,0.78267,0.40233,0.36304,0.41547,0.82096,0.38239,0.38838,0.7642,0.34838,0.42346,0.351,0.37801,0.77067,0.82262,0.92106,0.4749,0.42736,0.43838,0.8444,0.40259,0.80931,0.8071,0.81566,0.42425,0.83334,0.43876,0.40859,0.82876,0.861,0.42958,0.81264,0.82156,0.80609,0.40409,0.67519,0.72152,0.38392,0.39723,0.78104,0.41723,0.60151,0.61157,0.52108,0.82579,0.42708,0.4826,0.85045,0.51077,0.49416,0.50986,0.47632,0.48602,0.86059,0.50586,0.44883,0.82909,0.47424,0.51349,0.48106,0.87108,0.85963,0.79952,0.82528,0.48407,0.45182,0.4897,0.47922,0.4832,0.79596,0.38504,0.38153,0.80342,0.80648,0.7728,0.3506,0.74823,0.78201,0.38567,0.38073,0.39069,0.83391,0.8087,0.40369,0.35033,0.34267,0.67613,0.35678,0.83697,0.76501,0.36017,0.74754,0.6836,0.69417,0.37973,0.32724,0.32993,0.38137,0.38437,0.38166,0.3927,0.80672,0.41286,0.76888,0.83317,0.76172,0.35324
17,0.48091,0.8547,0.8232,0.88561,0.87453,0.81611,0.39792,0.39961,0.81756,0.81778,0.81348,0.8135,0.39705,0.80959,0.81118,0.93456,0.85973,1.0,0.79216,0.89022,0.9078,0.8827,0.8236,0.79039,0.91982,0.86706,0.49201,0.90331,0.83509,0.87321,0.84205,0.88038,0.82283,0.82716,0.8514,0.81633,0.79907,0.90581,0.85726,0.88907,0.8006,0.81698,0.89906,0.89144,0.89438,0.43899,0.87462,0.45566,0.87836,0.89702,0.95048,0.4939,0.96061,0.87135,0.43626,0.77911,0.84873,0.82788,0.90529,0.73912,0.93377,0.90247,0.40706,0.42105,0.82986,0.72061,0.8583,0.72092,0.82585,0.83365,0.46662,0.92278,0.87429,0.91075,0.91178,0.91773,0.42797,0.79823,0.79513,0.8671,0.89276,0.50996,0.90297,0.43892,0.50113,0.96253,0.91272,0.80987,0.50591,0.82969,0.74001,0.70428,0.49507,0.83528,0.81927,0.85356,0.39298,0.62492,0.63122,0.51417,0.49811,0.88482,0.86176,0.91654,0.43029,0.86608,0.85574,0.85777,0.4879,0.83085,0.42676,0.81546,0.51408,0.8363,0.45469,0.80982,0.88517,0.87077,0.85581,0.84926,0.84214,0.84808,0.83371,0.83124,0.42556,0.41122,0.85192,0.40793,0.41056,0.85428,0.38424,0.7506,0.75655,0.40383,0.85546,0.40564,0.4139,0.44114,0.42293,0.8658,0.74235,0.72676,0.32148,0.37631,0.42924,0.38667,0.38116,0.38405,0.68024,0.69105,0.40235,0.69111,0.70157,0.84725,0.41082,0.40725,0.42715,0.41938,0.4462,0.77637,0.44022,0.78277,0.75175
18,0.46149,0.8039,0.41562,0.77221,0.42532,0.39472,0.39581,0.39519,0.39515,0.75429,0.39454,0.75303,0.39223,0.3976,0.74749,0.8051,0.79971,0.79216,1.0,0.45384,0.79371,0.79759,0.39929,0.74898,0.78823,0.43266,0.80008,0.80876,0.434,0.44872,0.80491,0.43404,0.79337,0.79939,0.46664,0.41637,0.42961,0.43624,0.80781,0.44652,0.42025,0.4458,0.44717,0.79206,0.79233,0.43191,0.42866,0.44315,0.44914,0.79155,0.79901,0.43473,0.80622,0.76749,0.4359,0.37055,0.77854,0.42732,0.75377,0.70179,0.80955,0.77095,0.40981,0.76507,0.41441,0.69541,0.75753,0.69048,0.73538,0.72922,0.79767,0.81491,0.46149,0.45437,0.44942,0.82797,0.4361,0.75376,0.37807,0.43015,0.44549,0.45412,0.45522,0.4452,0.80185,0.80605,0.78865,0.76766,0.44724,0.39852,0.39625,0.39262,0.41043,0.73877,0.42296,0.7035,0.39351,0.57976,0.58298,0.50465,0.81213,0.44803,0.44099,0.44762,0.41712,0.44305,0.4391,0.43888,0.44316,0.43407,0.41771,0.41599,0.46118,0.42532,0.4274,0.40094,0.76681,0.76861,0.46696,0.8158,0.44879,0.47568,0.43379,0.43785,0.42826,0.76177,0.77652,0.76735,0.41805,0.41916,0.74414,0.72255,0.72308,0.75401,0.77167,0.75785,0.77604,0.44954,0.42382,0.81975,0.72049,0.71353,0.66861,0.38673,0.43807,0.73472,0.39233,0.3976,0.68497,0.32946,0.74273,0.6713,0.67839,0.41082,0.77063,0.76995,0.41921,0.41296,0.44846,0.74774,0.44774,0.72768,0.35364
19,0.88173,0.48133,0.84473,0.50428,0.83104,0.39827,0.3982,0.39811,0.39808,0.39793,0.80046,0.80225,0.39643,0.39872,0.79882,0.88723,0.4772,0.89022,0.45376,1.0,0.86447,0.49773,0.80744,0.78567,0.86869,0.43271,0.86189,0.51382,0.87823,0.90459,0.46139,0.84203,0.82908,0.44126,0.89244,0.86235,0.8509,0.45903,0.48023,0.86177,0.81884,0.84013,0.86241,0.85313,0.85426,0.43758,0.84358,0.84569,0.89678,0.8562,0.87959,0.8817,0.9031,0.83924,0.83936,0.37222,0.83542,0.84042,0.82096,0.73061,0.88654,0.84897,0.80646,0.41023,0.81722,0.71842,0.88326,0.71381,0.79686,0.782,0.87248,0.52465,0.92299,0.9096,0.93224,0.894,0.86593,0.79157,0.38096,0.86874,0.90525,0.91009,0.93834,0.87444,0.89366,0.89364,0.88675,0.80604,0.88697,0.81463,0.42055,0.41497,0.45552,0.8035,0.84301,0.47243,0.63139,0.38506,0.37209,0.51321,0.87625,0.91595,0.93936,0.85565,0.83849,0.9402,0.87942,0.92247,0.92963,0.84606,0.86604,0.86078,0.90163,0.90152,0.88503,0.85388,0.49964,0.48392,0.87891,0.85129,0.89983,0.88838,0.86768,0.86591,0.85846,0.82904,0.8363,0.82752,0.83535,0.43175,0.79278,0.74639,0.74892,0.40767,0.83095,0.80849,0.8386,0.44234,0.83912,0.43955,0.73752,0.34219,0.67382,0.76283,0.43836,0.78703,0.7698,0.39147,0.32707,0.33132,0.79256,0.68787,0.69909,0.41439,0.83136,0.8162,0.83825,0.83399,0.44869,0.77701,0.86728,0.77163,0.74965
20,0.50808,0.82568,0.39868,0.8309,0.42769,0.83996,0.41533,0.41783,0.41784,0.41495,0.41568,0.41728,0.83597,0.83326,0.83342,0.88756,0.40451,0.9078,0.79373,0.86447,1.0,0.84524,0.39153,0.78343,0.94875,0.92587,0.88649,0.84691,0.41349,0.89862,0.81725,0.81669,0.80767,0.80795,0.84366,0.79812,0.78619,0.46794,0.81937,0.42132,0.3899,0.79758,0.42539,0.96778,0.96116,0.9524,0.46553,0.46888,0.90182,0.96831,0.95261,0.87983,0.8694,0.94103,0.44176,0.77287,0.79376,0.87593,0.90996,0.35316,0.96682,0.86922,0.43691,0.43578,0.85292,0.34546,0.84381,0.71537,0.93284,0.90687,0.51522,0.86294,0.84717,0.86614,0.86637,0.93786,0.44582,0.7887,0.37272,0.86434,0.90484,0.91008,0.89587,0.91369,0.52789,0.92706,0.87719,0.38364,0.87681,0.3893,0.80776,0.44827,0.6916,0.93596,0.84289,0.41984,0.58008,0.60312,0.39491,0.34683,0.89102,0.88792,0.84162,0.86048,0.80671,0.84202,0.82025,0.84323,0.83776,0.4029,0.80939,0.79269,0.89775,0.82117,0.81537,0.78714,0.83402,0.82011,0.86265,0.83846,0.82563,0.83274,0.41089,0.40979,0.40736,0.42409,0.42744,0.41833,0.41873,0.41285,0.81233,0.74503,0.74594,0.42273,0.85738,0.41577,0.41734,0.44982,0.41944,0.89982,0.35021,0.72548,0.32162,0.39483,0.42483,0.40601,0.39507,0.39335,0.32578,0.33019,0.41279,0.32655,0.32994,0.87457,0.41579,0.41619,0.41999,0.40986,0.44614,0.37287,0.43655,0.36266,0.35358
21,0.42629,0.94112,0.85989,0.92462,0.81974,0.80019,0.38291,0.38328,0.80079,0.38179,0.3824,0.79692,0.38055,0.79215,0.79352,0.4365,0.95373,0.88264,0.79764,0.49773,0.84528,1.0,0.80421,0.80605,0.87247,0.83223,0.42392,0.90833,0.49947,0.43193,0.9106,0.85938,0.84836,0.8799,0.46796,0.48026,0.437,0.84663,0.93131,0.89663,0.47219,0.46558,0.88453,0.83929,0.83715,0.83436,0.82855,0.4143,0.43001,0.84096,0.85802,0.42129,0.90966,0.81792,0.4001,0.37055,0.86697,0.39884,0.83267,0.36329,0.86156,0.83909,0.3902,0.39365,0.39851,0.34857,0.43737,0.35022,0.78085,0.7925,0.41853,0.9418,0.48806,0.43932,0.44937,0.85353,0.83954,0.81778,0.38336,0.4365,0.43596,0.43165,0.44804,0.84597,0.42849,0.8831,0.4429,0.38982,0.45681,0.82785,0.70874,0.68714,0.48903,0.38679,0.40534,0.81802,0.4136,0.39086,0.632,0.34391,0.42958,0.43809,0.49565,0.43896,0.85948,0.50817,0.52179,0.49328,0.49918,0.46594,0.86617,0.46054,0.43757,0.48445,0.88023,0.48377,0.89798,0.87783,0.43,0.43155,0.49106,0.45374,0.49068,0.48065,0.47669,0.80948,0.39487,0.81703,0.81761,0.3969,0.788,0.35245,0.35344,0.79708,0.81784,0.38679,0.39641,0.41553,0.82125,0.84349,0.74374,0.34348,0.6776,0.75118,0.85387,0.77932,0.75821,0.36932,0.68456,0.69786,0.38613,0.69417,0.3324,0.38927,0.81296,0.39038,0.82438,0.82263,0.41837,0.76751,0.42176,0.77532,0.35503
22,0.81126,0.79006,0.78177,0.38498,0.829,0.80759,0.80805,0.80665,0.80622,0.38065,0.80318,0.38128,0.80067,0.38337,0.38036,0.82955,0.78801,0.8236,0.39929,0.80743,0.39162,0.80421,1.0,0.39501,0.81225,0.38827,0.80506,0.79877,0.78169,0.80587,0.38134,0.78238,0.38082,0.37795,0.79944,0.81939,0.77716,0.82045,0.79599,0.79489,0.79297,0.81475,0.79466,0.39088,0.3895,0.38998,0.82734,0.80774,0.80752,0.39314,0.82045,0.38677,0.81885,0.78221,0.79511,0.38837,0.7531,0.7689,0.77957,0.36853,0.3952,0.77799,0.77571,0.76888,0.75676,0.76694,0.38524,0.74814,0.36836,0.75265,0.81215,0.80168,0.80456,0.81123,0.80778,0.81524,0.82805,0.40126,0.39514,0.39095,0.39556,0.39877,0.81286,0.40427,0.39883,0.83186,0.39855,0.40445,0.40188,0.85813,0.68509,0.40188,0.39946,0.37774,0.74333,0.7121,0.55747,0.57128,0.63895,0.34703,0.81002,0.80826,0.79771,0.79227,0.38042,0.80346,0.38863,0.78865,0.3912,0.78803,0.38212,0.37884,0.3972,0.39606,0.38404,0.3856,0.39162,0.83039,0.79694,0.7922,0.78513,0.78796,0.78352,0.78349,0.78516,0.8489,0.4004,0.39998,0.85932,0.85363,0.84345,0.77224,0.77577,0.82981,0.4256,0.84966,0.41732,0.41897,0.42364,0.40063,0.76608,0.74582,0.68587,0.81075,0.41995,0.83094,0.80718,0.39389,0.33351,0.7164,0.78097,0.33165,0.33403,0.40986,0.85538,0.3991,0.41382,0.41338,0.81987,0.38744,0.84292,0.37732,0.7746
23,0.7812,0.8076,0.79067,0.76923,0.78528,0.78196,0.78269,0.78138,0.78106,0.77792,0.77809,0.36832,0.77414,0.37062,0.36664,0.79626,0.3793,0.79039,0.74898,0.78567,0.78343,0.80605,0.39305,1.0,0.78988,0.37285,0.77368,0.78207,0.7769,0.77523,0.78381,0.777,0.37036,0.78034,0.77155,0.81867,0.75804,0.37238,0.79359,0.78685,0.78793,0.82382,0.78107,0.37293,0.37202,0.78321,0.78907,0.77374,0.77736,0.79012,0.78463,0.75187,0.79234,0.74844,0.75278,0.42009,0.74061,0.74007,0.75582,0.4048,0.78659,0.7457,0.73375,0.73187,0.73075,0.39648,0.36076,0.81495,0.34954,0.73381,0.78284,0.80934,0.79515,0.78372,0.78375,0.78625,0.78151,0.42868,0.92811,0.78099,0.77926,0.37685,0.78407,0.79055,0.37511,0.79553,0.37414,0.9136,0.78341,0.40566,0.64577,0.38237,0.63819,0.35737,0.7144,0.69832,0.35363,0.36143,0.63921,0.34367,0.37234,0.77717,0.77473,0.78235,0.37623,0.78167,0.37688,0.77994,0.77476,0.7915,0.37665,0.36538,0.37258,0.80959,0.37647,0.81942,0.80182,0.38411,0.76913,0.77629,0.77112,0.78228,0.7764,0.77397,0.7813,0.37741,0.79763,0.38068,0.80701,0.37879,0.80894,0.36592,0.37627,0.80101,0.81097,0.37834,0.80649,0.78274,0.80739,0.37709,0.78055,0.75522,0.69202,0.7575,0.37423,0.77811,0.35845,0.75483,0.72315,0.72729,0.74372,0.7063,0.71892,0.81024,0.80951,0.80445,0.80899,0.81027,0.78155,0.40441,0.78983,0.38406,0.38547
24,0.50812,0.83813,0.81333,0.85756,0.83828,0.8174,0.81844,0.40085,0.81964,0.81662,0.81219,0.81337,0.81249,0.8101,0.81132,0.89521,0.41318,0.91982,0.78823,0.86868,0.94875,0.87244,0.81225,0.78988,1.0,0.88174,0.86877,0.85124,0.80474,0.48528,0.81442,0.82914,0.80298,0.39749,0.84084,0.79897,0.7843,0.45467,0.83625,0.83979,0.79449,0.81691,0.84982,0.92089,0.91573,0.90661,0.90158,0.91565,0.48255,0.93224,0.9504,0.50362,0.88441,0.91625,0.43572,0.7725,0.79876,0.47449,0.93395,0.74066,0.9645,0.89015,0.42042,0.43085,0.46988,0.34375,0.84763,0.34408,0.88896,0.88091,0.50425,0.88918,0.86362,0.86358,0.85917,0.92247,0.90653,0.80094,0.79261,0.5078,0.50469,0.5172,0.88184,0.89221,0.52633,0.94955,0.8799,0.81608,0.89855,0.83506,0.77994,0.73596,0.45626,0.88263,0.47906,0.43861,0.37057,0.61324,0.65793,0.52044,0.87506,0.8739,0.84029,0.89244,0.80636,0.84815,0.82912,0.86088,0.83095,0.81832,0.81113,0.80198,0.88264,0.83255,0.82316,0.80181,0.85867,0.84286,0.84971,0.83441,0.81339,0.82382,0.80707,0.80763,0.80762,0.42344,0.85852,0.8547,0.41162,0.4133,0.3862,0.749,0.74648,0.41166,0.8515,0.41678,0.41041,0.44277,0.42381,0.87826,0.34874,0.72732,0.32195,0.38619,0.86945,0.40211,0.39162,0.3876,0.32345,0.33005,0.40658,0.32603,0.70243,0.86102,0.84621,0.41076,0.42825,0.41872,0.44505,0.7743,0.43701,0.77023,0.75583
