,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
10,0.93994,0.94287,0.94117,0.92873,0.95548,0.99817,0.99838,0.99842,0.99866,0.99996,1.0,0.99139,0.99679,0.99704,0.99812,0.91565,0.9235,0.91651,0.90915,0.92849,0.93763,0.91531,0.9389,0.91789,0.92269,0.93755,0.93785,0.94394,0.93927,0.95513,0.95663,0.9227,0.94168,0.92454,0.96275,0.9268,0.93158,0.91286,0.92618,0.91224,0.91338,0.9407,0.92631,0.9495,0.93123,0.93003,0.93124,0.93183,0.91481,0.94932,0.91567,0.93972,0.91782,0.91059,0.91828,0.90894,0.91366,0.92474,0.9114,0.91503,0.90871,0.94473,0.93883,0.94513,0.92286,0.9365,0.94337,0.91959,0.94367,0.92329,0.95134,0.95688,0.95942,0.96085,0.94481,0.93403,0.9259,0.91084,0.93033,0.91692,0.91498,0.91324,0.92447,0.92759,0.93133,0.93741,0.93934,0.94042,0.92837,0.93404,0.92131,0.9321,0.84059,0.87026,0.87882,0.92906,0.93589,0.93393,0.91341,0.91417,0.85991,0.88904,0.88929,0.89378,0.89208,0.93519,0.89133,0.93865,0.8867,0.8849,0.99806,0.99805,0.99845,0.97588,0.99965,0.99972,0.99868,0.99865,0.99664,0.99717,0.93887,0.87946,0.8816,0.8455,0.86664,0.87085,0.88652,0.81739,0.87569,0.88286,0.92162,0.90553,0.92613,0.93606,0.9428,0.91038,0.91993,0.94467,0.90793,0.94731,0.94186,0.93572,0.88529,0.88808,0.8585,0.88894,0.8911,0.87585,0.88593,0.89339,0.91184,0.90518,0.90684,0.91853,0.91281,0.91098,0.90921,0.90791,0.91759,0.91684,0.88356,0.87268,0.85248,0.88146,0.87743,0.87077,0.87657,0.87892,0.87426,0.87655,0.93794,0.88311,0.87481,0.86809,0.87941,0.86653,0.84604,0.93712,0.87754,0.87587,0.93558,0.92328,0.88492,0.89087,0.93145,0.92722,0.84434,0.93164,0.92934,0.92547,0.86458,0.86395,0.86991,0.86272,0.87447,0.86091,0.86726,0.86391,0.93532,0.8437
11,0.94093,0.94378,0.94231,0.93105,0.9568,0.99095,0.99122,0.99177,0.99152,0.99169,0.99139,1.0,0.98738,0.98772,0.99379,0.9182,0.92623,0.92067,0.91314,0.93069,0.94031,0.91807,0.942,0.91951,0.92611,0.93899,0.93917,0.9449,0.94045,0.95592,0.95735,0.9244,0.94496,0.92647,0.96618,0.92926,0.93353,0.91729,0.93074,0.91546,0.9167,0.94329,0.92931,0.9503,0.93407,0.93213,0.9333,0.93471,0.92017,0.95067,0.91832,0.9418,0.92178,0.91365,0.92184,0.91213,0.91643,0.92909,0.91456,0.92095,0.91193,0.94724,0.94177,0.94784,0.92601,0.93839,0.94501,0.9218,0.94478,0.92476,0.9494,0.95806,0.96339,0.95986,0.94566,0.93592,0.92791,0.9141,0.93262,0.92161,0.91916,0.91636,0.92697,0.93002,0.93448,0.93486,0.93704,0.93887,0.92737,0.9321,0.91982,0.9297,0.8391,0.86865,0.87761,0.93143,0.93795,0.9361,0.91631,0.91706,0.85946,0.88772,0.88805,0.89247,0.89072,0.93356,0.88997,0.9374,0.88531,0.88361,0.9917,0.99129,0.99378,0.97827,0.99128,0.99131,0.99373,0.99325,0.98743,0.98789,0.93728,0.87736,0.87964,0.84422,0.86556,0.86986,0.88501,0.81558,0.87411,0.88232,0.92369,0.90813,0.9278,0.93755,0.94412,0.91264,0.92173,0.94532,0.91036,0.94751,0.94197,0.93493,0.88419,0.88724,0.85843,0.88782,0.8905,0.87519,0.88505,0.89321,0.9142,0.90777,0.90984,0.92055,0.91512,0.91402,0.91127,0.91003,0.91903,0.91908,0.88247,0.87104,0.85204,0.88039,0.87551,0.86862,0.87536,0.87819,0.87301,0.87555,0.93612,0.88122,0.8727,0.86719,0.8775,0.86517,0.84483,0.93524,0.87636,0.87446,0.93485,0.92457,0.88422,0.89032,0.93066,0.92574,0.8437,0.93121,0.92846,0.92569,0.86263,0.86231,0.86796,0.8611,0.872,0.85831,0.86532,0.86233,0.93326,0.84117
12,0.94125,0.94404,0.94242,0.93014,0.95711,0.99606,0.99609,0.99562,0.99597,0.99652,0.99679,0.98738,1.0,0.99995,0.99427,0.91733,0.92529,0.91869,0.91154,0.93075,0.93945,0.91798,0.94103,0.92094,0.92504,0.93888,0.9393,0.94518,0.94063,0.95679,0.95829,0.92587,0.9433,0.92757,0.96349,0.92818,0.93368,0.91512,0.928,0.91494,0.91599,0.94234,0.92859,0.95162,0.93348,0.93146,0.93324,0.93398,0.91673,0.95108,0.91844,0.94154,0.92013,0.9133,0.92069,0.91171,0.91608,0.9267,0.91378,0.91676,0.91145,0.94645,0.94087,0.94691,0.92524,0.93785,0.94464,0.92177,0.94479,0.92682,0.95555,0.9584,0.96,0.96291,0.94709,0.93617,0.92831,0.91354,0.93207,0.91903,0.91727,0.91593,0.92624,0.92989,0.93342,0.9368,0.93886,0.93966,0.9287,0.93288,0.92145,0.93082,0.83923,0.86946,0.87819,0.93056,0.93728,0.9354,0.91617,0.91691,0.85822,0.88803,0.88826,0.89236,0.89088,0.93431,0.89017,0.93828,0.88591,0.88403,0.99505,0.9953,0.99449,0.97612,0.99646,0.99645,0.99492,0.9952,0.99969,0.99968,0.93828,0.87804,0.8801,0.84338,0.86574,0.86994,0.88532,0.81555,0.87461,0.88207,0.92325,0.90761,0.92774,0.93696,0.94388,0.91246,0.92178,0.94548,0.91004,0.94833,0.9423,0.93567,0.8841,0.88709,0.85684,0.88787,0.89016,0.87494,0.88508,0.89244,0.91351,0.90698,0.90899,0.92015,0.91457,0.91301,0.91123,0.91008,0.92083,0.91966,0.88225,0.87106,0.85044,0.88017,0.87586,0.86918,0.87556,0.87811,0.87323,0.87561,0.93702,0.88161,0.87334,0.86721,0.87789,0.86548,0.84399,0.93672,0.8765,0.87482,0.93556,0.92415,0.88394,0.88989,0.93173,0.92573,0.84272,0.93068,0.92811,0.92357,0.86385,0.863,0.86877,0.86203,0.87323,0.8602,0.86647,0.86316,0.93498,0.84225
13,0.94134,0.94412,0.94253,0.93029,0.95736,0.99613,0.99619,0.99583,0.99618,0.99676,0.99704,0.98772,0.99995,1.0,0.99448,0.9175,0.92545,0.91902,0.91175,0.93091,0.93966,0.91822,0.94133,0.92138,0.92533,0.93895,0.93937,0.94525,0.94072,0.95714,0.95851,0.92611,0.94365,0.92779,0.96385,0.92833,0.93384,0.91545,0.92833,0.9152,0.91625,0.94262,0.92893,0.95198,0.93375,0.9316,0.93339,0.93432,0.91707,0.95139,0.91868,0.94174,0.92043,0.91356,0.92096,0.91196,0.91627,0.92704,0.91399,0.91712,0.9117,0.94663,0.94123,0.9473,0.92551,0.93796,0.94473,0.92192,0.94482,0.92709,0.9554,0.95876,0.96035,0.9633,0.94731,0.93632,0.92847,0.9138,0.93218,0.91937,0.91756,0.91617,0.92639,0.93016,0.93372,0.93675,0.93883,0.93962,0.92874,0.93279,0.92144,0.93076,0.8391,0.86938,0.87814,0.93071,0.93741,0.93554,0.91641,0.91716,0.85812,0.88791,0.88815,0.89232,0.89083,0.93426,0.89013,0.93828,0.88582,0.88393,0.99515,0.99538,0.99472,0.97641,0.99665,0.99665,0.99517,0.99542,0.99978,0.99982,0.93828,0.87788,0.87995,0.84322,0.86559,0.86981,0.88519,0.81533,0.87447,0.88198,0.92339,0.9078,0.9279,0.93702,0.94391,0.91262,0.92193,0.94549,0.91022,0.94838,0.94235,0.93574,0.88399,0.88701,0.85678,0.88778,0.89009,0.87483,0.88501,0.89245,0.91372,0.90716,0.90921,0.92033,0.91473,0.9132,0.91141,0.91026,0.92095,0.91993,0.88214,0.87089,0.85037,0.88006,0.8757,0.869,0.87545,0.878,0.87312,0.8755,0.93699,0.88147,0.87317,0.86707,0.87773,0.86532,0.84383,0.93668,0.87637,0.87468,0.93563,0.9243,0.88384,0.88982,0.93182,0.92567,0.84261,0.93069,0.92812,0.92358,0.86368,0.86284,0.8686,0.86186,0.87305,0.86,0.86629,0.86299,0.93493,0.84203
14,0.94206,0.94487,0.94326,0.93179,0.95671,0.99881,0.99898,0.99895,0.99875,0.99843,0.99812,0.99379,0.99427,0.99448,1.0,0.91891,0.92688,0.91958,0.91253,0.93133,0.9399,0.91808,0.9415,0.9198,0.92563,0.94004,0.9403,0.94614,0.94165,0.95593,0.95748,0.92484,0.94392,0.92695,0.96441,0.92989,0.93413,0.91616,0.9291,0.91541,0.91655,0.94276,0.92885,0.95095,0.9338,0.93296,0.93388,0.93388,0.91811,0.95089,0.91848,0.94174,0.92097,0.91361,0.92133,0.9122,0.91687,0.92772,0.91474,0.9186,0.91194,0.94659,0.94109,0.94714,0.92565,0.93938,0.94599,0.92267,0.94578,0.92545,0.95247,0.95779,0.9612,0.96118,0.94615,0.93667,0.92872,0.91408,0.93353,0.92,0.91825,0.91636,0.9277,0.92976,0.93391,0.93624,0.93838,0.9395,0.92803,0.93243,0.92056,0.9303,0.8385,0.86846,0.87729,0.93221,0.93883,0.93696,0.91629,0.91703,0.85812,0.88786,0.88807,0.89246,0.89093,0.93423,0.89017,0.93807,0.88565,0.88365,0.99911,0.9989,0.99949,0.97584,0.99859,0.99855,0.99982,0.99982,0.99377,0.99436,0.93817,0.87747,0.87972,0.84294,0.86543,0.86958,0.88501,0.81494,0.87419,0.88188,0.92392,0.9087,0.92842,0.93742,0.9448,0.91349,0.92233,0.94563,0.91102,0.94808,0.94278,0.93599,0.88406,0.88711,0.85686,0.88786,0.89025,0.87487,0.8849,0.89283,0.91434,0.90786,0.91029,0.92091,0.91542,0.91431,0.91194,0.91061,0.91997,0.91919,0.88201,0.87068,0.85049,0.87996,0.87542,0.8687,0.8752,0.87794,0.87284,0.87534,0.93677,0.88125,0.87285,0.86696,0.87747,0.86501,0.8436,0.93634,0.87615,0.87434,0.93592,0.92532,0.88391,0.88998,0.93207,0.92593,0.84249,0.93078,0.92824,0.92416,0.86312,0.8623,0.8683,0.86144,0.87269,0.85939,0.86579,0.86261,0.93447,0.84148
15,0.98644,0.97183,0.98305,0.99153,0.94796,0.91837,0.91837,0.91827,0.91784,0.91549,0.91565,0.9182,0.91733,0.9175,0.91891,1.0,0.97811,0.9586,0.95563,0.96171,0.95652,0.95217,0.95717,0.95543,0.95988,0.98813,0.9814,0.97124,0.97412,0.94797,0.94255,0.95215,0.95877,0.95222,0.94804,0.99407,0.96317,0.95783,0.9595,0.95775,0.95933,0.95773,0.95943,0.95739,0.96095,0.99323,0.96194,0.9549,0.9586,0.95333,0.95326,0.95513,0.95924,0.95706,0.95738,0.95773,0.96366,0.95979,0.96246,0.95823,0.95667,0.95167,0.96077,0.95562,0.9598,0.98953,0.98396,0.97408,0.96737,0.95166,0.95537,0.94957,0.94876,0.94466,0.95039,0.96114,0.9649,0.95705,0.97578,0.95837,0.95871,0.95702,0.97874,0.95893,0.96078,0.9105,0.91669,0.91478,0.9083,0.8968,0.89195,0.89549,0.78992,0.83858,0.85357,0.99186,0.98753,0.98983,0.94992,0.95008,0.81089,0.85181,0.85324,0.86605,0.85967,0.90639,0.85811,0.92308,0.84672,0.8441,0.91751,0.91722,0.91722,0.9275,0.91593,0.91588,0.91922,0.91906,0.9182,0.91806,0.92005,0.83706,0.8416,0.78836,0.82861,0.83414,0.85001,0.75757,0.83045,0.85404,0.97244,0.98443,0.97349,0.94735,0.96609,0.97982,0.97877,0.94399,0.96966,0.95382,0.94669,0.93842,0.85951,0.86469,0.81984,0.86744,0.8707,0.84759,0.84777,0.87883,0.97766,0.98073,0.98942,0.97083,0.97545,0.98692,0.96881,0.97095,0.95611,0.95214,0.84029,0.82757,0.80566,0.83717,0.83493,0.81718,0.83518,0.84128,0.83192,0.83302,0.90823,0.84441,0.82395,0.83122,0.83859,0.82563,0.78825,0.91155,0.84262,0.83941,0.93962,0.96877,0.85719,0.87092,0.94394,0.88511,0.80053,0.91682,0.9108,0.90405,0.8207,0.8172,0.82157,0.82107,0.8295,0.81836,0.82848,0.82265,0.9051,0.79218
16,0.97425,0.97423,0.97225,0.98162,0.9515,0.92627,0.92628,0.92637,0.92593,0.92338,0.9235,0.92623,0.92529,0.92545,0.92688,0.97811,1.0,0.95812,0.95496,0.96157,0.95356,0.95628,0.96438,0.95678,0.9589,0.97417,0.97814,0.97721,0.98154,0.94523,0.94496,0.9562,0.95893,0.95601,0.95352,0.9795,0.95926,0.95684,0.95968,0.95848,0.95903,0.95817,0.95846,0.96143,0.95873,0.97878,0.96066,0.95504,0.95743,0.95569,0.95615,0.9523,0.95821,0.9576,0.95709,0.95646,0.95889,0.95981,0.96024,0.95695,0.9561,0.95084,0.96081,0.96014,0.95868,0.97804,0.9748,0.98505,0.97125,0.9561,0.95943,0.94745,0.94978,0.95038,0.95157,0.96102,0.96166,0.95813,0.99223,0.95746,0.95736,0.95639,0.99483,0.95787,0.9617,0.90909,0.91505,0.91217,0.90952,0.89553,0.89163,0.89537,0.79049,0.8346,0.85014,0.97869,0.97817,0.97941,0.95469,0.95467,0.80905,0.84943,0.84985,0.86145,0.85496,0.90033,0.85402,0.916,0.84367,0.84158,0.92531,0.92504,0.92509,0.93506,0.92373,0.92365,0.9271,0.92696,0.92612,0.92598,0.91456,0.82959,0.83231,0.78491,0.82245,0.82804,0.84419,0.75525,0.82499,0.84999,0.9641,0.97069,0.97577,0.94225,0.95816,0.97448,0.9723,0.94815,0.97861,0.96233,0.93987,0.93167,0.85007,0.85917,0.81563,0.85804,0.86363,0.84078,0.84309,0.87071,0.96773,0.96455,0.97483,0.97846,0.97495,0.97468,0.97241,0.97584,0.95748,0.95491,0.83488,0.81878,0.80153,0.832,0.82599,0.81368,0.83124,0.83629,0.82799,0.82874,0.90405,0.83523,0.82019,0.82524,0.82947,0.81974,0.78538,0.90612,0.83787,0.83463,0.93307,0.95417,0.85266,0.86447,0.93517,0.88311,0.79647,0.90971,0.90172,0.89929,0.81723,0.81508,0.81663,0.81742,0.82322,0.81351,0.8235,0.81852,0.90176,0.78549
17,0.94844,0.94063,0.94566,0.95447,0.96818,0.91828,0.91842,0.91939,0.91901,0.91629,0.91651,0.92067,0.91869,0.91902,0.91958,0.9586,0.95812,1.0,0.97672,0.97289,0.97901,0.97757,0.98622,0.98999,0.99071,0.94714,0.94977,0.94258,0.94616,0.96583,0.95858,0.97739,0.98801,0.97645,0.96662,0.95541,0.96991,0.99824,0.99519,0.985,0.98419,0.98236,0.98294,0.97703,0.98865,0.95507,0.97041,0.97944,0.99521,0.9705,0.97813,0.97485,0.99727,0.98358,0.98741,0.98352,0.97182,0.99538,0.97213,0.99481,0.98368,0.97103,0.98038,0.97638,0.98759,0.95036,0.94508,0.95678,0.93711,0.97797,0.9578,0.96537,0.96756,0.96144,0.96971,0.97033,0.97027,0.98442,0.95598,0.99535,0.99567,0.98333,0.95718,0.98521,0.98975,0.87844,0.88453,0.88047,0.88568,0.86343,0.86706,0.86189,0.75996,0.8057,0.82092,0.95324,0.95147,0.95299,0.97566,0.97575,0.78201,0.82149,0.82258,0.83244,0.82636,0.87037,0.82557,0.88516,0.81666,0.8141,0.91711,0.91668,0.91791,0.93266,0.91609,0.91606,0.92018,0.91982,0.91991,0.91979,0.88731,0.80421,0.80592,0.76168,0.79884,0.80412,0.81705,0.73193,0.80087,0.82287,0.9505,0.9514,0.95029,0.91649,0.9273,0.95347,0.95578,0.91752,0.9565,0.92665,0.91473,0.90647,0.82365,0.83526,0.79256,0.83165,0.83705,0.81692,0.82029,0.84573,0.95352,0.94965,0.9593,0.95005,0.94989,0.95945,0.94689,0.95021,0.96762,0.97706,0.81702,0.79292,0.77869,0.81412,0.79971,0.78945,0.80529,0.81307,0.80245,0.80543,0.87651,0.80858,0.79517,0.8017,0.80301,0.79567,0.7622,0.87853,0.81039,0.80655,0.90724,0.93092,0.82836,0.83745,0.91025,0.85554,0.77342,0.88189,0.87417,0.87086,0.79275,0.79147,0.79676,0.79356,0.7976,0.7882,0.79638,0.7947,0.87567,0.76134
18,0.94584,0.93764,0.94254,0.95078,0.95028,0.9116,0.91163,0.91202,0.91169,0.909,0.90915,0.91314,0.91154,0.91175,0.91253,0.95563,0.95496,0.97672,1.0,0.97095,0.96573,0.97839,0.96553,0.97623,0.97654,0.94426,0.94695,0.93935,0.9428,0.95107,0.94244,0.97336,0.96776,0.97513,0.95031,0.95165,0.967,0.97645,0.97416,0.98419,0.98438,0.96157,0.96279,0.95986,0.97344,0.95202,0.96682,0.9629,0.9782,0.95259,0.97816,0.96296,0.97684,0.98469,0.9792,0.98533,0.96996,0.97495,0.97101,0.97589,0.98535,0.95988,0.96435,0.96052,0.97473,0.9471,0.9424,0.95537,0.93433,0.97254,0.95074,0.94902,0.95161,0.94828,0.95581,0.9673,0.96671,0.98403,0.95274,0.97816,0.97735,0.98572,0.95468,0.97439,0.97305,0.8756,0.88229,0.87826,0.88521,0.86144,0.86674,0.85944,0.75972,0.80521,0.8206,0.95019,0.94845,0.95008,0.97933,0.9794,0.78133,0.81953,0.82066,0.8302,0.82458,0.86802,0.82392,0.88302,0.81559,0.81329,0.9105,0.91015,0.91068,0.92891,0.90907,0.909,0.91289,0.91268,0.9125,0.91231,0.88435,0.80244,0.80388,0.76061,0.79749,0.80289,0.81534,0.73072,0.79992,0.82168,0.95027,0.94932,0.94976,0.91632,0.92493,0.95254,0.95503,0.91607,0.95647,0.92504,0.9129,0.90357,0.8221,0.83332,0.79209,0.83006,0.83548,0.81535,0.81905,0.84466,0.95266,0.94959,0.95805,0.94976,0.94965,0.9583,0.94533,0.94895,0.96587,0.97493,0.81548,0.79123,0.77802,0.81261,0.7978,0.78746,0.80416,0.8118,0.80139,0.80431,0.87381,0.80645,0.79333,0.80034,0.80096,0.79433,0.76112,0.87606,0.80887,0.80526,0.90489,0.92851,0.82682,0.83576,0.90747,0.85297,0.77283,0.88051,0.87224,0.86886,0.79159,0.79032,0.79546,0.79228,0.79562,0.78649,0.79501,0.79341,0.87401,0.75986
19,0.95945,0.95133,0.9551,0.96105,0.96164,0.93072,0.93078,0.93111,0.93076,0.92827,0.92849,0.93069,0.93075,0.93091,0.93133,0.96171,0.96157,0.97289,0.97095,1.0,0.97043,0.97245,0.97281,0.97302,0.97498,0.95776,0.95983,0.95302,0.95491,0.96065,0.95558,0.97307,0.97286,0.97363,0.96124,0.96234,0.99374,0.97151,0.97299,0.97726,0.97786,0.97041,0.96747,0.97145,0.97585,0.96376,0.99747,0.96317,0.97249,0.96512,0.97291,0.96922,0.97359,0.97701,0.97357,0.97704,0.99334,0.97298,0.99134,0.97127,0.97649,0.96528,0.97012,0.96746,0.97369,0.96048,0.95618,0.95703,0.94819,0.97098,0.9659,0.96178,0.9614,0.95709,0.96483,0.9983,0.99037,0.97664,0.96132,0.97264,0.97263,0.97669,0.96055,0.97372,0.97587,0.89781,0.90332,0.89874,0.89661,0.88243,0.88027,0.88156,0.77453,0.81696,0.83167,0.9602,0.96055,0.96119,0.97106,0.97115,0.79865,0.83872,0.83957,0.85196,0.84464,0.88909,0.84391,0.90146,0.83336,0.83051,0.92976,0.92946,0.92981,0.94245,0.92847,0.92842,0.93175,0.93158,0.93166,0.93143,0.90563,0.82271,0.82428,0.77868,0.81292,0.8181,0.83475,0.7472,0.8172,0.83675,0.95036,0.9488,0.95222,0.92273,0.93665,0.95196,0.95433,0.92535,0.95446,0.93597,0.92986,0.92351,0.84121,0.8513,0.80758,0.8491,0.85375,0.83192,0.83512,0.86186,0.9518,0.94653,0.95755,0.95058,0.94883,0.957,0.94487,0.9475,0.97071,0.97468,0.83404,0.81067,0.79605,0.83087,0.81785,0.80757,0.82052,0.8271,0.81752,0.82033,0.89595,0.82688,0.81327,0.81538,0.82115,0.81046,0.77909,0.89595,0.826,0.82277,0.92402,0.94064,0.84396,0.85431,0.92481,0.87526,0.78791,0.89883,0.89286,0.88958,0.80712,0.80577,0.81357,0.80738,0.8152,0.80324,0.81145,0.8087,0.89251,0.77792
20,0.95899,0.9524,0.95094,0.95468,0.98276,0.93893,0.93905,0.93966,0.93965,0.93741,0.93763,0.94031,0.93945,0.93966,0.9399,0.95652,0.95356,0.97901,0.96573,0.97043,1.0,0.9654,0.9817,0.97098,0.98966,0.96044,0.96167,0.95289,0.95425,0.98372,0.98015,0.9683,0.98291,0.96952,0.97349,0.95472,0.9721,0.97724,0.98184,0.97235,0.97168,0.99024,0.9772,0.97896,0.99089,0.95795,0.97107,0.97335,0.97876,0.9812,0.96595,0.99587,0.98169,0.97184,0.98738,0.96998,0.96517,0.98142,0.96288,0.97691,0.96969,0.99359,0.98016,0.97927,0.99063,0.95715,0.95416,0.95071,0.95461,0.96711,0.96511,0.98252,0.97701,0.96958,0.98336,0.97209,0.96852,0.97002,0.95658,0.97855,0.98158,0.9711,0.95445,0.98774,0.98795,0.90676,0.91198,0.9074,0.90172,0.89285,0.88754,0.89115,0.78628,0.8249,0.83873,0.95532,0.95515,0.95554,0.96275,0.96361,0.811,0.84909,0.84921,0.86376,0.85472,0.89898,0.85398,0.90908,0.84431,0.8415,0.93839,0.93806,0.93891,0.94871,0.93743,0.9374,0.9405,0.94022,0.94046,0.94032,0.91329,0.8349,0.83585,0.79235,0.82255,0.82768,0.84492,0.76015,0.82902,0.84464,0.9474,0.94087,0.9461,0.92587,0.93831,0.94782,0.94932,0.92722,0.94863,0.9358,0.93515,0.92934,0.85242,0.86138,0.82031,0.86029,0.86295,0.84192,0.84503,0.8707,0.94353,0.94307,0.94763,0.94419,0.94637,0.94659,0.93749,0.94122,0.95852,0.96455,0.8439,0.82267,0.80937,0.84095,0.82931,0.82031,0.83125,0.83671,0.82848,0.83103,0.90495,0.83799,0.82577,0.82472,0.83261,0.82072,0.79263,0.90427,0.83514,0.83262,0.92996,0.9405,0.85466,0.86331,0.92826,0.88576,0.80058,0.90764,0.90296,0.89916,0.81837,0.81692,0.82477,0.81752,0.82715,0.81405,0.82191,0.81903,0.90094,0.79083
21,0.94377,0.94518,0.94913,0.95214,0.96001,0.91749,0.91755,0.91738,0.91702,0.9151,0.91531,0.91807,0.91798,0.91822,0.91808,0.95217,0.95628,0.97757,0.97839,0.97245,0.9654,1.0,0.97484,0.97706,0.97832,0.94261,0.94461,0.94538,0.94876,0.94955,0.95379,0.99095,0.96866,0.99255,0.95465,0.95113,0.97035,0.97694,0.97499,0.99238,0.99246,0.96615,0.9691,0.96518,0.97574,0.94967,0.97014,0.97205,0.97822,0.95947,0.99892,0.96443,0.97795,0.99185,0.97935,0.99216,0.97182,0.97541,0.97348,0.9759,0.99261,0.9613,0.96852,0.96543,0.97809,0.9473,0.94581,0.96365,0.93585,0.98793,0.95855,0.94948,0.9517,0.95818,0.97163,0.96972,0.96777,0.9925,0.95394,0.97844,0.97823,0.99078,0.95588,0.97822,0.97705,0.88484,0.89091,0.88706,0.89187,0.86984,0.87185,0.86838,0.76158,0.8094,0.82464,0.95145,0.94994,0.95157,0.99823,0.99786,0.78311,0.82242,0.82355,0.83309,0.82723,0.87693,0.82649,0.8919,0.81807,0.8157,0.91636,0.91601,0.91635,0.93249,0.91516,0.9151,0.91856,0.91832,0.91904,0.91884,0.89391,0.80528,0.807,0.76267,0.80009,0.80542,0.81814,0.73311,0.8023,0.82411,0.94572,0.95549,0.94806,0.91841,0.92729,0.94739,0.95014,0.92016,0.95091,0.93364,0.92182,0.91342,0.82527,0.8364,0.79394,0.83324,0.83843,0.8182,0.82141,0.84719,0.94833,0.94498,0.95374,0.94699,0.9452,0.95418,0.95343,0.95687,0.96278,0.98049,0.81809,0.79411,0.78,0.81526,0.80088,0.79038,0.80666,0.81424,0.80392,0.8067,0.88311,0.80964,0.79633,0.80291,0.80403,0.797,0.76319,0.88514,0.81158,0.80779,0.91413,0.9368,0.82982,0.83873,0.91602,0.85554,0.77476,0.88906,0.88098,0.87106,0.79414,0.7928,0.79793,0.79483,0.79871,0.78952,0.79767,0.79598,0.8825,0.76245
