,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_mul_newest_0,default_mul_newest_1,default_mul_newest_10,default_mul_newest_11,default_mul_newest_12,default_mul_newest_13,default_mul_newest_14,default_mul_newest_15,default_mul_newest_16,default_mul_newest_17,default_mul_newest_18,default_mul_newest_19,default_mul_newest_2,default_mul_newest_20,default_mul_newest_21,default_mul_newest_22,default_mul_newest_23,default_mul_newest_24,default_mul_newest_3,default_mul_newest_4,default_mul_newest_5,default_mul_newest_6,default_mul_newest_7,default_mul_newest_8,default_mul_newest_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
10,0.71843,0.76844,0.79661,0.77218,0.55992,0.73757,0.77759,0.75276,0.67351,0.73717,1.0,0.79049,0.64192,0.70093,0.98841,0.48625,0.50282,0.5889,0.56122,0.67637,0.42552,0.5725,0.56618,0.79472,0.37299,0.34455,0.58116,0.55877,0.43934,0.56974,0.76456,0.81361,0.77497,0.65609,0.82965,0.85309,0.77247,0.82728,0.62533,0.68422,0.57344,0.51052,0.75961,0.55128,0.34134,0.62009,0.67184,0.4016,0.73252,0.75858,0.42209,0.82342,0.79259,0.78978,0.39792,0.69429,0.76951,0.55716,0.58786,0.83271,0.34788,0.50297,0.53852,0.66043,0.59695,0.78701,0.69197,0.71182,0.71224,0.56866,0.61312,0.76608,0.7935,0.53042,0.61078,0.4599,0.79564,0.70542,0.73637,0.79859,0.66533,0.65447,0.75757,0.44722,0.64787,0.45849,0.74862,0.33292,0.83953,0.64632,0.64219,0.42669,0.33629,0.57602,0.56109,0.76947,0.69874,0.77848,0.66555,0.55641,0.4289,0.4973,0.63999,0.71275,0.81389,0.82511,0.61223,0.66441,0.42186,0.61207,0.57836,0.60554,0.38883,0.39725,0.59465,0.62004,0.59392,0.42405,0.56733,0.3632,0.83681,0.72494,0.68105,0.55367,0.45969,0.33763,0.34266,0.35329,0.78918,0.52197,0.79093,0.79335,0.80496,0.84319,0.72297,0.53851,0.67218,0.78368,0.32821,0.55384,0.80182,0.67097,0.6839,0.62319,0.44762,0.6654,0.61494,0.59483,0.43459,0.55344,0.76172,0.75346,0.46112,0.78182,0.78352,0.5993,0.47116,0.46696,0.46471,0.57203,0.45862,0.65322,0.56267,0.74466,0.59506,0.74115,0.73423,0.33254,0.79999,0.66674,0.33181,0.33806,0.44167,0.72618,0.60619,0.55341,0.36974,0.35597,0.3677,0.33541,0.55868,0.54538,0.55056,0.55753,0.4738,0.79012,0.67611,0.62847,0.45037,0.56292,0.55567,0.63665,0.55007,0.55035,0.49834,0.53012,0.45234,0.5657,0.54951,0.56352,0.34974,0.56631,0.53298,0.56703,0.56624,0.66499,0.74568,0.69124,0.40394,0.35195,0.64799,0.51968,0.56647,0.58952,0.63954
11,0.60484,0.58603,0.55161,0.66998,0.35113,0.60706,0.59767,0.59451,0.60925,0.59428,0.79049,1.0,0.70444,0.56007,0.78675,0.70544,0.64211,0.67187,0.84194,0.76191,0.57568,0.34717,0.35332,0.666,0.36453,0.596,0.7326,0.58047,0.44719,0.41671,0.60247,0.58875,0.56791,0.79194,0.67163,0.56667,0.56988,0.56641,0.619,0.61442,0.59293,0.61593,0.60464,0.34194,0.34895,0.73483,0.55462,0.3864,0.60286,0.60428,0.55945,0.56482,0.60619,0.60126,0.621,0.5496,0.59296,0.65551,0.39348,0.67295,0.35426,0.67251,0.41661,0.56883,0.66204,0.56119,0.59729,0.59804,0.6109,0.57675,0.46252,0.68557,0.56288,0.65189,0.77315,0.59622,0.68423,0.6269,0.58703,0.59352,0.80603,0.70845,0.64437,0.68967,0.79259,0.59926,0.61884,0.5504,0.67197,0.59534,0.58428,0.60598,0.58865,0.7165,0.55883,0.57424,0.63048,0.59919,0.60056,0.59163,0.58577,0.64436,0.54338,0.61185,0.57746,0.58911,0.56885,0.61075,0.56612,0.74499,0.40462,0.63646,0.37434,0.6254,0.36021,0.63062,0.35683,0.60539,0.59193,0.3917,0.56106,0.68822,0.57571,0.81124,0.5914,0.34311,0.56637,0.35942,0.56106,0.34646,0.54573,0.58849,0.6712,0.68453,0.56956,0.74786,0.73385,0.62899,0.54989,0.54821,0.67482,0.72333,0.751,0.67137,0.62253,0.83484,0.55925,0.62266,0.70313,0.33044,0.60167,0.59914,0.6012,0.68651,0.5857,0.7905,0.54538,0.7602,0.7593,0.49997,0.5523,0.5384,0.83922,0.82331,0.80089,0.60799,0.65301,0.33661,0.57101,0.8022,0.55258,0.34296,0.38827,0.64307,0.635,0.36602,0.39188,0.34956,0.59889,0.54544,0.40935,0.403,0.37468,0.55435,0.50328,0.62177,0.75056,0.73339,0.64829,0.35089,0.33729,0.58007,0.61417,0.65757,0.53694,0.53827,0.56657,0.5909,0.4223,0.3948,0.54078,0.37801,0.34788,0.6125,0.60636,0.59322,0.60151,0.44495,0.64329,0.57976,0.4463,0.62075,0.54941,0.54989,0.55471
12,0.4951,0.49088,0.56684,0.61644,0.35051,0.47898,0.48113,0.47294,0.48326,0.51076,0.64192,0.70422,1.0,0.59379,0.57725,0.69367,0.66205,0.9618,0.83156,0.58382,0.53642,0.61367,0.35615,0.55263,0.36668,0.53178,0.59236,0.59217,0.46703,0.4109,0.51411,0.51216,0.56612,0.70695,0.6978,0.53834,0.54846,0.55251,0.59314,0.6737,0.64587,0.63149,0.47984,0.60596,0.36696,0.60308,0.65027,0.45065,0.47564,0.49585,0.52534,0.69417,0.48462,0.48037,0.5026,0.52978,0.4765,0.81519,0.63983,0.58213,0.35669,0.49958,0.40397,0.64389,0.81033,0.53961,0.47365,0.47744,0.49491,0.57163,0.65454,0.4782,0.50195,0.74793,0.72291,0.47831,0.47876,0.48363,0.59626,0.48675,0.7143,0.77197,0.52803,0.68785,0.69623,0.47201,0.50839,0.60659,0.70654,0.46983,0.56012,0.56832,0.34694,0.81214,0.34633,0.66359,0.61844,0.48293,0.74075,0.59373,0.68005,0.58229,0.53263,0.48762,0.55661,0.54237,0.538,0.48558,0.54989,0.75759,0.40056,0.55444,0.56741,0.57622,0.55545,0.57534,0.37622,0.59292,0.40694,0.54908,0.49733,0.59615,0.63161,0.7702,0.47191,0.60985,0.35178,0.59885,0.646,0.52864,0.55421,0.48063,0.5584,0.5416,0.6244,0.83501,0.7926,0.6119,0.60108,0.33966,0.55955,0.79858,0.75304,0.74026,0.60385,0.72038,0.53266,0.6693,0.70443,0.576,0.48058,0.47337,0.4781,0.47523,0.47423,0.8355,0.66487,0.60091,0.59961,0.55958,0.65728,0.60438,0.85309,0.74578,0.77967,0.47807,0.47213,0.33643,0.56306,0.74814,0.33596,0.34431,0.44293,0.57788,0.70307,0.61419,0.58569,0.37056,0.59395,0.54567,0.43914,0.45423,0.60789,0.42824,0.49894,0.4896,0.75975,0.70527,0.60889,0.55345,0.33919,0.7872,0.59313,0.66721,0.47017,0.39481,0.71336,0.64174,0.48317,0.39866,0.39706,0.60296,0.60913,0.65951,0.38761,0.65502,0.54871,0.51659,0.51978,0.58939,0.65422,0.60242,0.49093,0.48002,0.66071
13,0.61883,0.61004,0.46073,0.44718,0.56317,0.44121,0.61638,0.61549,0.44129,0.53984,0.70093,0.56007,0.59362,1.0,0.69914,0.92161,0.87436,0.66639,0.76222,0.95021,0.60912,0.5525,0.57291,0.44735,0.58277,0.34402,0.51539,0.37438,0.43879,0.39971,0.4433,0.44675,0.59449,0.65641,0.59062,0.43899,0.63406,0.44024,0.4195,0.40281,0.36396,0.60449,0.62351,0.54908,0.61078,0.56297,0.51144,0.47816,0.62682,0.44474,0.60779,0.45846,0.44234,0.65628,0.40382,0.42718,0.61658,0.56576,0.36616,0.58675,0.34783,0.48545,0.37146,0.5664,0.59618,0.45072,0.43714,0.55395,0.5782,0.5847,0.59074,0.61681,0.4378,0.56774,0.53631,0.44138,0.44031,0.40479,0.58483,0.61219,0.54076,0.56679,0.42672,0.44575,0.63247,0.44181,0.61338,0.3331,0.58883,0.38481,0.62943,0.43692,0.59205,0.67345,0.3385,0.46977,0.46379,0.44453,0.518,0.39496,0.42187,0.49547,0.47607,0.63373,0.59671,0.59872,0.71147,0.56794,0.58658,0.53306,0.37465,0.387,0.39164,0.39682,0.3916,0.63059,0.60794,0.58985,0.58409,0.59825,0.608,0.4492,0.52342,0.65576,0.43895,0.33813,0.56678,0.35539,0.47825,0.33921,0.593,0.61493,0.59026,0.59501,0.52016,0.64403,0.68099,0.54513,0.32903,0.3293,0.59474,0.6845,0.55734,0.62831,0.45017,0.52048,0.58487,0.42414,0.62048,0.33123,0.62037,0.44172,0.4443,0.61544,0.44036,0.62435,0.48043,0.99085,0.9873,0.46822,0.4775,0.94478,0.76183,0.61076,0.6066,0.62531,0.43704,0.559,0.45242,0.65664,0.33277,0.55718,0.4469,0.50963,0.59475,0.40164,0.37413,0.37643,0.59756,0.53833,0.61117,0.61384,0.39787,0.36515,0.4047,0.47125,0.55941,0.51984,0.54931,0.56399,0.56163,0.57458,0.52921,0.5861,0.48035,0.56283,0.4624,0.40272,0.38912,0.55861,0.35187,0.40314,0.36478,0.41146,0.39465,0.62409,0.62659,0.40145,0.40876,0.35652,0.63695,0.61852,0.51052,0.58674,0.49712
14,0.69625,0.74628,0.78481,0.74908,0.55809,0.71399,0.75406,0.72973,0.65077,0.7268,0.98841,0.78675,0.57725,0.69914,1.0,0.65029,0.50122,0.59852,0.57562,0.68275,0.66829,0.57235,0.56534,0.79107,0.5745,0.34278,0.58434,0.55954,0.44004,0.57282,0.74602,0.80172,0.76478,0.65396,0.8234,0.85843,0.76091,0.84304,0.62531,0.69269,0.57476,0.51071,0.73526,0.55038,0.3438,0.62474,0.67995,0.55539,0.71039,0.73517,0.66881,0.80706,0.76889,0.76636,0.40208,0.68979,0.74977,0.56002,0.58685,0.83443,0.34833,0.50172,0.53982,0.4586,0.60597,0.77087,0.66849,0.69087,0.69076,0.56424,0.60929,0.74426,0.78441,0.53969,0.61382,0.74796,0.77412,0.70513,0.75485,0.77704,0.58052,0.66103,0.76355,0.44253,0.65343,0.72797,0.72425,0.33121,0.84447,0.65454,0.63737,0.60275,0.33629,0.57642,0.56065,0.7843,0.69611,0.75677,0.68176,0.55856,0.43831,0.69111,0.65135,0.69231,0.79795,0.80889,0.60599,0.64084,0.61701,0.61911,0.37201,0.59952,0.5908,0.39737,0.59309,0.38934,0.59374,0.42056,0.56937,0.63048,0.82336,0.743,0.69768,0.54261,0.69753,0.33689,0.3414,0.35232,0.79426,0.52394,0.7843,0.77111,0.79454,0.83159,0.73483,0.53941,0.66928,0.45831,0.327,0.55481,0.44797,0.66842,0.61006,0.62708,0.45299,0.65813,0.61838,0.41453,0.61774,0.55303,0.74062,0.72939,0.74242,0.75871,0.76035,0.5955,0.69592,0.46218,0.46008,0.43988,0.4571,0.45186,0.57331,0.75503,0.77396,0.71882,0.71136,0.3314,0.7952,0.57933,0.33018,0.54996,0.44342,0.52394,0.61554,0.55552,0.36921,0.36186,0.37219,0.33884,0.37987,0.37681,0.55374,0.55932,0.47627,0.76882,0.67704,0.63294,0.45532,0.56341,0.55424,0.58308,0.7637,0.49409,0.48632,0.53185,0.56415,0.56771,0.38852,0.56522,0.54,0.56912,0.53572,0.56771,0.56637,0.65068,0.72749,0.69534,0.41179,0.35419,0.64601,0.4711,0.57103,0.56913,0.66323
15,0.63299,0.62459,0.46698,0.5906,0.35378,0.43626,0.62976,0.62733,0.56675,0.54215,0.48623,0.70544,0.69372,0.92161,0.65029,1.0,0.8457,0.68969,0.71587,0.48964,0.62274,0.35399,0.5884,0.60262,0.38415,0.55311,0.59268,0.37508,0.4609,0.56869,0.43983,0.44269,0.45668,0.65946,0.60467,0.59158,0.60484,0.60393,0.59781,0.42068,0.58295,0.61651,0.63591,0.34768,0.36617,0.51692,0.51282,0.40743,0.43956,0.63057,0.62207,0.60164,0.62966,0.62897,0.41665,0.61159,0.63027,0.65592,0.37819,0.45656,0.36056,0.61825,0.38086,0.58198,0.48534,0.45205,0.56547,0.55785,0.57914,0.58582,0.51116,0.6311,0.44202,0.54887,0.60685,0.63308,0.62522,0.58266,0.45296,0.43974,0.65884,0.65314,0.59176,0.62953,0.64072,0.63763,0.44179,0.57077,0.4439,0.57954,0.44428,0.61764,0.56799,0.55841,0.5711,0.58445,0.42302,0.4378,0.5005,0.38117,0.56356,0.49992,0.50097,0.64602,0.60934,0.45003,0.71158,0.56998,0.44445,0.61946,0.38238,0.38078,0.40216,0.40611,0.39695,0.59813,0.35691,0.38725,0.59997,0.38205,0.60879,0.45223,0.45047,0.66072,0.42186,0.3501,0.58024,0.60069,0.57877,0.52636,0.60342,0.62642,0.6004,0.44547,0.5199,0.51313,0.68502,0.54323,0.56372,0.55993,0.45709,0.68716,0.65829,0.52253,0.53556,0.64642,0.4518,0.60468,0.62283,0.33239,0.44002,0.43577,0.43853,0.62843,0.62822,0.74952,0.92738,0.93057,0.93275,0.84833,0.91544,0.91913,0.71389,0.73407,0.73796,0.4395,0.42364,0.571,0.44101,0.48637,0.57154,0.35478,0.45521,0.52084,0.47847,0.56713,0.37759,0.38791,0.58629,0.5328,0.38923,0.62937,0.56652,0.37089,0.412,0.43305,0.65615,0.63778,0.54459,0.57481,0.33888,0.48254,0.51006,0.591,0.45874,0.58931,0.60222,0.57604,0.40916,0.36014,0.57623,0.40601,0.38589,0.57785,0.40511,0.42559,0.43543,0.41255,0.62147,0.56695,0.55377,0.4514,0.4258,0.47435,0.49981
16,0.45276,0.62212,0.45402,0.61139,0.56777,0.63986,0.46372,0.45843,0.5806,0.56438,0.50282,0.64211,0.66205,0.87436,0.50122,0.8457,1.0,0.6132,0.68662,0.50422,0.62547,0.55704,0.57724,0.44592,0.58608,0.53873,0.58611,0.56366,0.47714,0.55649,0.45666,0.46646,0.44832,0.65314,0.45931,0.58279,0.60062,0.4553,0.4056,0.58222,0.35315,0.61489,0.63609,0.55634,0.35154,0.58213,0.50241,0.42329,0.64085,0.46205,0.62072,0.46035,0.62226,0.62032,0.40257,0.61018,0.62995,0.55767,0.58925,0.45733,0.35107,0.61724,0.52793,0.5704,0.60574,0.44658,0.45631,0.56785,0.47993,0.60766,0.62312,0.46576,0.57703,0.60043,0.62894,0.46263,0.62203,0.57761,0.59147,0.62326,0.57146,0.57511,0.42903,0.43276,0.63671,0.46308,0.62938,0.33278,0.59957,0.37957,0.43763,0.64808,0.3405,0.7061,0.33864,0.57963,0.58863,0.46477,0.53849,0.56181,0.43215,0.52566,0.48438,0.46046,0.6085,0.60953,0.75451,0.58468,0.435,0.64494,0.37445,0.39203,0.39818,0.40074,0.39761,0.39216,0.56724,0.59075,0.63181,0.57255,0.61412,0.59125,0.52806,0.58493,0.58017,0.33847,0.34262,0.34914,0.571,0.54735,0.60285,0.46345,0.44303,0.60486,0.4554,0.56541,0.67652,0.56475,0.32905,0.33055,0.44837,0.68074,0.60373,0.50418,0.44319,0.55435,0.59201,0.40201,0.43144,0.55527,0.63094,0.46297,0.46606,0.46229,0.62501,0.5827,0.85916,0.86057,0.49062,0.82817,0.48526,0.83535,0.57287,0.63034,0.62208,0.46429,0.5972,0.56537,0.56748,0.58975,0.33389,0.34486,0.48821,0.51521,0.56627,0.38882,0.55839,0.56733,0.58546,0.34155,0.37981,0.60933,0.39785,0.56471,0.48479,0.65277,0.60553,0.52497,0.46086,0.61072,0.33424,0.52612,0.55104,0.68727,0.4924,0.56411,0.42044,0.39106,0.39165,0.56273,0.55511,0.58351,0.55881,0.40411,0.57715,0.65319,0.44938,0.39185,0.63988,0.34869,0.59482,0.62495,0.58123,0.58536,0.48946
17,0.50251,0.67806,0.56679,0.51569,0.35211,0.49757,0.50432,0.49482,0.49922,0.53547,0.58889,0.67187,0.9618,0.66639,0.59852,0.68969,0.6132,1.0,0.81593,0.58783,0.52262,0.3588,0.35717,0.55361,0.36815,0.53238,0.60718,0.58476,0.47275,0.43222,0.52089,0.53641,0.56711,0.73329,0.56318,0.56209,0.54107,0.57381,0.60043,0.66146,0.62341,0.64555,0.50088,0.33738,0.36726,0.62169,0.64588,0.42622,0.49429,0.51359,0.51317,0.54487,0.50395,0.50153,0.48853,0.52143,0.5018,0.80962,0.62944,0.59102,0.35538,0.62918,0.38945,0.62194,0.80452,0.53122,0.49455,0.5022,0.51268,0.59402,0.68636,0.68173,0.5273,0.71638,0.71319,0.50125,0.50498,0.66359,0.5803,0.51286,0.7288,0.78692,0.53731,0.69224,0.65975,0.4933,0.52109,0.60246,0.57549,0.6507,0.54271,0.54553,0.35076,0.79833,0.34751,0.65189,0.60634,0.50645,0.72152,0.58775,0.68414,0.59049,0.51335,0.49912,0.6869,0.55503,0.55055,0.50028,0.53331,0.71397,0.39638,0.53888,0.5677,0.57687,0.56057,0.57583,0.37148,0.59557,0.40243,0.5455,0.52499,0.72314,0.63637,0.73658,0.49611,0.34713,0.35152,0.5993,0.64047,0.53188,0.55434,0.50617,0.55269,0.5615,0.59443,0.80288,0.80692,0.57292,0.59719,0.59782,0.55835,0.81308,0.77022,0.74333,0.59164,0.70118,0.52524,0.6677,0.68058,0.57202,0.50167,0.49507,0.50022,0.50012,0.67805,0.83631,0.67355,0.66818,0.59311,0.56897,0.58651,0.68333,0.80969,0.81038,0.84087,0.49626,0.49849,0.33704,0.57228,0.74979,0.59344,0.34468,0.36894,0.59236,0.72974,0.37459,0.58115,0.36551,0.58646,0.54335,0.43051,0.44188,0.61002,0.41322,0.49301,0.51237,0.77818,0.70879,0.61569,0.36739,0.33941,0.77074,0.6182,0.66148,0.47146,0.62902,0.71214,0.38275,0.47556,0.39048,0.63198,0.60642,0.35473,0.38653,0.39051,0.63946,0.56117,0.50709,0.51505,0.59106,0.69302,0.57932,0.49199,0.46419,0.64114
18,0.51766,0.50726,0.54128,0.51079,0.34658,0.5106,0.63168,0.50051,0.51641,0.52887,0.56122,0.84194,0.83156,0.76256,0.57562,0.71587,0.68662,0.81593,1.0,0.56367,0.53176,0.55874,0.5669,0.62221,0.36238,0.57902,0.65791,0.38644,0.45477,0.56317,0.51969,0.5241,0.55313,0.69143,0.54062,0.54206,0.53918,0.55317,0.64008,0.59785,0.5913,0.66077,0.50783,0.54894,0.35889,0.61901,0.56901,0.40391,0.50923,0.63213,0.51969,0.52031,0.51415,0.51196,0.48603,0.51904,0.50277,0.71179,0.5827,0.56503,0.3531,0.52063,0.40312,0.56263,0.72663,0.51635,0.50367,0.50541,0.52101,0.56363,0.5761,0.63132,0.50641,0.67242,0.72045,0.50307,0.49402,0.60496,0.58482,0.50583,0.69609,0.68151,0.51356,0.6485,0.72763,0.50044,0.52746,0.33177,0.54947,0.58848,0.65802,0.61013,0.58218,0.78394,0.34483,0.62637,0.59901,0.50589,0.6572,0.59493,0.55882,0.6097,0.54403,0.52081,0.54075,0.53841,0.54638,0.51974,0.61743,0.76395,0.39471,0.36117,0.61545,0.63139,0.60756,0.63144,0.36234,0.596,0.59307,0.59758,0.49747,0.6693,0.58217,0.76599,0.49537,0.55829,0.56526,0.58135,0.61156,0.52548,0.53208,0.49957,0.52691,0.54055,0.58369,0.78762,0.69374,0.54845,0.33289,0.54625,0.5384,0.70225,0.67327,0.65311,0.57848,0.73778,0.5206,0.3867,0.70996,0.54699,0.50619,0.50235,0.50376,0.6299,0.4947,0.88053,0.58792,0.56567,0.56307,0.54021,0.56225,0.57205,0.96049,0.77927,0.82078,0.50953,0.49843,0.55465,0.54716,0.77825,0.33191,0.34151,0.45006,0.58174,0.69208,0.58018,0.56029,0.56421,0.62655,0.35333,0.42568,0.4356,0.57482,0.43144,0.39718,0.54005,0.67646,0.66527,0.62557,0.56628,0.33925,0.69791,0.51413,0.53197,0.4234,0.38016,0.60216,0.3796,0.46059,0.55899,0.54618,0.58701,0.56366,0.38286,0.38647,0.64011,0.56729,0.48888,0.53381,0.57285,0.65168,0.59899,0.4157,0.49129,0.62959
19,0.43362,0.44124,0.58324,0.44533,0.55729,0.4403,0.59838,0.43514,0.55001,0.44642,0.67637,0.76191,0.58379,0.95021,0.68275,0.48964,0.50422,0.58766,0.56364,1.0,0.43698,0.54713,0.56855,0.58258,0.58087,0.33698,0.53294,0.36534,0.4521,0.54936,0.44662,0.59383,0.4524,0.61,0.44456,0.5989,0.4455,0.43816,0.42724,0.40746,0.3686,0.48476,0.60632,0.5443,0.34563,0.57833,0.51765,0.49132,0.61053,0.60071,0.59808,0.4627,0.62505,0.62491,0.41129,0.58914,0.44189,0.6542,0.36088,0.57979,0.3442,0.48127,0.36786,0.46486,0.54899,0.45585,0.54778,0.44029,0.44843,0.58796,0.55681,0.60397,0.56117,0.57789,0.56457,0.60351,0.43475,0.39991,0.57982,0.5964,0.5607,0.58184,0.57209,0.45079,0.56363,0.60596,0.59773,0.32706,0.57991,0.38555,0.43815,0.45878,0.57678,0.57224,0.33463,0.4645,0.46583,0.5999,0.52928,0.55779,0.43628,0.50189,0.51093,0.61588,0.46207,0.58793,0.69504,0.55277,0.61703,0.62427,0.58557,0.58751,0.58371,0.38475,0.38276,0.6063,0.59533,0.39623,0.43421,0.58274,0.59323,0.44815,0.52418,0.59516,0.56007,0.33178,0.33843,0.35173,0.56323,0.51904,0.58447,0.59906,0.45203,0.45049,0.5249,0.56499,0.62418,0.54134,0.32269,0.53927,0.45864,0.68103,0.65371,0.54423,0.53593,0.54743,0.44841,0.43707,0.6254,0.547,0.44459,0.60912,0.44174,0.43654,0.43557,0.5843,0.46232,0.95788,0.95682,0.49576,0.47314,0.94236,0.76107,0.6278,0.60785,0.44074,0.57428,0.55452,0.55409,0.51001,0.32692,0.3343,0.45282,0.5232,0.51582,0.39448,0.3731,0.38125,0.59536,0.54224,0.5972,0.60036,0.41312,0.37113,0.40761,0.59834,0.57358,0.55231,0.54484,0.56078,0.55464,0.5469,0.53241,0.5916,0.45656,0.56066,0.58264,0.39242,0.38913,0.55509,0.3498,0.40632,0.36802,0.5713,0.57357,0.45466,0.45105,0.53987,0.42049,0.35874,0.60578,0.64518,0.53914,0.49412,0.50656
20,0.86085,0.85627,0.86989,0.74497,0.67935,0.8554,0.84222,0.83312,0.68236,0.70694,0.42545,0.57568,0.53634,0.60934,0.66829,0.62274,0.62547,0.52261,0.53179,0.43698,1.0,0.359,0.37993,0.86816,0.40875,0.54769,0.599,0.45549,0.46401,0.58229,0.90914,0.86263,0.91331,0.65227,0.82224,0.69548,0.81643,0.79001,0.46016,0.79972,0.42829,0.50735,0.85395,0.67652,0.54163,0.56793,0.64238,0.50784,0.85865,0.86886,0.98458,0.85015,0.71993,0.71388,0.92639,0.9725,0.85329,0.5988,0.72649,0.82796,0.37739,0.7046,0.39977,0.54409,0.59724,0.89318,0.66769,0.66982,0.69872,0.76852,0.5019,0.85249,0.73064,0.65309,0.63519,0.84833,0.8187,0.40002,0.7412,0.83622,0.54674,0.57249,0.79098,0.4432,0.61557,0.84204,0.8842,0.35102,0.79163,0.76083,0.95527,0.81503,0.35572,0.56992,0.69809,0.686,0.77919,0.85085,0.57722,0.60639,0.48552,0.61831,0.63651,0.87063,0.88715,0.8769,0.81093,0.68426,0.92124,0.58136,0.67149,0.38549,0.52641,0.53366,0.36775,0.37455,0.36135,0.59761,0.5552,0.5634,0.74797,0.73181,0.61759,0.65092,0.6657,0.35645,0.36486,0.65858,0.69114,0.4238,0.87123,0.83008,0.82849,0.85018,0.46545,0.61874,0.60583,0.70068,0.34531,0.66175,0.47205,0.59261,0.51638,0.60639,0.46543,0.54719,0.70953,0.51221,0.56891,0.62014,0.85961,0.84472,0.84849,0.82826,0.82391,0.51873,0.42379,0.60404,0.4242,0.46062,0.43108,0.40979,0.54575,0.54407,0.52776,0.85999,0.70166,0.64831,0.71661,0.51741,0.34695,0.66713,0.46433,0.54806,0.56319,0.40044,0.61408,0.37281,0.38138,0.35417,0.38385,0.59221,0.43205,0.65781,0.46239,0.76523,0.53739,0.59792,0.45923,0.58234,0.61592,0.60508,0.54214,0.55472,0.40105,0.64429,0.45854,0.59115,0.67369,0.62083,0.66682,0.39932,0.37274,0.41659,0.40916,0.86794,0.85469,0.67364,0.8621,0.39187,0.58159,0.60874,0.55679,0.48909,0.57959
