,T1115TS003_1o,T1115TS003_2o,T1115TS003_3o,T1115TS003_4o,T1115TS003_5o,T1115TS035_1o,T1115TS035_2o,T1115TS035_3o,T1115TS035_4o,T1115TS035_5o,T1115TS054_1o,T1115TS054_2o,T1115TS054_3o,T1115TS054_4o,T1115TS054_5o,T1115TS071_1o,T1115TS071_2o,T1115TS071_3o,T1115TS071_4o,T1115TS071_5o,T1115TS086_1o,T1115TS086_2o,T1115TS086_3o,T1115TS086_4o,T1115TS086_5o,T1115TS091_1o,T1115TS091_2o,T1115TS091_3o,T1115TS091_4o,T1115TS091_5o,T1115TS098_1o,T1115TS098_2o,T1115TS098_3o,T1115TS098_4o,T1115TS098_5o,T1115TS119_1o,T1115TS119_2o,T1115TS119_3o,T1115TS119_4o,T1115TS119_5o,T1115TS125_1o,T1115TS125_2o,T1115TS125_3o,T1115TS125_4o,T1115TS125_5o,T1115TS131_1o,T1115TS131_2o,T1115TS131_3o,T1115TS131_4o,T1115TS131_5o,T1115TS147_1o,T1115TS147_2o,T1115TS147_3o,T1115TS147_4o,T1115TS147_5o,T1115TS150_1o,T1115TS150_2o,T1115TS150_3o,T1115TS150_4o,T1115TS150_5o,T1115TS158_1o,T1115TS158_2o,T1115TS158_3o,T1115TS158_4o,T1115TS158_5o,T1115TS165_1o,T1115TS165_2o,T1115TS165_3o,T1115TS165_4o,T1115TS165_5o,T1115TS169_1o,T1115TS169_2o,T1115TS169_3o,T1115TS169_4o,T1115TS169_5o,T1115TS180_1o,T1115TS180_2o,T1115TS180_3o,T1115TS180_4o,T1115TS180_5o,T1115TS185_1o,T1115TS185_2o,T1115TS185_3o,T1115TS185_4o,T1115TS185_5o,T1115TS187_1o,T1115TS187_2o,T1115TS187_3o,T1115TS187_4o,T1115TS187_5o,T1115TS188_1o,T1115TS188_2o,T1115TS188_3o,T1115TS188_4o,T1115TS188_5o,T1115TS234_1o,T1115TS239_1o,T1115TS239_2o,T1115TS239_3o,T1115TS239_4o,T1115TS239_5o,T1115TS248_1o,T1115TS248_2o,T1115TS248_3o,T1115TS248_4o,T1115TS248_5o,T1115TS278_1o,T1115TS278_2o,T1115TS278_3o,T1115TS278_4o,T1115TS278_5o,T1115TS288_1o,T1115TS288_2o,T1115TS288_3o,T1115TS288_4o,T1115TS288_5o,T1115TS298_1o,T1115TS298_2o,T1115TS298_3o,T1115TS298_4o,T1115TS298_5o,T1115TS320_1o,T1115TS320_2o,T1115TS320_3o,T1115TS320_4o,T1115TS348_1o,T1115TS348_2o,T1115TS348_3o,T1115TS348_4o,T1115TS348_5o,T1115TS352_1o,T1115TS352_2o,T1115TS352_3o,T1115TS352_4o,T1115TS352_5o,T1115TS360_1o,T1115TS360_2o,T1115TS360_3o,T1115TS360_4o,T1115TS360_5o,T1115TS367_1o,T1115TS367_2o,T1115TS367_3o,T1115TS367_4o,T1115TS367_5o,T1115TS374_1o,T1115TS374_2o,T1115TS374_3o,T1115TS374_4o,T1115TS374_5o,T1115TS385_1o,T1115TS390_1o,T1115TS390_2o,T1115TS390_3o,T1115TS390_4o,T1115TS390_5o,T1115TS397_1o,T1115TS397_2o,T1115TS397_3o,T1115TS397_4o,T1115TS397_5o,T1115TS399_1o,T1115TS399_2o,T1115TS399_3o,T1115TS399_4o,T1115TS399_5o,T1115TS423_1o,T1115TS423_2o,T1115TS423_3o,T1115TS423_4o,T1115TS423_5o,T1115TS439_1o,T1115TS439_2o,T1115TS439_3o,T1115TS439_4o,T1115TS439_5o,T1115TS461_1o,T1115TS462_1o,T1115TS462_2o,T1115TS462_3o,T1115TS462_4o,T1115TS462_5o,T1115TS494_1o,T1115TS494_2o,T1115TS494_3o,T1115TS494_4o,T1115TS494_5o
10,0.13185,0.13573,0.13066,0.1182,0.12325,0.26763,0.18325,0.21336,0.1843,0.16622,1.0,0.17293,0.28544,0.18753,0.22828,0.06863,0.06762,0.06075,0.06392,0.06133,0.13301,0.13396,0.13167,0.13012,0.12988,0.17777,0.1888,0.17855,0.17,0.18375,0.17106,0.17106,0.1081,0.1081,0.17063,0.21493,0.17266,0.21789,0.17986,0.23188,1.0,0.17293,0.28544,0.18753,0.22828,0.10954,0.10939,0.13225,0.1501,0.12545,0.17673,0.20129,0.13306,0.17271,0.18781,0.21319,0.20989,0.20931,0.16404,0.17402,0.13012,0.12988,0.13127,0.13301,0.13396,0.15884,0.15864,0.15814,0.15884,0.16028,0.17106,0.1081,0.17106,0.1081,0.1081,0.10305,0.11195,0.1061,0.14801,0.1455,0.15432,0.15596,0.15208,0.15468,0.15586,0.08871,0.09535,0.08544,0.09433,0.0987,0.19572,0.19572,0.19572,0.19586,0.17063,0.20304,0.1085,0.08451,0.08709,0.1139,0.12288,0.17353,0.26763,0.18325,0.21336,0.22213,0.0798,0.07878,0.09827,0.1764,0.07252,0.09247,0.08784,0.098,0.08504,0.08444,0.17063,0.19586,0.19903,0.19637,0.18402,0.18918,0.19263,0.1739,0.19018,0.17878,0.17969,0.16707,0.16247,0.16726,0.20668,0.19607,0.19495,0.16119,0.16748,0.11041,0.11054,0.1424,0.11485,0.11771,0.13149,0.13668,0.12247,0.11611,0.1196,0.14694,0.14745,0.15072,0.14768,0.14399,0.06233,0.11789,0.09968,0.10319,0.10729,0.1025,0.1625,0.16585,0.16048,0.16563,0.1584,1.0,0.17293,0.28544,0.18753,0.22828,0.1324,0.14436,0.12781,0.13552,0.13336,0.08709,0.07035,0.08451,0.10879,0.1139,0.14143,0.0618,0.06048,0.0641,0.06849,0.06097,0.15178,0.16247,0.16104,0.15494,0.14247
11,0.31657,0.33048,0.32045,0.26213,0.28266,0.27455,0.4556,0.37946,0.36245,0.5469,0.18727,1.0,0.38351,0.29279,0.20326,0.06302,0.06149,0.06191,0.06121,0.0605,0.31613,0.32492,0.325,0.31675,0.31069,0.60495,0.39996,0.58777,0.17448,0.5949,0.55012,0.55012,0.1189,0.1189,0.16518,0.60221,0.33738,0.17967,0.34311,0.18295,0.18727,1.0,0.38351,0.29279,0.20326,0.27239,0.23412,0.23752,0.21899,0.25059,0.56795,0.20758,0.30174,0.50459,0.19699,0.17288,0.55366,0.38644,0.59145,0.59057,0.31675,0.31069,0.30974,0.31613,0.32492,0.46904,0.46195,0.47157,0.46904,0.53359,0.55012,0.1189,0.55012,0.1189,0.1189,0.24412,0.18068,0.25066,0.25247,0.24819,0.50453,0.50262,0.52476,0.50551,0.49782,0.14418,0.15637,0.16517,0.15883,0.16992,0.17297,0.17297,0.17297,0.17285,0.16518,0.17913,0.26101,0.14508,0.15439,0.17537,0.18304,0.3631,0.27455,0.4556,0.37946,0.16155,0.1305,0.13228,0.08883,0.44399,0.11802,0.2004,0.17021,0.1762,0.17336,0.17049,0.16518,0.17285,0.1843,0.17223,0.18573,0.1881,0.4719,0.2035,0.43064,0.18739,0.55468,0.58465,0.59377,0.60396,0.55574,0.55394,0.54705,0.58903,0.62296,0.26543,0.27351,0.24528,0.28825,0.27702,0.31444,0.33946,0.31459,0.26341,0.28239,0.49048,0.49276,0.5008,0.48889,0.48483,0.05658,0.24911,0.22567,0.23767,0.23022,0.23947,0.41891,0.16663,0.44838,0.17798,0.207,0.18727,1.0,0.38351,0.29279,0.20326,0.286,0.36841,0.28303,0.31229,0.3164,0.15439,0.13298,0.14508,0.26028,0.17537,0.31376,0.06167,0.06395,0.06054,0.06102,0.06006,0.45656,0.45307,0.45078,0.40145,0.42832
12,0.20512,0.15103,0.2122,0.18879,0.19738,0.43883,0.41324,0.41763,0.38868,0.27867,0.30306,0.38351,1.0,0.51487,0.17128,0.075,0.06049,0.06111,0.05983,0.0601,0.21353,0.21762,0.21601,0.21565,0.2101,0.37637,0.39575,0.17571,0.17533,0.17626,0.21706,0.21706,0.10612,0.10612,0.20439,0.53113,0.14785,0.18587,0.17999,0.20482,0.30306,0.38351,1.0,0.51487,0.17128,0.18597,0.18339,0.18377,0.1842,0.18423,0.18467,0.23899,0.20885,0.32922,0.19159,0.19454,0.44532,0.40019,0.33786,0.19311,0.21565,0.2101,0.21012,0.21353,0.21762,0.34408,0.30287,0.33033,0.34408,0.31274,0.21706,0.10612,0.21706,0.10612,0.10612,0.18852,0.18558,0.20631,0.20171,0.1876,0.32138,0.33316,0.31686,0.32927,0.33855,0.12469,0.13705,0.14307,0.13896,0.14552,0.19836,0.19836,0.19836,0.19411,0.20439,0.25684,0.18821,0.12109,0.12912,0.25196,0.16274,0.38515,0.43883,0.41324,0.41763,0.21068,0.09594,0.09723,0.1008,0.33952,0.09016,0.16073,0.14239,0.14251,0.14139,0.1113,0.20439,0.19411,0.18685,0.20051,0.19048,0.34889,0.35029,0.19385,0.35881,0.3317,0.33639,0.32248,0.31904,0.32558,0.18083,0.17768,0.3949,0.34065,0.35077,0.2085,0.2066,0.19732,0.21496,0.18568,0.21344,0.22796,0.21229,0.18761,0.19321,0.28964,0.28998,0.29194,0.29092,0.29017,0.05139,0.18724,0.1748,0.1826,0.17795,0.1818,0.37425,0.21287,0.36107,0.20599,0.17874,0.30306,0.38351,1.0,0.51487,0.17128,0.20355,0.15874,0.20205,0.22403,0.15324,0.12912,0.11375,0.12109,0.18937,0.25196,0.15073,0.05877,0.05956,0.06259,0.06262,0.06013,0.32718,0.32675,0.35869,0.32697,0.27259
13,0.16828,0.17869,0.17198,0.15746,0.16523,0.28712,0.28733,0.28202,0.26187,0.22489,0.20346,0.29279,0.51487,1.0,0.16262,0.06134,0.06005,0.06878,0.05911,0.0596,0.17126,0.1717,0.171,0.16945,0.16839,0.28633,0.26998,0.28253,0.28247,0.28112,0.24127,0.24127,0.09298,0.09298,0.24374,0.33376,0.25107,0.22306,0.26316,0.23314,0.20346,0.29279,0.51487,1.0,0.16262,0.15566,0.14807,0.14739,0.14853,0.14837,0.27459,0.28989,0.16592,0.24941,0.25784,0.30304,0.31124,0.26753,0.25865,0.2633,0.16945,0.16839,0.16844,0.17126,0.1717,0.25796,0.23166,0.25738,0.25796,0.24,0.24127,0.09298,0.24127,0.09298,0.09298,0.16134,0.16822,0.16037,0.15848,0.14246,0.24286,0.24714,0.24052,0.24716,0.24956,0.1149,0.12607,0.12907,0.12655,0.13097,0.27258,0.27258,0.27258,0.27402,0.24374,0.22009,0.15201,0.11076,0.11863,0.20861,0.13452,0.25643,0.28712,0.28733,0.28202,0.31893,0.08826,0.08967,0.09666,0.24802,0.08374,0.14246,0.1258,0.12588,0.12545,0.12487,0.24374,0.27402,0.29657,0.26668,0.22914,0.25651,0.25838,0.15221,0.24441,0.24162,0.24302,0.23126,0.22839,0.23997,0.30065,0.29242,0.29318,0.26213,0.26702,0.16497,0.16561,0.14817,0.16951,0.15729,0.17112,0.17522,0.1695,0.15669,0.16251,0.23118,0.23126,0.2321,0.18163,0.22744,0.06992,0.15654,0.14832,0.1549,0.1506,0.15463,0.26392,0.27399,0.26132,0.27794,0.33099,0.20346,0.29279,0.51487,1.0,0.16262,0.16757,0.18415,0.15756,0.169,0.17419,0.11863,0.10243,0.11076,0.15281,0.20861,0.15669,0.0619,0.06567,0.06346,0.06063,0.06273,0.24167,0.24125,0.2568,0.23984,0.21993
14,0.16262,0.16741,0.13523,0.15,0.16019,0.20181,0.22596,0.20604,0.21045,0.15919,0.22828,0.18398,0.15582,0.1562,1.0,0.05975,0.0655,0.06191,0.067,0.05911,0.14854,0.16914,0.16668,0.16882,0.15464,0.15745,0.19468,0.15706,0.16115,0.14964,0.20477,0.20477,0.13164,0.13164,0.20691,0.18203,0.18691,0.17975,0.17657,0.18288,0.22828,0.18398,0.15582,0.1562,1.0,0.14301,0.19059,0.18175,0.1749,0.15074,0.16154,0.16698,0.17189,0.16494,0.15777,0.18452,0.14264,0.23725,0.14848,0.17896,0.16882,0.15464,0.14174,0.14854,0.16914,0.19771,0.18813,0.19785,0.19771,0.16584,0.20477,0.13164,0.20477,0.13164,0.13164,0.14621,0.13832,0.15365,0.17222,0.16815,0.2036,0.20764,0.18768,0.18969,0.19923,0.0872,0.07439,0.10286,0.0965,0.105,0.2297,0.2297,0.2297,0.22898,0.20691,0.22991,0.13788,0.08549,0.08738,0.10766,0.20747,0.20936,0.20181,0.22596,0.20604,0.22123,0.07194,0.10621,0.09754,0.23242,0.06478,0.1462,0.13119,0.12946,0.11158,0.10971,0.20691,0.22898,0.18614,0.23477,0.15287,0.16194,0.19134,0.2597,0.17842,0.15415,0.15298,0.16068,0.16307,0.17306,0.14057,0.13668,0.13624,0.14297,0.15156,0.11376,0.11342,0.16154,0.09813,0.0937,0.15603,0.17526,0.17565,0.16271,0.17503,0.1521,0.15842,0.15853,0.15923,0.15551,0.05724,0.15126,0.14272,0.14759,0.14297,0.14772,0.21735,0.22469,0.24154,0.19587,0.16485,0.22828,0.18398,0.15582,0.1562,1.0,0.13729,0.1845,0.146,0.14719,0.17695,0.08738,0.0783,0.08549,0.14642,0.10766,0.15518,0.05977,0.06151,0.06426,0.06511,0.06478,0.21837,0.22699,0.20557,0.24866,0.20568
15,0.43096,0.41701,0.43999,0.42791,0.43667,0.40881,0.45607,0.40548,0.40588,0.44079,0.45716,0.45698,0.43769,0.41335,0.41629,1.0,0.72804,0.66295,0.67934,0.54689,0.43453,0.43918,0.43888,0.43437,0.42999,0.41074,0.43707,0.40333,0.41643,0.40639,0.48717,0.48717,0.4369,0.4369,0.428,0.33971,0.29971,0.34114,0.30141,0.34269,0.45716,0.45698,0.43769,0.41335,0.41629,0.43786,0.38411,0.74824,0.39303,0.43589,0.42005,0.40728,0.44408,0.42095,0.41994,0.43025,0.436,0.42567,0.39661,0.41452,0.43437,0.42999,0.43179,0.43453,0.43918,0.30837,0.30883,0.28322,0.30837,0.39125,0.48717,0.4369,0.48717,0.4369,0.4369,0.43038,0.41138,0.41478,0.39895,0.41228,0.36721,0.36153,0.41832,0.362,0.3741,0.66731,0.44652,0.45473,0.74907,0.42994,0.42014,0.42014,0.42014,0.43398,0.428,0.40326,0.71673,0.50819,0.68041,0.25734,0.62363,0.40545,0.40881,0.45607,0.40548,0.46807,0.78524,0.7729,0.186,0.4729,0.67546,0.44598,0.36352,0.34487,0.62779,0.35625,0.43546,0.42438,0.4241,0.7337,0.42258,0.42046,0.42343,0.72923,0.43797,0.38609,0.37779,0.40732,0.41914,0.41144,0.41642,0.42011,0.41131,0.40409,0.42271,0.77317,0.77182,0.79687,0.77768,0.42504,0.42994,0.41944,0.44421,0.42092,0.43253,0.45325,0.45711,0.38451,0.69723,0.3726,0.71682,0.77357,0.76303,0.76663,0.42016,0.42162,0.46591,0.36231,0.38066,0.35211,0.33417,0.45716,0.45698,0.43769,0.41335,0.41629,0.44256,0.46123,0.47011,0.46406,0.41443,0.68041,0.37072,0.50819,0.39132,0.25734,0.44003,0.7917,0.79632,0.8139,0.80263,0.75891,0.37363,0.47082,0.36495,0.50212,0.39543
16,0.42561,0.4362,0.43531,0.42983,0.42292,0.38242,0.43193,0.37341,0.37934,0.41667,0.45346,0.52451,0.40198,0.41715,0.42001,0.72804,1.0,0.89089,0.81723,0.56026,0.42204,0.4194,0.42625,0.42413,0.43372,0.4013,0.458,0.40307,0.41414,0.40322,0.40142,0.40142,0.40474,0.40474,0.3924,0.40882,0.28885,0.32959,0.28978,0.33022,0.45346,0.52451,0.40198,0.41715,0.42001,0.43717,0.37501,0.40989,0.40829,0.43633,0.43475,0.40653,0.45043,0.47036,0.43469,0.62676,0.42073,0.39926,0.40793,0.47549,0.42413,0.43372,0.42391,0.42204,0.4194,0.29828,0.2954,0.26758,0.29828,0.38689,0.40142,0.40474,0.40142,0.40474,0.40474,0.44031,0.4086,0.41309,0.4031,0.43014,0.3616,0.36146,0.46796,0.36993,0.37955,0.42557,0.45189,0.46296,0.45022,0.46759,0.38656,0.38656,0.38656,0.39753,0.3924,0.37355,0.41786,0.62175,0.44184,0.26425,0.3581,0.3778,0.38242,0.43193,0.37341,0.43019,0.66761,0.67848,0.18954,0.38365,0.60691,0.56031,0.33892,0.33087,0.35544,0.44276,0.58568,0.56858,0.59745,0.398,0.39578,0.42953,0.71424,0.61551,0.43453,0.38509,0.37533,0.41418,0.40473,0.4139,0.43178,0.43597,0.43506,0.41178,0.70286,0.43453,0.43859,0.43504,0.43308,0.43576,0.44727,0.44258,0.42837,0.41349,0.42401,0.49167,0.39731,0.6216,0.37143,0.66279,0.55283,0.71162,0.43152,0.68457,0.4262,0.43969,0.36686,0.35775,0.36256,0.34963,0.33319,0.45346,0.52451,0.40198,0.41715,0.42001,0.43665,0.43285,0.60942,0.45876,0.38766,0.44184,0.53012,0.62175,0.4196,0.26425,0.44415,0.69843,0.7188,0.73011,0.72002,0.82043,0.37665,0.37349,0.38165,0.37757,0.39655
17,0.59157,0.43225,0.44476,0.43423,0.45481,0.37803,0.41257,0.36853,0.35902,0.42741,0.43726,0.50691,0.42738,0.43465,0.45584,0.66295,0.89089,1.0,0.85692,0.59429,0.43742,0.44533,0.45131,0.42442,0.42587,0.41711,0.41734,0.49212,0.41717,0.42633,0.37719,0.37719,0.37709,0.37709,0.48159,0.32961,0.28825,0.44485,0.28913,0.3205,0.43726,0.50691,0.42738,0.43465,0.45584,0.68903,0.39194,0.41552,0.66674,0.44809,0.42885,0.4037,0.43581,0.4353,0.42972,0.4054,0.4084,0.40065,0.41434,0.50741,0.42442,0.42587,0.42855,0.43742,0.44533,0.45343,0.30591,0.29751,0.45343,0.38314,0.37719,0.37709,0.37719,0.37709,0.37709,0.63641,0.62038,0.6334,0.37153,0.64112,0.3581,0.36303,0.35292,0.37945,0.37665,0.54865,0.64405,0.64165,0.62888,0.60581,0.37477,0.37477,0.37477,0.37559,0.48159,0.43058,0.56902,0.41832,0.44573,0.25674,0.47907,0.35726,0.37803,0.41257,0.36853,0.43864,0.45409,0.66183,0.19011,0.38111,0.41295,0.38032,0.32391,0.31649,0.33375,0.32195,0.38274,0.37341,0.53634,0.38155,0.55765,0.42287,0.41301,0.5539,0.64531,0.45856,0.38742,0.4181,0.41703,0.60082,0.41915,0.42157,0.42015,0.47594,0.65524,0.42972,0.4311,0.42532,0.60956,0.62251,0.42829,0.42646,0.45307,0.43283,0.54964,0.40501,0.52273,0.58433,0.39172,0.38922,0.50089,0.45114,0.65503,0.43434,0.56903,0.64225,0.34843,0.43773,0.34867,0.43342,0.45836,0.43726,0.50691,0.42738,0.43465,0.45584,0.43274,0.42856,0.38834,0.44486,0.4372,0.44573,0.54204,0.41832,0.41963,0.25674,0.42558,0.64427,0.65636,0.66923,0.65848,0.77215,0.36936,0.36408,0.36418,0.36701,0.38201
18,0.42073,0.42678,0.41713,0.42679,0.42724,0.42969,0.44615,0.44341,0.40724,0.4465,0.45838,0.4616,0.39464,0.40516,0.40983,0.67931,0.81723,0.85692,1.0,0.66427,0.4091,0.41769,0.41798,0.42154,0.43053,0.40552,0.44563,0.40515,0.41371,0.63189,0.39408,0.39408,0.3915,0.3915,0.55121,0.32834,0.32786,0.46847,0.32897,0.32539,0.45838,0.4616,0.39464,0.40516,0.40983,0.4216,0.53815,0.40111,0.58314,0.42528,0.41999,0.40955,0.4554,0.41862,0.41988,0.57616,0.43076,0.42231,0.39082,0.39491,0.42154,0.43053,0.41672,0.4091,0.41769,0.41959,0.39911,0.25945,0.41959,0.36772,0.39408,0.3915,0.39408,0.3915,0.3915,0.62888,0.404,0.63344,0.39124,0.62846,0.35077,0.35486,0.34738,0.35688,0.35564,0.56091,0.63797,0.64046,0.4148,0.43904,0.48678,0.48678,0.48678,0.53041,0.55121,0.43107,0.38171,0.39625,0.41077,0.37973,0.36506,0.46263,0.42969,0.44615,0.44341,0.43938,0.6612,0.66363,0.18566,0.36304,0.55241,0.40095,0.33745,0.33144,0.34654,0.32821,0.55121,0.48592,0.40662,0.50458,0.39758,0.41897,0.48146,0.40372,0.41367,0.45186,0.37832,0.39616,0.39786,0.4165,0.42271,0.59191,0.41549,0.38878,0.61889,0.41367,0.41539,0.41304,0.42003,0.59731,0.43114,0.42949,0.43703,0.41011,0.42263,0.5575,0.38608,0.5095,0.53114,0.58283,0.53489,0.42133,0.44747,0.43006,0.42425,0.62193,0.34639,0.3464,0.34728,0.33789,0.32803,0.45838,0.4616,0.39464,0.40516,0.40983,0.44986,0.4418,0.48379,0.44977,0.40568,0.41077,0.52345,0.39625,0.52842,0.37973,0.43304,0.6201,0.63603,0.64896,0.65316,0.78193,0.35821,0.35455,0.35569,0.35762,0.36197
19,0.41343,0.41466,0.46872,0.40788,0.4198,0.39675,0.42537,0.39469,0.39665,0.43549,0.44559,0.44368,0.39417,0.40439,0.4187,0.54689,0.56026,0.59429,0.66424,1.0,0.40259,0.39139,0.40166,0.40955,0.41578,0.41212,0.42855,0.41142,0.40183,0.40983,0.46281,0.46281,0.41146,0.41146,0.41919,0.33152,0.35449,0.39776,0.3559,0.34248,0.44559,0.44368,0.39417,0.40439,0.4187,0.44752,0.38334,0.37955,0.37218,0.42574,0.42304,0.45951,0.54683,0.41839,0.51704,0.45327,0.43869,0.52526,0.38159,0.39823,0.40955,0.41578,0.40118,0.40259,0.39139,0.29469,0.28989,0.26265,0.29469,0.37176,0.46281,0.41146,0.46281,0.41146,0.41146,0.49097,0.49322,0.41105,0.47027,0.43079,0.35628,0.35586,0.37596,0.35495,0.36141,0.46853,0.45606,0.6185,0.61521,0.53375,0.42651,0.42651,0.42651,0.48142,0.41919,0.37683,0.48714,0.38932,0.4779,0.27806,0.34325,0.3974,0.39675,0.42537,0.39469,0.47044,0.60374,0.49451,0.18601,0.3701,0.45949,0.45534,0.39607,0.36435,0.38443,0.39131,0.41495,0.45428,0.41348,0.418,0.47689,0.5189,0.41099,0.41778,0.48286,0.38523,0.37291,0.4683,0.42081,0.43351,0.43123,0.42419,0.43394,0.39023,0.40829,0.51704,0.5189,0.46261,0.51541,0.51731,0.41789,0.43966,0.47609,0.40107,0.43672,0.38031,0.41893,0.38612,0.37509,0.3669,0.45438,0.54732,0.48539,0.54999,0.43651,0.45693,0.36998,0.3511,0.34403,0.43655,0.32936,0.44559,0.44368,0.39417,0.40439,0.4187,0.44119,0.4354,0.43021,0.45097,0.38156,0.4779,0.36274,0.38932,0.48667,0.27806,0.43637,0.50596,0.50525,0.5177,0.5157,0.52871,0.3611,0.35843,0.38307,0.36087,0.36781
20,0.90824,0.79593,0.94583,0.66721,0.72566,0.2911,0.34581,0.31723,0.31256,0.33219,0.13363,0.31681,0.21549,0.16376,0.15626,0.09343,0.05913,0.06125,0.05943,0.05928,1.0,0.94233,0.93916,0.91926,0.92691,0.36329,0.32345,0.37271,0.36605,0.36028,0.38305,0.38305,0.1037,0.1037,0.38074,0.2606,0.28315,0.1887,0.27158,0.1834,0.13363,0.31681,0.21549,0.16376,0.15626,0.38717,0.28944,0.2628,0.24503,0.31119,0.36318,0.20756,0.85848,0.42724,0.35211,0.35407,0.33813,0.33274,0.38224,0.39229,0.91926,0.92691,0.92162,1.0,0.94233,0.35472,0.35078,0.35074,0.35472,0.40068,0.38305,0.1037,0.38305,0.1037,0.1037,0.42647,0.29972,0.30637,0.25189,0.20042,0.40006,0.39658,0.39024,0.40319,0.39611,0.19865,0.23335,0.23131,0.225,0.22719,0.36331,0.36331,0.36331,0.3635,0.38074,0.18914,0.31576,0.20322,0.2131,0.27279,0.18207,0.294,0.2911,0.34581,0.31723,0.32328,0.17381,0.17651,0.10317,0.3699,0.15093,0.22924,0.19158,0.19134,0.19209,0.1887,0.38074,0.3635,0.35197,0.36279,0.34363,0.38119,0.37195,0.18955,0.32074,0.36791,0.3708,0.38257,0.39177,0.38303,0.3405,0.33233,0.32957,0.36777,0.36696,0.27058,0.27321,0.25012,0.3319,0.25048,0.91916,0.77837,0.94531,0.66517,0.71591,0.40597,0.40408,0.41313,0.40216,0.40595,0.05249,0.46147,0.43501,0.44092,0.44896,0.43962,0.36549,0.36273,0.3588,0.35415,0.34237,0.13363,0.31681,0.21549,0.16376,0.15626,0.56543,0.57941,0.43217,0.60992,0.55539,0.2131,0.18494,0.20322,0.30374,0.27279,0.81186,0.08193,0.08325,0.05912,0.08399,0.09214,0.37316,0.37056,0.38169,0.3499,0.37109
21,0.91413,0.8114,0.94705,0.65248,0.71272,0.28921,0.34907,0.31312,0.31928,0.35773,0.13652,0.32266,0.21846,0.17192,0.17643,0.09128,0.05946,0.06051,0.05973,0.05857,0.94233,1.0,0.94662,0.90604,0.91861,0.37954,0.32617,0.38188,0.3719,0.37622,0.38888,0.38888,0.10216,0.10216,0.38802,0.26829,0.27779,0.18749,0.28897,0.1835,0.13652,0.32266,0.21846,0.17192,0.17643,0.39108,0.29734,0.26169,0.25088,0.30938,0.41137,0.21181,0.85146,0.43623,0.39325,0.36381,0.33934,0.34216,0.38542,0.40061,0.90604,0.91861,0.91172,0.94233,1.0,0.35472,0.3289,0.3533,0.35472,0.40682,0.38888,0.10216,0.38888,0.10216,0.10216,0.42693,0.28951,0.3139,0.25405,0.2098,0.40025,0.39833,0.39657,0.40407,0.39799,0.19965,0.233,0.22917,0.22417,0.22664,0.37278,0.37278,0.37278,0.37305,0.38802,0.23423,0.3261,0.20141,0.21112,0.2751,0.18475,0.32248,0.28921,0.34907,0.31312,0.33636,0.17107,0.17154,0.09771,0.37508,0.15125,0.23086,0.19111,0.19009,0.19119,0.18744,0.38801,0.37305,0.3577,0.36986,0.35235,0.38752,0.38706,0.18597,0.37501,0.37976,0.38136,0.39743,0.40802,0.38588,0.34151,0.33625,0.33868,0.37303,0.37149,0.29741,0.30053,0.25565,0.33172,0.28812,0.91754,0.78979,0.94955,0.65015,0.70091,0.40519,0.40411,0.41302,0.40492,0.40485,0.05416,0.47,0.43464,0.44233,0.43934,0.44591,0.36821,0.30246,0.36229,0.34795,0.33974,0.13652,0.32266,0.21846,0.17192,0.17643,0.56782,0.61377,0.46312,0.61556,0.56662,0.21112,0.18609,0.20141,0.30401,0.2751,0.80791,0.06889,0.08358,0.06483,0.08417,0.09258,0.33912,0.37678,0.34519,0.35201,0.36703
22,0.91899,0.8074,0.93892,0.65884,0.72124,0.2935,0.34406,0.31948,0.31663,0.34532,0.13566,0.325,0.21808,0.171,0.16477,0.092,0.05981,0.06092,0.05867,0.05918,0.93916,0.94662,1.0,0.91661,0.92126,0.37135,0.28862,0.38467,0.3884,0.38526,0.28365,0.28365,0.13534,0.13534,0.38894,0.27046,0.28784,0.18625,0.28978,0.18143,0.13566,0.325,0.21808,0.171,0.16477,0.39798,0.29532,0.26991,0.24994,0.31745,0.38966,0.18257,0.84552,0.43507,0.34723,0.36278,0.3444,0.33247,0.39284,0.40258,0.91661,0.92126,0.90557,0.93916,0.94662,0.3514,0.34168,0.35106,0.3514,0.40821,0.28365,0.13534,0.28365,0.13534,0.13534,0.42106,0.28431,0.32514,0.25327,0.21315,0.40087,0.3993,0.39902,0.40651,0.39913,0.20154,0.23355,0.2258,0.22662,0.22606,0.37193,0.37193,0.37193,0.37411,0.38894,0.1921,0.3273,0.20367,0.21224,0.28046,0.19616,0.31492,0.2935,0.34406,0.31948,0.32679,0.17509,0.17521,0.10292,0.36922,0.15134,0.23656,0.18893,0.18826,0.2066,0.20261,0.38894,0.37411,0.35771,0.36868,0.35517,0.37498,0.37324,0.19451,0.33108,0.37623,0.36249,0.39123,0.39904,0.39336,0.34442,0.34008,0.33738,0.37491,0.37713,0.27719,0.27911,0.2639,0.32858,0.24393,0.92199,0.79385,0.95845,0.65859,0.71483,0.40808,0.40676,0.42042,0.40541,0.40835,0.05334,0.46856,0.42272,0.43923,0.43155,0.44153,0.31422,0.31402,0.29553,0.36602,0.33854,0.13566,0.325,0.21808,0.171,0.16477,0.56253,0.59325,0.45011,0.60192,0.55138,0.21224,0.1866,0.20367,0.31855,0.28046,0.81839,0.08198,0.08339,0.06462,0.08423,0.09285,0.33839,0.36953,0.37764,0.34614,0.37079
